prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,256,8,1024,30.1973
16,256,8,2048,41.952
16,256,8,4096,63.8077
16,256,8,8192,106.058
16,256,8,16384,190.591
16,256,16,16,19.3387
16,256,16,32,19.4027
16,256,16,64,19.7967
16,256,16,128,19.6373
16,256,16,256,19.9683
16,256,16,512,29.8773
16,256,16,1024,41.9727
16,256,16,2048,63.3813
16,256,16,4096,105.802
16,256,16,8192,190.506
16,256,16,16384,360.276
16,256,32,16,19.9473
16,256,32,32,20.0853
16,256,32,64,20.96
16,256,32,128,22.1867
16,256,32,256,25.632
16,256,32,512,41.1523
16,256,32,1024,63.7867
16,256,32,2048,106.56
16,256,32,4096,190.421
16,256,32,8192,360.98
16,256,32,16384,695.764
16,256,64,16,20.4373
16,256,64,32,20.7143
16,256,64,64,22.858
16,256,64,128,29.6427
16,256,64,256,41.024
16,256,64,512,67.403
16,256,64,1024,112.757
16,256,64,2048,193.599
16,256,64,4096,360.874
16,256,64,8192,693.918
16,256,64,16384,1369.45
16,256,128,16,31.104
16,256,128,32,31.4453
16,256,128,64,33.8877
16,256,128,128,46.6983
16,256,128,256,67.8927
16,256,128,512,117.343
16,256,128,1024,202.922
16,256,128,2048,367.508
16,256,128,4096,701.268
16,256,128,8192,1383.82
16,256,128,16384,2725.75
16,512,0,0,22.912
16,512,1,16,22.7417
16,512,1,32,22.751
16,512,1,64,22.3037
16,512,1,128,22.5703
16,512,1,256,22.23
16,512,1,512,22.1333
16,512,1,1024,20.555
16,512,1,2048,23.914
16,512,1,4096,27.1253
16,512,1,8192,31.4773
16,512,1,16384,44.149
16,512,2,16,22.752
16,512,2,32,21.93
16,512,2,64,22.4323
16,512,2,128,22.3257
16,512,2,256,23.0183
16,512,2,512,22.336
16,512,2,1024,23.4983
16,512,2,2048,26.0907
16,512,2,4096,30.7843
16,512,2,8192,43.3177
16,512,2,16384,63.5623
16,512,4,16,22.3253
16,512,4,32,22.4
16,512,4,64,22.3897
16,512,4,128,23.0933
16,512,4,256,23.072
16,512,4,512,22.912
16,512,4,1024,25.7383
16,512,4,2048,29.9197
16,512,4,4096,42.314
16,512,4,8192,64.2987
16,512,4,16384,105.355
16,512,8,16,22.8803
16,512,8,32,22.677
16,512,8,64,22.3143
16,512,8,128,23.3497
16,512,8,256,23.296
16,512,8,512,24.6507
16,512,8,1024,36.1927
16,512,8,2048,41.6323
16,512,8,4096,64.0423
16,512,8,8192,105.547
16,512,8,16384,190.058
16,512,16,16,22.7093
16,512,16,32,22.688
16,512,16,64,23.04
16,512,16,128,23.2533
16,512,16,256,30.5703
16,512,16,512,39.2857
16,512,16,1024,42.1547
16,512,16,2048,63.7017
16,512,16,4096,105.759
16,512,16,8192,192.042
16,512,16,16384,359.669
16,512,32,16,26.806
16,512,32,32,26.9977
16,512,32,64,27.701
16,512,32,128,31.275
16,512,32,256,41.8023
16,512,32,512,42.1117
16,512,32,1024,63.1893
16,512,32,2048,106.783
16,512,32,4096,193.248
16,512,32,8192,361.023
16,512,32,16384,695.956
16,512,64,16,30.6457
16,512,64,32,31.573
16,512,64,64,32.416
16,512,64,128,38.8587
16,512,64,256,45.4613
16,512,64,512,68.4793
16,512,64,1024,111.466
16,512,64,2048,194.272
16,512,64,4096,362.591
16,512,64,8192,694.996
16,512,64,16384,1360.94
16,512,128,16,38.934
16,512,128,32,38.688
16,512,128,64,41.5253
16,512,128,128,55.3597
