prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,84.6283
0,0,1,32,84.4383
0,0,1,64,86.5617
0,0,1,128,87.4883
0,0,1,256,90.8923
0,0,1,512,93.462
0,0,1,1024,93.8017
0,0,1,2048,95.3617
0,0,1,4096,98.1873
0,0,1,8192,101.664
0,0,1,16384,108.225
0,0,1,32768,119.328
0,0,2,16,84.9183
0,0,2,32,84.5233
0,0,2,64,86.0277
0,0,2,128,87.948
0,0,2,256,90.539
0,0,2,512,94.3787
0,0,2,1024,94.1013
0,0,2,2048,95.2003
0,0,2,4096,100.638
0,0,2,8192,108.289
0,0,2,16384,116.929
0,0,2,32768,127.733
0,0,4,16,85.301
0,0,4,32,86.0813
0,0,4,64,88.0643
0,0,4,128,88.918
0,0,4,256,94.315
0,0,4,512,95.7977
0,0,4,1024,95.5087
0,0,4,2048,102.73
0,0,4,4096,108.693
0,0,4,8192,116.598
0,0,4,16384,124.715
0,0,4,32768,140.363
0,0,8,16,87.0813
0,0,8,32,87.168
0,0,8,64,88.9607
0,0,8,128,89.686
0,0,8,256,97.109
0,0,8,512,98.5063
0,0,8,1024,101.698
0,0,8,2048,108.215
0,0,8,4096,113.249
0,0,8,8192,121.568
0,0,8,16384,139.319
0,0,8,32768,173.43
0,0,16,16,88.918
0,0,16,32,89.2063
0,0,16,64,91.5307
0,0,16,128,92.096
0,0,16,256,103.297
0,0,16,512,104.918
0,0,16,1024,109.867
0,0,16,2048,114.592
0,0,16,4096,122.155
0,0,16,8192,139.373
0,0,16,16384,174.251
0,0,16,32768,242.796
0,0,32,16,92.554
0,0,32,32,93.5047
0,0,32,64,94.3903
0,0,32,128,95.5093
0,0,32,256,111.456
0,0,32,512,115.66
0,0,32,1024,120.022
0,0,32,2048,128.715
0,0,32,4096,145.248
0,0,32,8192,180.289
0,0,32,16384,246.678
0,0,32,32768,385.388
0,0,64,16,92.9607
0,0,64,32,93.782
0,0,64,64,94.923
0,0,64,128,96.1173
0,0,64,256,119.19
0,0,64,512,122.422
0,0,64,1024,132.386
0,0,64,2048,150.081
0,0,64,4096,185.739
0,0,64,8192,252.481
0,0,64,16384,390.007
0,0,64,32768,656.568
0,0,128,16,101.292
0,0,128,32,101.814
0,0,128,64,102.763
0,0,128,128,105.824
0,0,128,256,123.936
0,0,128,512,133.964
0,0,128,1024,151.319
0,0,128,2048,184.863
0,0,128,4096,253.601
0,0,128,8192,392.502
0,0,128,16384,655.608
0,0,128,32768,1194
0,0,256,16,125.527
0,0,256,32,124.971
0,0,256,64,128.652
0,0,256,128,138.154
0,0,256,256,179.756
0,0,256,512,197.878
0,0,256,1024,235.159
0,0,256,2048,297.42
0,0,256,4096,436.247
0,0,256,8192,697.496
0,0,256,16384,1225.38
0,0,256,32768,2288.97
16,0,0,0,91.3933
16,0,1,16,94.3467
16,0,1,32,93.984
16,0,1,64,96.021
16,0,1,128,96.7477
16,0,1,256,101.9
16,0,1,512,104.032
16,0,1,1024,105.974
16,0,1,2048,109.418
16,0,1,4096,116.011
16,0,1,8192,128.651
16,0,1,16384,154.604
16,0,1,32768,204.673
16,0,2,16,94.3687
16,0,2,32,93.9307
16,0,2,64,96.352
16,0,2,128,97.0777
16,0,2,256,102.496
16,0,2,512,102.059
16,0,2,1024,104.17
16,0,2,2048,107.487
16,0,2,4096,114.059
16,0,2,8192,126.444
16,0,2,16384,151.629
16,0,2,32768,203.234
16,0,4,16,95.434
16,0,4,32,95.659
16,0,4,64,97.5467
16,0,4,128,98.485
16,0,4,256,105.984
16,0,4,512,104.512
