pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
16,n<=128,sr<=15%,kvB<=4k,kp<=512,-0.0212,4
16,n<=128,sr<=15%,kvB<=4k,kp<=8k,0.0706,4
16,n<=128,sr<=15%,kvB<=4k,kp=0,0.2576,4
16,n<=128,sr<=40%,kvB<=16k,kp<=1k,0.1015,2
16,n<=128,sr<=40%,kvB<=16k,kp<=2k,-0.0269,2
16,n<=128,sr<=40%,kvB<=16k,kp<=4k,-0.297,2
16,n<=128,sr<=40%,kvB<=16k,kp<=512,0.1462,2
16,n<=128,sr<=40%,kvB<=16k,kp<=8k,-0.2999,2
16,n<=128,sr<=40%,kvB<=16k,kp=0,0.2225,2
16,n<=128,sr<=40%,kvB<=1k,kp<=1k,-0.0018,2
16,n<=128,sr<=40%,kvB<=1k,kp<=2k,0.1916,2
16,n<=128,sr<=40%,kvB<=1k,kp<=4k,0.1738,2
16,n<=128,sr<=40%,kvB<=1k,kp<=512,0.0286,2
16,n<=128,sr<=40%,kvB<=1k,kp<=8k,-0.1679,2
16,n<=128,sr<=40%,kvB<=1k,kp=0,0.7175,2
16,n<=128,sr<=40%,kvB<=4k,kp<=1k,-0.2369,2
16,n<=128,sr<=40%,kvB<=4k,kp<=2k,-0.1855,2
16,n<=128,sr<=40%,kvB<=4k,kp<=4k,-0.0196,2
16,n<=128,sr<=40%,kvB<=4k,kp<=512,-0.0309,2
16,n<=128,sr<=40%,kvB<=4k,kp<=8k,-0.0182,2
16,n<=128,sr<=40%,kvB<=4k,kp=0,0.3436,2
16,n<=128,sr<=5%,kvB<=16k,kp<=16k,0.0001,8
16,n<=128,sr<=5%,kvB<=16k,kp<=1k,0.1121,8
16,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.0534,8
16,n<=128,sr<=5%,kvB<=16k,kp<=4k,-0.0096,8
16,n<=128,sr<=5%,kvB<=16k,kp<=512,0.1379,8
16,n<=128,sr<=5%,kvB<=16k,kp<=8k,-0.0155,8
16,n<=128,sr<=5%,kvB<=16k,kp=0,0.1874,8
16,n<=128,sr<=5%,kvB<=1k,kp<=16k,0.0067,8
16,n<=128,sr<=5%,kvB<=1k,kp<=1k,-0.0033,8
16,n<=128,sr<=5%,kvB<=1k,kp<=2k,0.0062,8
16,n<=128,sr<=5%,kvB<=1k,kp<=4k,-0.0098,8
16,n<=128,sr<=5%,kvB<=1k,kp<=512,0.0014,8
16,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.0017,8
16,n<=128,sr<=5%,kvB<=1k,kp=0,0.4366,8
16,n<=128,sr<=5%,kvB<=32k,kp<=16k,-0.018,4
16,n<=128,sr<=5%,kvB<=32k,kp<=1k,0.1441,4
16,n<=128,sr<=5%,kvB<=32k,kp<=2k,0.1225,4
16,n<=128,sr<=5%,kvB<=32k,kp<=4k,0.0749,4
16,n<=128,sr<=5%,kvB<=32k,kp<=512,0.1563,4
16,n<=128,sr<=5%,kvB<=32k,kp<=8k,-0.0194,4
16,n<=128,sr<=5%,kvB<=32k,kp=0,0.1744,4
16,n<=128,sr<=5%,kvB<=4k,kp<=16k,-0.0262,8
16,n<=128,sr<=5%,kvB<=4k,kp<=1k,-0.0333,8
16,n<=128,sr<=5%,kvB<=4k,kp<=2k,-0.0001,8
16,n<=128,sr<=5%,kvB<=4k,kp<=4k,0.0083,8
16,n<=128,sr<=5%,kvB<=4k,kp<=512,0.0452,8
16,n<=128,sr<=5%,kvB<=4k,kp<=8k,0.0558,8
16,n<=128,sr<=5%,kvB<=4k,kp=0,0.2073,8
16,n<=128,sr<=70%,kvB<=16k,kp<=1k,0.145,2
16,n<=128,sr<=70%,kvB<=16k,kp<=2k,-0.0148,2
16,n<=128,sr<=70%,kvB<=16k,kp<=4k,-0.2158,2
16,n<=128,sr<=70%,kvB<=16k,kp<=512,0.2183,2
16,n<=128,sr<=70%,kvB<=16k,kp<=8k,-0.1442,2
16,n<=128,sr<=70%,kvB<=16k,kp=0,0.2811,2
16,n<=128,sr<=70%,kvB<=1k,kp<=1k,0.1174,2
16,n<=128,sr<=70%,kvB<=1k,kp<=2k,-0.5187,2
16,n<=128,sr<=70%,kvB<=1k,kp<=4k,0.0861,1
16,n<=128,sr<=70%,kvB<=1k,kp<=512,0.7887,2
16,n<=128,sr<=70%,kvB<=1k,kp<=8k,-1.6187,1
16,n<=128,sr<=70%,kvB<=1k,kp=0,1.7057,2
16,n<=128,sr<=70%,kvB<=4k,kp<=1k,-0.0454,2
16,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.0378,2
16,n<=128,sr<=70%,kvB<=4k,kp<=4k,-0.0299,2
16,n<=128,sr<=70%,kvB<=4k,kp<=512,0.0887,2
16,n<=128,sr<=70%,kvB<=4k,kp<=8k,-0.1196,2
16,n<=128,sr<=70%,kvB<=4k,kp=0,0.5992,2
16,n<=128,sr>70%,kvB<=16k,kp<=1k,0.462,4
16,n<=128,sr>70%,kvB<=16k,kp<=2k,0.0657,4
16,n<=128,sr>70%,kvB<=16k,kp<=4k,-0.6769,4
16,n<=128,sr>70%,kvB<=16k,kp<=512,0.5977,4
16,n<=128,sr>70%,kvB<=16k,kp<=8k,-1.5765,4
16,n<=128,sr>70%,kvB<=16k,kp=0,0.8282,4
16,n<=128,sr>70%,kvB<=1k,kp<=1k,-1.5445,4
16,n<=128,sr>70%,kvB<=1k,kp<=2k,-0.069,4
16,n<=128,sr>70%,kvB<=1k,kp<=4k,0.556,4
16,n<=128,sr>70%,kvB<=1k,kp<=512,-1.4953,4
16,n<=128,sr>70%,kvB<=1k,kp<=8k,0.68,3
16,n<=128,sr>70%,kvB<=1k,kp=0,1.5949,4
16,n<=128,sr>70%,kvB<=4k,kp<=1k,-0.5045,4
16,n<=128,sr>70%,kvB<=4k,kp<=2k,-1.498,4
16,n<=128,sr>70%,kvB<=4k,kp<=4k,-1.4779,4
16,n<=128,sr>70%,kvB<=4k,kp<=512,0.4743,4
16,n<=128,sr>70%,kvB<=4k,kp<=8k,-0.1732,4
16,n<=128,sr>70%,kvB<=4k,kp=0,1.2938,4
16,n<=16,sr<=15%,kvB<=16k,kp<=16k,0.5176,4
16,n<=16,sr<=15%,kvB<=16k,kp<=1k,0.6002,4
16,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.4565,4
16,n<=16,sr<=15%,kvB<=16k,kp<=4k,0.3765,4
16,n<=16,sr<=15%,kvB<=16k,kp<=512,0.4332,4
16,n<=16,sr<=15%,kvB<=16k,kp<=8k,0.6876,4
16,n<=16,sr<=15%,kvB<=16k,kp=0,0.592,4
16,n<=16,sr<=15%,kvB<=1k,kp<=16k,-0.6602,4
16,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.3934,3
16,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.3368,4
16,n<=16,sr<=15%,kvB<=1k,kp<=4k,1.2805,2
16,n<=16,sr<=15%,kvB<=1k,kp<=512,0.4186,2
16,n<=16,sr<=15%,kvB<=1k,kp<=8k,0.4711,4
16,n<=16,sr<=15%,kvB<=1k,kp=0,0.6106,4
16,n<=16,sr<=15%,kvB<=32k,kp<=16k,0.5991,2
16,n<=16,sr<=15%,kvB<=32k,kp<=1k,0.4948,2
16,n<=16,sr<=15%,kvB<=32k,kp<=2k,0.238,2
16,n<=16,sr<=15%,kvB<=32k,kp<=4k,0.5068,2
16,n<=16,sr<=15%,kvB<=32k,kp<=512,0.5066,2
16,n<=16,sr<=15%,kvB<=32k,kp<=8k,-0.0858,2
16,n<=16,sr<=15%,kvB<=32k,kp=0,0.669,2
16,n<=16,sr<=15%,kvB<=4k,kp<=16k,0.0716,3
16,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.1591,4
16,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.7775,4
16,n<=16,sr<=15%,kvB<=4k,kp<=4k,0.5287,4
16,n<=16,sr<=15%,kvB<=4k,kp<=512,0.121,4
16,n<=16,sr<=15%,kvB<=4k,kp<=8k,0.0518,3
16,n<=16,sr<=15%,kvB<=4k,kp=0,0.2483,4
16,n<=16,sr<=40%,kvB<=16k,kp<=1k,0.4465,4
16,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.4768,4
16,n<=16,sr<=40%,kvB<=16k,kp<=4k,0.3555,3
16,n<=16,sr<=40%,kvB<=16k,kp<=512,0.3436,4
16,n<=16,sr<=40%,kvB<=16k,kp<=8k,0.0366,2
16,n<=16,sr<=40%,kvB<=16k,kp=0,0.5154,4
16,n<=16,sr<=40%,kvB<=1k,kp<=16k,-0.3606,4
16,n<=16,sr<=40%,kvB<=1k,kp<=1k,-0.233,3
16,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.2561,4
16,n<=16,sr<=40%,kvB<=1k,kp<=4k,0.7922,3
16,n<=16,sr<=40%,kvB<=1k,kp<=512,0.1477,4
16,n<=16,sr<=40%,kvB<=1k,kp<=8k,0.5598,3
16,n<=16,sr<=40%,kvB<=1k,kp=0,0.5829,4
16,n<=16,sr<=40%,kvB<=32k,kp<=16k,-0.0347,2
16,n<=16,sr<=40%,kvB<=32k,kp<=1k,0.4207,2
16,n<=16,sr<=40%,kvB<=32k,kp<=2k,0.278,2
16,n<=16,sr<=40%,kvB<=32k,kp<=4k,0.5454,2
16,n<=16,sr<=40%,kvB<=32k,kp<=512,0.3517,2
16,n<=16,sr<=40%,kvB<=32k,kp<=8k,0.3902,2
16,n<=16,sr<=40%,kvB<=32k,kp=0,0.6133,2
16,n<=16,sr<=40%,kvB<=4k,kp<=16k,0.1453,2
16,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.0203,3
16,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.258,3
16,n<=16,sr<=40%,kvB<=4k,kp<=4k,0.1027,4
16,n<=16,sr<=40%,kvB<=4k,kp<=512,0.0672,4
16,n<=16,sr<=40%,kvB<=4k,kp<=8k,0.1645,3
16,n<=16,sr<=40%,kvB<=4k,kp=0,0.2284,4
16,n<=16,sr<=70%,kvB<=16k,kp<=16k,0.9597,2
16,n<=16,sr<=70%,kvB<=16k,kp<=1k,0.3442,2
16,n<=16,sr<=70%,kvB<=16k,kp<=512,0.1888,2
16,n<=16,sr<=70%,kvB<=16k,kp<=8k,1.5646,1
16,n<=16,sr<=70%,kvB<=16k,kp=0,0.3133,2
16,n<=16,sr<=70%,kvB<=1k,kp<=16k,0.141,1
16,n<=16,sr<=70%,kvB<=1k,kp<=1k,0.2348,1
16,n<=16,sr<=70%,kvB<=1k,kp<=2k,0.9566,2
16,n<=16,sr<=70%,kvB<=1k,kp<=4k,1.1246,2
16,n<=16,sr<=70%,kvB<=1k,kp<=512,13.7388,1
16,n<=16,sr<=70%,kvB<=1k,kp<=8k,0.2475,1
16,n<=16,sr<=70%,kvB<=1k,kp=0,-0.2522,1
16,n<=16,sr<=70%,kvB<=32k,kp<=1k,0.2563,1
16,n<=16,sr<=70%,kvB<=32k,kp<=2k,0.2202,1
16,n<=16,sr<=70%,kvB<=32k,kp<=512,0.0144,1
16,n<=16,sr<=70%,kvB<=32k,kp=0,0.4982,1
16,n<=16,sr<=70%,kvB<=4k,kp<=16k,0.287,1
16,n<=16,sr<=70%,kvB<=4k,kp<=1k,0.4971,1
16,n<=16,sr<=70%,kvB<=4k,kp<=2k,3.6077,1
16,n<=16,sr<=70%,kvB<=4k,kp<=4k,2.3245,2
16,n<=16,sr<=70%,kvB<=4k,kp<=512,0.4704,1
16,n<=16,sr<=70%,kvB<=4k,kp<=8k,0.3276,1
16,n<=16,sr<=70%,kvB<=4k,kp=0,-0.0544,2
16,n<=16,sr>70%,kvB<=16k,kp<=16k,0.3693,1
16,n<=16,sr>70%,kvB<=16k,kp<=1k,0.2041,4
16,n<=16,sr>70%,kvB<=16k,kp<=2k,0.5377,4
16,n<=16,sr>70%,kvB<=16k,kp<=4k,1.3843,4
16,n<=16,sr>70%,kvB<=16k,kp<=512,-0.0495,4
16,n<=16,sr>70%,kvB<=16k,kp<=8k,1.3178,3
16,n<=16,sr>70%,kvB<=16k,kp=0,0.185,4
16,n<=16,sr>70%,kvB<=1k,kp<=16k,0.6854,4
16,n<=16,sr>70%,kvB<=1k,kp<=1k,-0.1639,2
16,n<=16,sr>70%,kvB<=1k,kp<=2k,-4.6791,1
16,n<=16,sr>70%,kvB<=1k,kp<=4k,-0.49,2
16,n<=16,sr>70%,kvB<=1k,kp<=512,0.2837,3
16,n<=16,sr>70%,kvB<=1k,kp<=8k,-3.4042,2
16,n<=16,sr>70%,kvB<=1k,kp=0,0.2282,3
16,n<=16,sr>70%,kvB<=32k,kp<=16k,1.3119,2
16,n<=16,sr>70%,kvB<=32k,kp<=1k,-1.1572,2
16,n<=16,sr>70%,kvB<=32k,kp<=2k,0.0815,2
16,n<=16,sr>70%,kvB<=32k,kp<=4k,0.1687,2
16,n<=16,sr>70%,kvB<=32k,kp<=512,-0.5916,2
16,n<=16,sr>70%,kvB<=32k,kp<=8k,3.9968,2
16,n<=16,sr>70%,kvB<=32k,kp=0,0.3557,2
16,n<=16,sr>70%,kvB<=4k,kp<=16k,-0.3188,2
16,n<=16,sr>70%,kvB<=4k,kp<=1k,-2.3891,2
16,n<=16,sr>70%,kvB<=4k,kp<=2k,0.4596,3
16,n<=16,sr>70%,kvB<=4k,kp<=4k,0.5727,2
16,n<=16,sr>70%,kvB<=4k,kp<=512,0.2537,4
16,n<=16,sr>70%,kvB<=4k,kp<=8k,0.4888,2
16,n<=16,sr>70%,kvB<=4k,kp=0,-0.1228,3
16,n<=2,sr<=70%,kvB<=16k,kp<=16k,0.5832,1
16,n<=2,sr<=70%,kvB<=16k,kp<=1k,1.0,2
16,n<=2,sr<=70%,kvB<=16k,kp<=2k,1.115,2
16,n<=2,sr<=70%,kvB<=16k,kp<=4k,0.9812,2
16,n<=2,sr<=70%,kvB<=16k,kp<=512,1.0374,2
16,n<=2,sr<=70%,kvB<=16k,kp<=8k,1.0965,2
16,n<=2,sr<=70%,kvB<=16k,kp=0,1.0401,2
16,n<=2,sr<=70%,kvB<=1k,kp<=16k,0.5193,2
16,n<=2,sr<=70%,kvB<=1k,kp<=1k,-2.2911,1
16,n<=2,sr<=70%,kvB<=1k,kp<=2k,0.6991,1
16,n<=2,sr<=70%,kvB<=1k,kp<=4k,0.2614,2
16,n<=2,sr<=70%,kvB<=1k,kp<=512,-0.369,1
16,n<=2,sr<=70%,kvB<=1k,kp=0,0.5859,2
16,n<=2,sr<=70%,kvB<=32k,kp<=16k,1.0079,1
16,n<=2,sr<=70%,kvB<=32k,kp<=1k,1.0681,1
16,n<=2,sr<=70%,kvB<=32k,kp<=2k,1.0413,1
16,n<=2,sr<=70%,kvB<=32k,kp<=4k,1.1119,1
16,n<=2,sr<=70%,kvB<=32k,kp<=512,1.0887,1
16,n<=2,sr<=70%,kvB<=32k,kp<=8k,0.9808,1
16,n<=2,sr<=70%,kvB<=32k,kp=0,1.0188,1
16,n<=2,sr<=70%,kvB<=4k,kp<=1k,0.98,1
16,n<=2,sr<=70%,kvB<=4k,kp<=2k,-0.0193,2
16,n<=2,sr<=70%,kvB<=4k,kp<=4k,-1.2746,2
16,n<=2,sr<=70%,kvB<=4k,kp<=512,1.2095,2
16,n<=2,sr<=70%,kvB<=4k,kp<=8k,-2.143,1
16,n<=2,sr<=70%,kvB<=4k,kp=0,1.1967,2
16,n<=32,sr<=15%,kvB<=16k,kp<=16k,-0.1187,6
16,n<=32,sr<=15%,kvB<=16k,kp<=1k,-0.0188,6
16,n<=32,sr<=15%,kvB<=16k,kp<=2k,-0.0019,6
16,n<=32,sr<=15%,kvB<=16k,kp<=4k,-0.0204,6
16,n<=32,sr<=15%,kvB<=16k,kp<=512,-0.104,6
16,n<=32,sr<=15%,kvB<=16k,kp<=8k,-0.0389,6
16,n<=32,sr<=15%,kvB<=16k,kp=0,0.1697,6
16,n<=32,sr<=15%,kvB<=1k,kp<=16k,0.4673,6
16,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.0586,6
16,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.0547,6
16,n<=32,sr<=15%,kvB<=1k,kp<=4k,-0.0184,4
16,n<=32,sr<=15%,kvB<=1k,kp<=512,-1.5607,6
16,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.7609,6
16,n<=32,sr<=15%,kvB<=1k,kp=0,0.633,6
16,n<=32,sr<=15%,kvB<=32k,kp<=16k,0.2432,3
16,n<=32,sr<=15%,kvB<=32k,kp<=1k,-0.0172,3
16,n<=32,sr<=15%,kvB<=32k,kp<=2k,-0.1358,3
16,n<=32,sr<=15%,kvB<=32k,kp<=4k,0.0091,3
16,n<=32,sr<=15%,kvB<=32k,kp<=512,0.0509,3
16,n<=32,sr<=15%,kvB<=32k,kp<=8k,-0.0422,3
16,n<=32,sr<=15%,kvB<=32k,kp=0,0.1657,3
16,n<=32,sr<=15%,kvB<=4k,kp<=16k,0.0871,6
16,n<=32,sr<=15%,kvB<=4k,kp<=1k,-0.0344,6
16,n<=32,sr<=15%,kvB<=4k,kp<=2k,-0.0186,6
16,n<=32,sr<=15%,kvB<=4k,kp<=4k,-0.0947,6
16,n<=32,sr<=15%,kvB<=4k,kp<=512,0.214,6
16,n<=32,sr<=15%,kvB<=4k,kp<=8k,0.2804,6
16,n<=32,sr<=15%,kvB<=4k,kp=0,0.0063,6
16,n<=32,sr<=40%,kvB<=16k,kp<=16k,-0.008,2
16,n<=32,sr<=40%,kvB<=16k,kp<=1k,-0.4504,2
16,n<=32,sr<=40%,kvB<=16k,kp<=2k,-0.0766,2
16,n<=32,sr<=40%,kvB<=16k,kp<=4k,0.3216,2
16,n<=32,sr<=40%,kvB<=16k,kp<=512,-0.0205,2
16,n<=32,sr<=40%,kvB<=16k,kp<=8k,-0.0575,2
16,n<=32,sr<=40%,kvB<=16k,kp=0,0.3994,2
