pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
0,n<=128,sr<=15%,kvB<=16k,kp=0,0.1161,4
0,n<=128,sr<=15%,kvB<=1k,kp=0,0.543,4
0,n<=128,sr<=15%,kvB<=4k,kp=0,0.1724,4
0,n<=128,sr<=40%,kvB<=16k,kp=0,0.0848,2
0,n<=128,sr<=40%,kvB<=1k,kp=0,0.5901,2
0,n<=128,sr<=40%,kvB<=4k,kp=0,0.1803,2
0,n<=128,sr<=5%,kvB<=16k,kp=0,0.1184,8
0,n<=128,sr<=5%,kvB<=1k,kp=0,0.3445,8
0,n<=128,sr<=5%,kvB<=32k,kp=0,0.0758,2
0,n<=128,sr<=5%,kvB<=4k,kp=0,0.1473,8
0,n<=128,sr<=70%,kvB<=16k,kp=0,0.1302,2
0,n<=128,sr<=70%,kvB<=1k,kp=0,1.0383,2
0,n<=128,sr<=70%,kvB<=4k,kp=0,0.3315,2
0,n<=128,sr>70%,kvB<=16k,kp=0,0.3812,4
0,n<=128,sr>70%,kvB<=1k,kp=0,2.5621,4
0,n<=128,sr>70%,kvB<=4k,kp=0,0.8814,4
0,n<=16,sr<=15%,kvB<=16k,kp=0,0.0528,4
0,n<=16,sr<=15%,kvB<=1k,kp=0,0.6061,4
0,n<=16,sr<=15%,kvB<=32k,kp=0,0.0215,2
0,n<=16,sr<=15%,kvB<=4k,kp=0,0.19,4
0,n<=16,sr<=40%,kvB<=16k,kp=0,0.0683,4
0,n<=16,sr<=40%,kvB<=1k,kp=0,0.5801,4
0,n<=16,sr<=40%,kvB<=32k,kp=0,0.0264,2
0,n<=16,sr<=40%,kvB<=4k,kp=0,0.1695,4
0,n<=16,sr<=70%,kvB<=16k,kp=0,0.1342,2
0,n<=16,sr<=70%,kvB<=1k,kp=0,0.9005,1
0,n<=16,sr<=70%,kvB<=32k,kp=0,0.0669,1
0,n<=16,sr<=70%,kvB<=4k,kp=0,0.1856,2
0,n<=16,sr>70%,kvB<=16k,kp=0,-0.0277,4
0,n<=16,sr>70%,kvB<=1k,kp=0,-0.203,2
0,n<=16,sr>70%,kvB<=32k,kp=0,-0.0135,2
0,n<=16,sr>70%,kvB<=4k,kp=0,0.2076,3
0,n<=2,sr<=70%,kvB<=16k,kp=0,0.7046,2
0,n<=2,sr<=70%,kvB<=1k,kp=0,1.1319,2
0,n<=2,sr<=70%,kvB<=32k,kp=0,0.3876,1
0,n<=2,sr<=70%,kvB<=4k,kp=0,0.3718,2
0,n<=256,sr<=15%,kvB<=16k,kp=0,0.0282,4
0,n<=256,sr<=15%,kvB<=1k,kp=0,0.3191,4
0,n<=256,sr<=15%,kvB<=4k,kp=0,0.0415,4
0,n<=256,sr<=40%,kvB<=16k,kp=0,0.0517,2
0,n<=256,sr<=40%,kvB<=1k,kp=0,0.2745,2
0,n<=256,sr<=40%,kvB<=4k,kp=0,0.0774,2
0,n<=256,sr<=5%,kvB<=16k,kp=0,0.0344,8
0,n<=256,sr<=5%,kvB<=1k,kp=0,0.2391,8
0,n<=256,sr<=5%,kvB<=4k,kp=0,0.0381,8
0,n<=256,sr<=70%,kvB<=16k,kp=0,-0.0083,2
0,n<=256,sr<=70%,kvB<=1k,kp=0,-0.082,2
0,n<=256,sr<=70%,kvB<=4k,kp=0,-0.0109,2
0,n<=256,sr>70%,kvB<=16k,kp=0,0.1946,4
0,n<=256,sr>70%,kvB<=1k,kp=0,0.217,4
0,n<=256,sr>70%,kvB<=4k,kp=0,0.1959,4
0,n<=32,sr<=15%,kvB<=16k,kp=0,0.0569,6
0,n<=32,sr<=15%,kvB<=1k,kp=0,0.6391,6
0,n<=32,sr<=15%,kvB<=32k,kp=0,0.0499,3
0,n<=32,sr<=15%,kvB<=4k,kp=0,-0.0441,6
0,n<=32,sr<=40%,kvB<=16k,kp=0,0.2186,2
0,n<=32,sr<=40%,kvB<=1k,kp=0,0.6127,2
0,n<=32,sr<=40%,kvB<=32k,kp=0,0.1916,1
0,n<=32,sr<=40%,kvB<=4k,kp=0,0.4245,2
0,n<=32,sr<=5%,kvB<=16k,kp=0,0.1732,2
0,n<=32,sr<=5%,kvB<=1k,kp=0,0.6018,2
0,n<=32,sr<=5%,kvB<=32k,kp=0,0.1551,1
0,n<=32,sr<=5%,kvB<=4k,kp=0,0.19,2
0,n<=32,sr<=70%,kvB<=16k,kp=0,0.0081,2
0,n<=32,sr<=70%,kvB<=1k,kp=0,0.1535,2
0,n<=32,sr<=70%,kvB<=32k,kp=0,0.0277,1
0,n<=32,sr<=70%,kvB<=4k,kp=0,0.0084,2
0,n<=32,sr>70%,kvB<=16k,kp=0,1.2184,4
0,n<=32,sr>70%,kvB<=1k,kp=0,2.0835,4
0,n<=32,sr>70%,kvB<=32k,kp=0,0.9253,2
0,n<=32,sr>70%,kvB<=4k,kp=0,1.7207,4
0,n<=4,sr<=40%,kvB<=16k,kp=0,0.8332,2
0,n<=4,sr<=40%,kvB<=1k,kp=0,0.9461,4
0,n<=4,sr<=40%,kvB<=32k,kp=0,0.1254,1
0,n<=4,sr<=40%,kvB<=4k,kp=0,0.3431,3
0,n<=4,sr<=70%,kvB<=16k,kp=0,0.3531,2
0,n<=4,sr<=70%,kvB<=1k,kp=0,0.8429,2
0,n<=4,sr<=70%,kvB<=32k,kp=0,0.0695,1
0,n<=4,sr<=70%,kvB<=4k,kp=0,0.2929,2
0,n<=4,sr>70%,kvB<=16k,kp=0,42.9479,1
0,n<=4,sr>70%,kvB<=1k,kp=0,4.7527,1
0,n<=4,sr>70%,kvB<=32k,kp=0,0.0095,1
0,n<=4,sr>70%,kvB<=4k,kp=0,0.3409,1
0,n<=64,sr<=15%,kvB<=16k,kp=0,0.1195,4
0,n<=64,sr<=15%,kvB<=1k,kp=0,0.9111,4
0,n<=64,sr<=15%,kvB<=32k,kp=0,0.1102,2
0,n<=64,sr<=15%,kvB<=4k,kp=0,0.2163,4
0,n<=64,sr<=40%,kvB<=16k,kp=0,0.0752,2
0,n<=64,sr<=40%,kvB<=1k,kp=0,0.2992,2
0,n<=64,sr<=40%,kvB<=32k,kp=0,0.0482,1
0,n<=64,sr<=40%,kvB<=4k,kp=0,0.1708,2
0,n<=64,sr<=5%,kvB<=16k,kp=0,0.167,6
0,n<=64,sr<=5%,kvB<=1k,kp=0,0.7732,6
0,n<=64,sr<=5%,kvB<=32k,kp=0,0.1517,3
0,n<=64,sr<=5%,kvB<=4k,kp=0,0.2288,6
0,n<=64,sr<=70%,kvB<=16k,kp=0,-0.0385,2
0,n<=64,sr<=70%,kvB<=1k,kp=0,-0.3969,2
0,n<=64,sr<=70%,kvB<=32k,kp=0,-0.009,1
0,n<=64,sr<=70%,kvB<=4k,kp=0,-0.1527,2
0,n<=64,sr>70%,kvB<=16k,kp=0,1.1594,4
0,n<=64,sr>70%,kvB<=1k,kp=0,2.5307,3
0,n<=64,sr>70%,kvB<=32k,kp=0,1.1015,2
0,n<=64,sr>70%,kvB<=4k,kp=0,1.1805,4
0,n<=8,sr<=15%,kvB<=16k,kp=0,0.1522,2
0,n<=8,sr<=15%,kvB<=1k,kp=0,0.6912,2
0,n<=8,sr<=15%,kvB<=32k,kp=0,0.0209,1
0,n<=8,sr<=15%,kvB<=4k,kp=0,0.4483,2
0,n<=8,sr<=40%,kvB<=16k,kp=0,0.0598,4
0,n<=8,sr<=40%,kvB<=1k,kp=0,0.4861,3
0,n<=8,sr<=40%,kvB<=32k,kp=0,0.0133,2
0,n<=8,sr<=40%,kvB<=4k,kp=0,0.4378,4
0,n<=8,sr<=70%,kvB<=16k,kp=0,0.1207,2
0,n<=8,sr<=70%,kvB<=1k,kp=0,0.3291,1
0,n<=8,sr<=70%,kvB<=32k,kp=0,0.0088,1
0,n<=8,sr<=70%,kvB<=4k,kp=0,0.5795,2
0,n<=8,sr>70%,kvB<=16k,kp=0,-0.0202,4
0,n<=8,sr>70%,kvB<=1k,kp=0,0.2826,3
0,n<=8,sr>70%,kvB<=32k,kp=0,0.0148,2
0,n<=8,sr>70%,kvB<=4k,kp=0,0.6004,1
16,n<=128,sr<=15%,kvB<=16k,kp<=1k,0.0406,4
16,n<=128,sr<=15%,kvB<=16k,kp<=2k,-0.0117,4
16,n<=128,sr<=15%,kvB<=16k,kp<=4k,-0.0855,4
16,n<=128,sr<=15%,kvB<=16k,kp<=512,0.0646,4
16,n<=128,sr<=15%,kvB<=16k,kp<=8k,-0.065,4
16,n<=128,sr<=15%,kvB<=16k,kp=0,0.112,4
16,n<=128,sr<=15%,kvB<=1k,kp<=1k,-0.0578,4
16,n<=128,sr<=15%,kvB<=1k,kp<=2k,0.0404,4
16,n<=128,sr<=15%,kvB<=1k,kp<=4k,-0.0406,4
16,n<=128,sr<=15%,kvB<=1k,kp<=512,-0.0494,4
16,n<=128,sr<=15%,kvB<=1k,kp<=8k,-0.0587,4
16,n<=128,sr<=15%,kvB<=1k,kp=0,0.4673,4
16,n<=128,sr<=15%,kvB<=4k,kp<=1k,-0.0807,4
16,n<=128,sr<=15%,kvB<=4k,kp<=2k,-0.0561,4
16,n<=128,sr<=15%,kvB<=4k,kp<=4k,-0.037,4
16,n<=128,sr<=15%,kvB<=4k,kp<=512,-0.0292,4
16,n<=128,sr<=15%,kvB<=4k,kp<=8k,0.0467,4
16,n<=128,sr<=15%,kvB<=4k,kp=0,0.1563,4
16,n<=128,sr<=40%,kvB<=16k,kp<=1k,0.0219,2
16,n<=128,sr<=40%,kvB<=16k,kp<=2k,-0.0577,2
16,n<=128,sr<=40%,kvB<=16k,kp<=4k,-0.1964,2
16,n<=128,sr<=40%,kvB<=16k,kp<=512,0.0361,2
16,n<=128,sr<=40%,kvB<=16k,kp<=8k,-0.1984,2
16,n<=128,sr<=40%,kvB<=16k,kp=0,0.1071,2
16,n<=128,sr<=40%,kvB<=1k,kp<=1k,0.16,2
16,n<=128,sr<=40%,kvB<=1k,kp<=2k,0.1087,2
16,n<=128,sr<=40%,kvB<=1k,kp<=4k,0.2065,2
16,n<=128,sr<=40%,kvB<=1k,kp<=512,0.0409,2
16,n<=128,sr<=40%,kvB<=1k,kp<=8k,-0.3364,2
16,n<=128,sr<=40%,kvB<=1k,kp=0,0.4381,2
16,n<=128,sr<=40%,kvB<=4k,kp<=1k,-0.1814,2
16,n<=128,sr<=40%,kvB<=4k,kp<=2k,-0.135,2
