label,sweep,mode,topology,fabric,panel,ep,per_device_batch,wg_count,intra_opt_bw,inter_bw,status,ttft_ms,e2e_latency_ms,tpot_avg_ms,tpot_steady_ms,tpot_gt_ms,prefill_step_ms,prefill_exposed_frac,tpot_gt_overlap_ms,exposed_frac_overlap,interactivity_tok_s_user,n_completed,total_cycles,exposed_cycles,compute_cycles,exposed_frac,all_to_all_us,weight_load_us,energy_total_kj,energy_npu_j,energy_cpu_j,energy_dram_j,energy_link_j,elapsed_s,error
topo_fb_ep32_b64_isobudget,topo_compare,controlled,fb_2d,fb,32,32,64,3.0,384.0,0,ok,2349.0002163984313,6646.218631179734,68.20981559130836,47.62791540270707,39.900392,274.625411,0.2555410310530287,38.25744037073481,0.010736157550950287,20.996090035533282,2048,6930256608.5,1270244521.5,5660012087.0,0.051470410029592586,64.19911111111111,12830.81414686567,,,,,,198.13095998764038,
