label,sweep,mode,topology,fabric,panel,ep,per_device_batch,wg_count,intra_opt_bw,inter_bw,status,ttft_ms,e2e_latency_ms,tpot_avg_ms,tpot_steady_ms,tpot_gt_ms,prefill_step_ms,prefill_exposed_frac,tpot_gt_overlap_ms,exposed_frac_overlap,interactivity_tok_s_user,n_completed,total_cycles,exposed_cycles,compute_cycles,exposed_frac,all_to_all_us,weight_load_us,energy_total_kj,energy_npu_j,energy_cpu_j,energy_dram_j,energy_link_j,elapsed_s,error
topo_fb_ep64_b8_isobudget,topo_compare,controlled,fb_2d,fb,64,64,8,2.14,274.3,0,ok,1572.6497301875002,1816.3900487499982,243.74031856249948,243.74031856249948,35.826756,317.2808,0.37332927986898873,29.962635066628735,0.04892861492598248,4.102727057622934,512,2516820888.5,941026827.5,1575794061.0,0.20459991316864087,8.779662222222221,6415.407073432835,,,,,,262.72903203964233,
topo_dragonfly_ep64_b8_isobudget,topo_compare,controlled,dragonfly,dragonfly,64,64,8,4.29,548.6,0,ok,1438.4440495625006,1663.0040313750005,224.55998181250018,224.55998181250018,35.698518,256.459167,0.31580077961383984,29.925724017588646,0.04822601768146388,4.453153192873722,512,2312255802.5,736461741.5,1575794061.0,0.2021370320755106,8.779662222222221,6415.407073432835,,,,,,267.25112676620483,
topo_torus_ep64_b8_isobudget,topo_compare,controlled,torus_2d,torus,64,64,8,7.5,960.0,0,ok,1381.2246938125,1597.6199583750001,216.39526456249976,216.39526456249976,35.626619,282.876884,0.2879271888489952,29.81464851414251,0.048734185840733524,4.621173212924804,512,2225139088.5,649345027.5,1575794061.0,0.20391952172957692,8.779662222222221,6415.407073432835,,,,,,283.78331208229065,
topo_mesh_ep64_b8_isobudget,topo_compare,controlled,mesh_2d,mesh,64,64,8,7.5,960.0,0,ok,1381.6148963125002,1598.0827573750007,216.46786106249965,216.46786106249965,35.911319,275.709804,0.2881203530163017,30.010377546387247,0.04915750763624706,4.619623417035913,512,2225865060.5,650070999.5,1575794061.0,0.2053997742888793,8.779662222222221,6415.407073432835,,,,,,276.54945373535156,
topo_ring_ep64_b8_isobudget,topo_compare,controlled,ring_1d,ring,64,64,8,15.0,1920.0,0,ok,3790.6067714375004,4351.566006499998,560.9592350624984,560.9592350624984,38.134216,734.524015,0.7377396310981912,30.45246934821541,0.06306341337992973,1.7826607309327684,512,5899401050.5,4323606989.5,1575794061.0,0.25179967813500453,8.779662222222221,6415.407073432835,,,,,,651.8130731582642,
