label,sweep,mode,topology,fabric,panel,ep,per_device_batch,wg_count,intra_opt_bw,inter_bw,status,ttft_ms,e2e_latency_ms,tpot_avg_ms,tpot_steady_ms,tpot_gt_ms,prefill_step_ms,prefill_exposed_frac,tpot_gt_overlap_ms,exposed_frac_overlap,interactivity_tok_s_user,n_completed,total_cycles,exposed_cycles,compute_cycles,exposed_frac,all_to_all_us,weight_load_us,energy_total_kj,energy_npu_j,energy_cpu_j,energy_dram_j,energy_link_j,elapsed_s,error
topo_fb_ep64_b8_isobw,topo_compare,controlled,fb_2d,fb,64,64,8,4.0,512.0,0,ok,1447.969138562499,1673.8877962499996,225.91865768749977,225.91865768749977,35.745565,293.534049,0.32023041536017716,29.936218270502234,0.0485143670870915,4.4263719085266615,512,2326754099.5,750960038.5,1575794061.0,0.203149213388352,8.779662222222221,6415.407073432835,,,,,,245.10866355895996,
topo_dragonfly_ep64_b8_isobw,topo_compare,controlled,dragonfly,dragonfly,64,64,8,4.0,512.0,0,ok,1448.0347135625,1673.9655712499996,225.93085768750032,225.93085768750032,35.70474,258.285812,0.3202600053139303,29.927750902838135,0.04825779521419044,4.42613288966116,512,2326876099.5,751082038.5,1575794061.0,0.2022486754266333,8.779662222222221,6415.407073432835,,,,,,252.1497507095337,
topo_torus_ep64_b8_isobw,topo_compare,controlled,torus_2d,torus,64,64,8,4.0,512.0,0,ok,1448.3599975625002,1674.3514847500003,225.99148718749979,225.99148718749979,35.670295,295.663521,0.3204067176588129,29.82895426875184,0.048956968777878196,4.424945436862069,512,2327482143.5,751688082.5,1575794061.0,0.20469906161584037,8.779662222222221,6415.407073432835,,,,,,272.2824192047119,
topo_mesh_ep64_b8_isobw,topo_compare,controlled,mesh_2d,mesh,64,64,8,4.0,512.0,0,ok,1448.7502000625002,1674.814283750001,226.06408368749956,226.06408368749956,35.954995,288.496441,0.3205826644243167,30.0245373002087,0.049380092359908485,4.423524443548287,512,2328208115.5,752414054.5,1575794061.0,0.20617641929137018,8.779662222222221,6415.407073432835,,,,,,255.01726841926575,
topo_ring_ep64_b8_isobw,topo_compare,controlled,ring_1d,ring,64,64,8,4.0,512.0,0,ok,10436.99889181251,11947.983755,1510.9848631874943,1510.9848631874943,42.457591,2000.400529,0.9043761435803207,31.32621941794369,0.08883430389049954,0.661819998573945,512,16031359103.5,14455565042.5,1575794061.0,0.327720300418608,8.779662222222221,6415.407073432835,,,,,,616.4867012500763,
