label,sweep,mode,topology,fabric,panel,ep,per_device_batch,wg_count,intra_opt_bw,inter_bw,status,ttft_ms,e2e_latency_ms,tpot_avg_ms,tpot_steady_ms,tpot_gt_ms,prefill_step_ms,prefill_exposed_frac,tpot_gt_overlap_ms,exposed_frac_overlap,interactivity_tok_s_user,n_completed,total_cycles,exposed_cycles,compute_cycles,exposed_frac,all_to_all_us,weight_load_us,energy_total_kj,energy_npu_j,energy_cpu_j,energy_dram_j,energy_link_j,elapsed_s,error
topo_fb_ep32_b8_isobudget,topo_compare,controlled,fb_2d,fb,32,32,8,3.0,384.0,0,ok,948.942902375,1094.9815920625,146.03868968749993,146.03868968749993,20.526308,172.352481,0.37983879743900784,17.263852768551224,0.04724402013830659,6.8475004955183065,256,1510610424.5,574768168.5,935842256.0,0.19867523372011034,7.700480000000001,1059.218263880597,,,,,,75.2559278011322,
topo_dragonfly_ep32_b8_isobudget,topo_compare,controlled,dragonfly,dragonfly,32,32,8,6.0,768.0,0,ok,863.6945726250003,997.5523545625001,133.85778193749982,133.85778193749982,20.56848,158.482046,0.3193960219977411,17.301867702792215,0.04720028428897031,7.470615346569203,256,1380689358.5,444847102.5,935842256.0,0.19852052127866196,7.700480000000001,1059.218263880597,,,,,,75.35838484764099,
topo_torus_ep32_b8_isobudget,topo_compare,controlled,torus_2d,torus,32,32,8,7.5,960.0,0,ok,846.9265923749999,978.4006428125002,131.47405043749998,131.47405043749998,20.534768,171.08841,0.3060881417286888,17.233705977276177,0.047886711469322024,7.606063680797445,256,1355229546.5,419387290.5,935842256.0,0.2009434695539183,7.700480000000001,1059.218263880597,,,,,,83.23510766029358,
topo_mesh_ep32_b8_isobudget,topo_compare,controlled,mesh_2d,mesh,32,32,8,7.5,960.0,0,ok,847.3286198750001,978.8774668125003,131.5488469375,131.5488469375,20.72588,165.091218,0.3064056340999931,17.355332151453474,0.048552050446701585,7.60173899870904,256,1355977518.5,420135262.5,935842256.0,0.20328134731471748,7.700480000000001,1059.218263880597,,,,,,80.78028464317322,
topo_ring_ep32_b8_isobudget,topo_compare,controlled,ring_1d,ring,32,32,8,15.0,1920.0,0,ok,1895.400894875,2176.8623218124994,281.4614269375001,281.4614269375001,21.851836,365.90181,0.6877130097850971,17.412012958379105,0.06374655033041912,3.552884709214719,256,2954490166.5,2018647910.5,935842256.0,0.25397311246643617,7.700480000000001,1059.218263880597,,,,,,149.58146286010742,
