prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,100.404
0,0,1,32,100.287
0,0,1,64,102.347
0,0,1,128,102.795
0,0,1,256,105.514
0,0,1,512,107.306
0,0,1,1024,108.629
0,0,1,2048,109.578
0,0,1,4096,116.499
0,0,1,8192,118.719
0,0,1,16384,130.346
0,0,1,32768,140.224
0,0,2,16,101.108
0,0,2,32,102.826
0,0,2,64,102.442
0,0,2,128,103.605
0,0,2,256,106.954
0,0,2,512,108.245
0,0,2,1024,110.101
0,0,2,2048,112.511
0,0,2,4096,117.28
0,0,2,8192,126.623
0,0,2,16384,138.389
0,0,2,32768,146.185
0,0,4,16,101.707
0,0,4,32,102.056
0,0,4,64,102.816
0,0,4,128,104.703
0,0,4,256,109.067
0,0,4,512,110.986
0,0,4,1024,114.506
0,0,4,2048,120.224
0,0,4,4096,129.93
0,0,4,8192,137.706
0,0,4,16384,148.34
0,0,4,32768,173.011
0,0,8,16,102.803
0,0,8,32,103.509
0,0,8,64,104.404
0,0,8,128,106.506
0,0,8,256,112.671
0,0,8,512,113.834
0,0,8,1024,119.329
0,0,8,2048,125.93
0,0,8,4096,135.616
0,0,8,8192,147.274
0,0,8,16384,173.61
0,0,8,32768,223.294
0,0,16,16,101.642
0,0,16,32,102.699
0,0,16,64,104.234
0,0,16,128,105.546
0,0,16,256,116.053
0,0,16,512,118.676
0,0,16,1024,126.614
0,0,16,2048,132.564
0,0,16,4096,145.737
0,0,16,8192,169.268
0,0,16,16384,217.352
0,0,16,32768,313.448
0,0,32,16,110.132
0,0,32,32,109.354
0,0,32,64,111.691
0,0,32,128,112.928
0,0,32,256,130.666
0,0,32,512,134.485
0,0,32,1024,141.43
0,0,32,2048,152.371
0,0,32,4096,177.29
0,0,32,8192,226.761
0,0,32,16384,321.29
0,0,32,32768,513.181
0,0,64,16,116.734
0,0,64,32,116.67
0,0,64,64,117.684
0,0,64,128,119.872
0,0,64,256,145.524
0,0,64,512,149.929
0,0,64,1024,163.412
0,0,64,2048,187.424
0,0,64,4096,236.276
0,0,64,8192,333.3
0,0,64,16384,522.971
0,0,64,32768,906.417
0,0,128,16,124.96
0,0,128,32,124.672
0,0,128,64,126.58
0,0,128,128,129.579
0,0,128,256,149.247
0,0,128,512,161.833
0,0,128,1024,187.721
0,0,128,2048,235.19
0,0,128,4096,332.5
0,0,128,8192,523.689
0,0,128,16384,906.203
0,0,128,32768,1664.17
0,0,256,16,142.635
0,0,256,32,143.157
0,0,256,64,147.306
0,0,256,128,155.755
0,0,256,256,200.501
0,0,256,512,227.294
0,0,256,1024,274.346
0,0,256,2048,369.182
0,0,256,4096,559.763
0,0,256,8192,941.458
0,0,256,16384,1699.61
0,0,256,32768,3219.88
16,0,0,0,104.905
16,0,1,16,107.743
16,0,1,32,106.987
16,0,1,64,109.193
16,0,1,128,110.719
16,0,1,256,117.407
16,0,1,512,119.306
16,0,1,1024,121.588
16,0,1,2048,124.541
16,0,1,4096,131.423
16,0,1,8192,144.778
16,0,1,16384,169.962
16,0,1,32768,219.849
16,0,2,16,108.81
16,0,2,32,108.256
16,0,2,64,109.771
16,0,2,128,110.57
16,0,2,256,118.219
16,0,2,512,118.272
16,0,2,1024,120.489
16,0,2,2048,123.318
16,0,2,4096,130.26
16,0,2,8192,142.858
16,0,2,16384,168.266
16,0,2,32768,219.06
16,0,4,16,108.756
16,0,4,32,108.831
16,0,4,64,110.176
16,0,4,128,111.593
16,0,4,256,116.341
16,0,4,512,118.25
16,0,4,1024,122.698
16,0,4,2048,127.061
16,0,4,4096,133.385
16,0,4,8192,145.376
16,0,4,16384,170.9
16,0,4,32768,226.142
16,0,8,16,110.026
16,0,8,32,109.46
16,0,8,64,110.955
16,0,8,128,112.329
16,0,8,256,119.135
16,0,8,512,123.861
16,0,8,1024,125.684
16,0,8,2048,129.994
16,0,8,4096,138.218
16,0,8,8192,150.954
16,0,8,16384,178.965
16,0,8,32768,234.217
16,0,16,16,112.873
16,0,16,32,112.35
16,0,16,64,113.771
16,0,16,128,115.008
16,0,16,256,128.597
16,0,16,512,129.311
16,0,16,1024,134.783
16,0,16,2048,141.726
16,0,16,4096,154.378
16,0,16,8192,179.113
16,0,16,16384,226.1
16,0,16,32768,322.762
16,0,32,16,117.034
16,0,32,32,117.067
16,0,32,64,118.527
16,0,32,128,119.349
16,0,32,256,136.671
16,0,32,512,139.979
16,0,32,1024,150.167
16,0,32,2048,159.828
16,0,32,4096,183.732
16,0,32,8192,235.55
16,0,32,16384,330.462
16,0,32,32768,523.239
16,0,64,16,123.775
16,0,64,32,124.394
16,0,64,64,125.697
16,0,64,128,127.071
16,0,64,256,155.69
16,0,64,512,162.771
16,0,64,1024,176.661
16,0,64,2048,196.383
16,0,64,4096,246.165
16,0,64,8192,340.851
16,0,64,16384,532.094
16,0,64,32768,909.115
16,0,128,16,137.205
16,0,128,32,137.311
16,0,128,64,139.082
16,0,128,128,141.867
16,0,128,256,161.566
16,0,128,512,174.048
16,0,128,1024,194.965
16,0,128,2048,242.794
16,0,128,4096,340.115
16,0,128,8192,530.984
16,0,128,16384,910.566
16,0,128,32768,1667.02
16,16,0,0,104.331
16,16,1,16,106.996
16,16,1,32,107.521
16,16,1,64,109.215
16,16,1,128,110.772
16,16,1,256,116.074
16,16,1,512,118.709
16,16,1,1024,121.184
16,16,1,2048,123.978
16,16,1,4096,130.111
16,16,1,8192,143.22
16,16,1,16384,168.639
16,16,1,32768,219.455
16,16,2,16,108.309
16,16,2,32,107.871
16,16,2,64,109.418
16,16,2,128,111.434
16,16,2,256,117.14
16,16,2,512,117.919
16,16,2,1024,120.362
16,16,2,2048,123.818
16,16,2,4096,131.647
16,16,2,8192,143.166
16,16,2,16384,168.671
16,16,2,32768,218.697
16,16,4,16,108.629
16,16,4,32,108.832
16,16,4,64,110.721
16,16,4,128,112.661
16,16,4,256,119.519
16,16,4,512,120.214
16,16,4,1024,121.844
16,16,4,2048,126.922
16,16,4,4096,133.364
16,16,4,8192,146.41
16,16,4,16384,171.316
16,16,4,32768,227.647
16,16,8,16,109.44
16,16,8,32,110.602
16,16,8,64,110.944
16,16,8,128,112.426
16,16,8,256,121.611
16,16,8,512,123.155
16,16,8,1024,125.834
16,16,8,2048,129.364
16,16,8,4096,137.972
16,16,8,8192,151.924
16,16,8,16384,179.306
16,16,8,32768,233.674
16,16,16,16,112.373
16,16,16,32,111.753
16,16,16,64,113.493
16,16,16,128,115.924
16,16,16,256,128.181
16,16,16,512,130.399
16,16,16,1024,134.88
16,16,16,2048,141.738
16,16,16,4096,161.332
16,16,16,8192,188.075
16,16,16,16384,233.716
16,16,16,32768,330.25
16,16,32,16,117.182
16,16,32,32,117.345
16,16,32,64,117.909
16,16,32,128,119.679
16,16,32,256,137.79
16,16,32,512,140.436
16,16,32,1024,153.749
16,16,32,2048,168.779
16,16,32,4096,196.477
16,16,32,8192,242.036
16,16,32,16384,339.593
16,16,32,32768,530.195
16,16,64,16,124.266
16,16,64,32,124.467
16,16,64,64,126.635
16,16,64,128,127.754
16,16,64,256,158.345
16,16,64,512,164.405
16,16,64,1024,179.765
16,16,64,2048,206.121
16,16,64,4096,252.616
16,16,64,8192,347.474
16,16,64,16384,540.414
16,16,64,32768,913.616
16,16,128,16,136.332
16,16,128,32,137.418
16,16,128,64,137.749
16,16,128,128,142.506
16,16,128,256,160.99
16,16,128,512,175.999
16,16,128,1024,200.511
16,16,128,2048,247.988
16,16,128,4096,345.535
16,16,128,8192,532.669
16,16,128,16384,910.129
16,16,128,32768,1672.46
16,32,0,0,104.885
16,32,1,16,107.765
16,32,1,32,108.33
16,32,1,64,108.672
16,32,1,128,111.177
16,32,1,256,117.482
16,32,1,512,118.581
16,32,1,1024,120.076
16,32,1,2048,123.999
16,32,1,4096,129.888
16,32,1,8192,143.05
16,32,1,16384,168.628
16,32,1,32768,218.547
16,32,2,16,107.935
16,32,2,32,107.456
16,32,2,64,108.618
16,32,2,128,110.421
16,32,2,256,115.199
16,32,2,512,117.141
16,32,2,1024,120.606
16,32,2,2048,123.563
16,32,2,4096,131.305
16,32,2,8192,143.232
16,32,2,16384,168.383
16,32,2,32768,218.367
16,32,4,16,109.898
16,32,4,32,108.896
16,32,4,64,110.613
16,32,4,128,111.882
16,32,4,256,119.541
16,32,4,512,121.312
16,32,4,1024,122.804
16,32,4,2048,126.805
16,32,4,4096,132.799
16,32,4,8192,146.581
16,32,4,16384,172.98
16,32,4,32768,225.192
16,32,8,16,109.866
16,32,8,32,109.385
16,32,8,64,110.869
16,32,8,128,112.747
16,32,8,256,122.624
16,32,8,512,122.548
16,32,8,1024,125.47
16,32,8,2048,129.578
16,32,8,4096,138.687
16,32,8,8192,151.732
16,32,8,16384,179.956
16,32,8,32768,234.09
16,32,16,16,112.256
16,32,16,32,112.618
16,32,16,64,113.791
16,32,16,128,115.168
16,32,16,256,129.801
16,32,16,512,130.463
16,32,16,1024,133.855
16,32,16,2048,142.175
16,32,16,4096,161.865
16,32,16,8192,188.125
16,32,16,16384,235.21
16,32,16,32768,332.404
16,32,32,16,116.394
16,32,32,32,116.489
16,32,32,64,118.655
16,32,32,128,119.488
16,32,32,256,137.567
16,32,32,512,139.776
16,32,32,1024,155.211
16,32,32,2048,169.759
16,32,32,4096,194.88
16,32,32,8192,243.829
16,32,32,16384,336.338
16,32,32,32768,529.937
16,32,64,16,124.383
16,32,64,32,123.498
16,32,64,64,126.068
16,32,64,128,127.828
16,32,64,256,159.329
16,32,64,512,164.778
16,32,64,1024,179.092
16,32,64,2048,205.364
16,32,64,4096,253.407
16,32,64,8192,349.653
16,32,64,16384,536.904
16,32,64,32768,918.203
16,32,128,16,137.173
16,32,128,32,137.408
16,32,128,64,140.159
16,32,128,128,141.279
16,32,128,256,160.212
16,32,128,512,177.322
16,32,128,1024,200.724
16,32,128,2048,247.796
16,32,128,4096,338.515
16,32,128,8192,535.325
16,32,128,16384,915.068
16,32,128,32768,1672.19
16,64,0,0,106.43
16,64,1,16,109.813
16,64,1,32,108.907
16,64,1,64,110.324
16,64,1,128,110.699
16,64,1,256,121.131
16,64,1,512,121.813
16,64,1,1024,122.761
16,64,1,2048,125.791
16,64,1,4096,132.416
16,64,1,8192,143.339
16,64,1,16384,168.788
16,64,1,32768,219.54
16,64,2,16,109.577
16,64,2,32,109.173
16,64,2,64,109.119
16,64,2,128,111.166
16,64,2,256,120.116
16,64,2,512,122.335
16,64,2,1024,122.614
16,64,2,2048,126.453
16,64,2,4096,130.218
16,64,2,8192,144.074
16,64,2,16384,168.585
16,64,2,32768,219.134
16,64,4,16,110.55
16,64,4,32,110.592
16,64,4,64,110.325
16,64,4,128,111.988
16,64,4,256,122.986
16,64,4,512,123.755
16,64,4,1024,125.055
16,64,4,2048,126.602
16,64,4,4096,133.237
16,64,4,8192,146.41
16,64,4,16384,171.466
16,64,4,32768,225.609
16,64,8,16,111.199
16,64,8,32,111.243
16,64,8,64,111.315
16,64,8,128,112.948
16,64,8,256,127.179
16,64,8,512,126.068
16,64,8,1024,126.069
16,64,8,2048,129.942
16,64,8,4096,137.29
16,64,8,8192,152.405
16,64,8,16384,179.424
16,64,8,32768,234.686
16,64,16,16,114.133
16,64,16,32,114.047
16,64,16,64,114.527
16,64,16,128,115.018
16,64,16,256,129.92
16,64,16,512,126.527
16,64,16,1024,135.104
16,64,16,2048,141.045
16,64,16,4096,165.44
16,64,16,8192,190.262
16,64,16,16384,237.043
16,64,16,32768,331.786
16,64,32,16,118.507
16,64,32,32,118.357
16,64,32,64,118.729
16,64,32,128,119.179
16,64,32,256,137.909
16,64,32,512,140.084
16,64,32,1024,159.764
16,64,32,2048,171.968
16,64,32,4096,198.858
16,64,32,8192,243.957
16,64,32,16384,339.764
16,64,32,32768,530.045
16,64,64,16,125.61
16,64,64,32,124.809
16,64,64,64,126.368
16,64,64,128,126.985
16,64,64,256,163.947
16,64,64,512,167.465
16,64,64,1024,182.485
16,64,64,2048,209.291
16,64,64,4096,253.78
16,64,64,8192,349.556
16,64,64,16384,541.277
16,64,64,32768,921.17
16,64,128,16,136.692
16,64,128,32,136.661
16,64,128,64,140.414
16,64,128,128,143.285
16,64,128,256,165.002
16,64,128,512,178.494
16,64,128,1024,204.767
16,64,128,2048,251.283
16,64,128,4096,339.092
16,64,128,8192,529.01
16,64,128,16384,915.431
16,64,128,32768,1670.66
16,128,0,0,107.807
16,128,1,16,110.976
16,128,1,32,110.763
16,128,1,64,110.954
16,128,1,128,110.923
16,128,1,256,120.499
16,128,1,512,122.911
16,128,1,1024,124.106
16,128,1,2048,127.605
16,128,1,4096,133.695
16,128,1,8192,144.948
16,128,1,16384,168.926
16,128,1,32768,219.295
16,128,2,16,111.338
16,128,2,32,110.516
16,128,2,64,110.912
16,128,2,128,111.19
16,128,2,256,122.912
16,128,2,512,122.708
16,128,2,1024,125.077
16,128,2,2048,127.967
16,128,2,4096,133.854
16,128,2,8192,144.072
16,128,2,16384,167.979
16,128,2,32768,218.879
16,128,4,16,111.68
16,128,4,32,111.755
16,128,4,64,111.584
16,128,4,128,112.543
16,128,4,256,124.777
16,128,4,512,124.746
16,128,4,1024,125.46
16,128,4,2048,129.269
16,128,4,4096,133.673
16,128,4,8192,146.441
16,128,4,16384,172.106
16,128,4,32768,224.414
16,128,8,16,112.907
16,128,8,32,113.204
16,128,8,64,112.64
16,128,8,128,113.354
16,128,8,256,128.757
16,128,8,512,128.426
16,128,8,1024,128.074
16,128,8,2048,129.013
16,128,8,4096,138.112
16,128,8,8192,151.785
16,128,8,16384,179.552
16,128,8,32768,234.089
16,128,16,16,115.786
16,128,16,32,115.061
16,128,16,64,115.263
16,128,16,128,115.723
16,128,16,256,129.504
16,128,16,512,135.284
16,128,16,1024,135.426
16,128,16,2048,141.311
16,128,16,4096,154.366
16,128,16,8192,190.26
16,128,16,16384,239.017
16,128,16,32768,335.007
16,128,32,16,119.179
16,128,32,32,118.964
16,128,32,64,119.009
16,128,32,128,119.924
16,128,32,256,142.41
16,128,32,512,141.813
16,128,32,1024,159.594
16,128,32,2048,171.039
16,128,32,4096,198.708
16,128,32,8192,246.783
16,128,32,16384,341.961
16,128,32,32768,528.414
16,128,64,16,127.082
16,128,64,32,126.806
16,128,64,64,126.709
16,128,64,128,127.818
16,128,64,256,163.07
16,128,64,512,167.509
16,128,64,1024,182.516
16,128,64,2048,207.946
16,128,64,4096,257.15
16,128,64,8192,351.519
16,128,64,16384,541.501
16,128,64,32768,913.168
16,128,128,16,135.902
16,128,128,32,137.269
16,128,128,64,139.999
16,128,128,128,144.363
16,128,128,256,164.062
16,128,128,512,181.002
16,128,128,1024,204.681
16,128,128,2048,249.653
16,128,128,4096,341.16
16,128,128,8192,533.511
16,128,128,16384,912.272
16,128,128,32768,1674.09
16,256,0,0,121.311
16,256,1,16,125.514
16,256,1,32,124.651
16,256,1,64,122.783
16,256,1,128,123.797
16,256,1,256,125.641
16,256,1,512,125.225
16,256,1,1024,126.197
16,256,1,2048,129.748
16,256,1,4096,133.504
16,256,1,8192,146.239
16,256,1,16384,169.61
16,256,1,32768,220.437
16,256,2,16,126.452
16,256,2,32,127.254
16,256,2,64,125.791
16,256,2,128,127.198
16,256,2,256,126.731
16,256,2,512,127.733
16,256,2,1024,125.12
16,256,2,2048,127.391
16,256,2,4096,134.293
16,256,2,8192,146.036
16,256,2,16384,167.529
16,256,2,32768,219.232
16,256,4,16,127.03
16,256,4,32,126.889
16,256,4,64,127.39
16,256,4,128,128.726
16,256,4,256,129.685
16,256,4,512,127.764
16,256,4,1024,126.23
16,256,4,2048,130.847
16,256,4,4096,137.141
16,256,4,8192,145.952
16,256,4,16384,172.352
16,256,4,32768,224.339
16,256,8,16,128.629
16,256,8,32,125.994
16,256,8,64,130.667
16,256,8,128,131.572
16,256,8,256,134.133
16,256,8,512,128.885
16,256,8,1024,130.261
16,256,8,2048,132.787
16,256,8,4096,137.737
16,256,8,8192,152.64
16,256,8,16384,179.593
16,256,8,32768,233.491
16,256,16,16,128.288
16,256,16,32,127.072
16,256,16,64,134.186
16,256,16,128,129.951
16,256,16,256,131.04
16,256,16,512,137.119
16,256,16,1024,139.499
16,256,16,2048,140.202
16,256,16,4096,152.778
16,256,16,8192,194.773
16,256,16,16384,242.09
16,256,16,32768,337.097
16,256,32,16,135.648
16,256,32,32,135.657
16,256,32,64,133.013
16,256,32,128,140.479
16,256,32,256,151.519
16,256,32,512,145.46
16,256,32,1024,145.983
16,256,32,2048,171.222
16,256,32,4096,200.746
16,256,32,8192,249.108
16,256,32,16384,345.31
16,256,32,32768,534.29
16,256,64,16,142.72
16,256,64,32,142.207
16,256,64,64,144.299
16,256,64,128,143.359
16,256,64,256,167.031
16,256,64,512,171.188
16,256,64,1024,182.601
16,256,64,2048,213.225
16,256,64,4096,259.699
16,256,64,8192,354.217
16,256,64,16384,546.601
16,256,64,32768,930.127
16,256,128,16,153.983
16,256,128,32,154.944
16,256,128,64,156.725
16,256,128,128,161.439
16,256,128,256,166.122
16,256,128,512,182.335
16,256,128,1024,206.751
16,256,128,2048,254.207
16,256,128,4096,343.881
16,256,128,8192,535.911
16,256,128,16384,916.144
16,256,128,32768,1678.28
16,512,0,0,123.509
16,512,1,16,125.984
16,512,1,32,126.197
16,512,1,64,125.919
16,512,1,128,126.635
16,512,1,256,126.837
