prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,11.9993
0,0,1,32,12.0113
0,0,1,64,11.9353
0,0,1,128,13.1957
0,0,1,256,14.1017
0,0,1,512,15.3813
0,0,1,1024,15.9367
0,0,1,2048,16.5447
0,0,1,4096,18.0583
0,0,1,8192,21.9307
0,0,1,16384,29.131
0,0,2,16,12.2767
0,0,2,32,12.2023
0,0,2,64,12.246
0,0,2,128,13.3013
0,0,2,256,14.2717
0,0,2,512,15.9467
0,0,2,1024,16.5017
0,0,2,2048,17.696
0,0,2,4096,21.611
0,0,2,8192,28.288
0,0,2,16384,39.68
0,0,4,16,12.2237
0,0,4,32,12.2773
0,0,4,64,12.3943
0,0,4,128,13.7813
0,0,4,256,14.421
0,0,4,512,16.2353
0,0,4,1024,17.5147
0,0,4,2048,21.3333
0,0,4,4096,28.2343
0,0,4,8192,38.6777
0,0,4,16384,59.4243
0,0,8,16,12.725
0,0,8,32,12.832
0,0,8,64,12.7687
0,0,8,128,14.25
0,0,8,256,15.0937
0,0,8,512,18.475
0,0,8,1024,21.8457
0,0,8,2048,28.0533
0,0,8,4096,39.563
0,0,8,8192,59.7657
0,0,8,16384,102.976
0,0,16,16,13.088
0,0,16,32,13.2583
0,0,16,64,13.4613
0,0,16,128,14.858
0,0,16,256,16.789
0,0,16,512,22.614
0,0,16,1024,29.5787
0,0,16,2048,40.907
0,0,16,4096,62.667
0,0,16,8192,104.193
0,0,16,16384,190.112
0,0,32,16,13.504
0,0,32,32,13.5783
0,0,32,64,14.0587
0,0,32,128,16.8427
0,0,32,256,20.0113
0,0,32,512,30.8267
0,0,32,1024,43.2957
0,0,32,2048,65.3123
0,0,32,4096,108.299
0,0,32,8192,192.171
0,0,32,16384,362.038
0,0,64,16,17.44
0,0,64,32,17.6537
0,0,64,64,18.8483
0,0,64,128,22.144
0,0,64,256,28.0003
0,0,64,512,43.5417
0,0,64,1024,65.3017
0,0,64,2048,106.56
0,0,64,4096,191.168
0,0,64,8192,355.777
0,0,64,16384,695.895
0,0,128,16,23.9147
0,0,128,32,24.481
0,0,128,64,25.4297
0,0,128,128,33.4833
0,0,128,256,44.1813
0,0,128,512,70.6133
0,0,128,1024,113.441
0,0,128,2048,193.505
0,0,128,4096,359.148
0,0,128,8192,691.842
0,0,128,16384,1367.2
0,0,256,16,37.7707
0,0,256,32,38.176
0,0,256,64,40.8533
0,0,256,128,56.138
0,0,256,256,73.5147
0,0,256,512,123.734
0,0,256,1024,208.139
0,0,256,2048,369.025
0,0,256,4096,699.938
0,0,256,8192,1365.72
0,0,256,16384,2697.03
16,0,0,0,14.5393
16,0,1,16,14.5813
16,0,1,32,14.464
16,0,1,64,14.5173
16,0,1,128,15.68
16,0,1,256,17.1627
16,0,1,512,17.7073
16,0,1,1024,18.4747
16,0,1,2048,18.7513
16,0,1,4096,19.893
16,0,1,8192,22.634
16,0,1,16384,31.2
