prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,12.9707
0,0,1,32,13.1197
0,0,1,64,12.832
0,0,1,128,14.016
0,0,1,256,14.9227
0,0,1,512,16.107
0,0,1,1024,16.373
0,0,1,2048,17.397
0,0,1,4096,20.6933
0,0,1,8192,26.7943
0,0,1,16384,37.1197
0,0,2,16,12.4257
0,0,2,32,12.4587
0,0,2,64,12.4153
0,0,2,128,13.6327
0,0,2,256,14.6883
0,0,2,512,16.0327
0,0,2,1024,17.2157
0,0,2,2048,20.0207
0,0,2,4096,26.1437
0,0,2,8192,37.771
0,0,2,16384,58.848
0,0,4,16,13.152
0,0,4,32,13.057
0,0,4,64,13.0773
0,0,4,128,14.112
0,0,4,256,15.03
0,0,4,512,17.685
0,0,4,1024,20.2877
0,0,4,2048,26.133
0,0,4,4096,36.971
0,0,4,8192,58.3037
0,0,4,16384,101.088
0,0,8,16,13.1943
0,0,8,32,13.2907
0,0,8,64,13.2047
0,0,8,128,14.3577
0,0,8,256,15.7543
0,0,8,512,20.3517
0,0,8,1024,26.1553
0,0,8,2048,38.0587
0,0,8,4096,59.0287
0,0,8,8192,101.066
0,0,8,16384,185.631
0,0,16,16,13.9097
0,0,16,32,13.867
0,0,16,64,14.0373
0,0,16,128,15.9893
0,0,16,256,18.858
0,0,16,512,26.7097
0,0,16,1024,38.9013
0,0,16,2048,60.3627
0,0,16,4096,102.623
0,0,16,8192,188.138
0,0,16,16384,356.692
0,0,32,16,17.6
0,0,32,32,17.9087
0,0,32,64,18.528
0,0,32,128,21.579
0,0,32,256,27.3067
0,0,32,512,41.5573
0,0,32,1024,62.8797
0,0,32,2048,104.244
0,0,32,4096,187.455
0,0,32,8192,354.484
0,0,32,16384,691.633
0,0,64,16,24.5333
0,0,64,32,24.8217
0,0,64,64,26.133
0,0,64,128,33.2907
0,0,64,256,43.4563
0,0,64,512,68.661
0,0,64,1024,110.634
0,0,64,2048,192.543
0,0,64,4096,356.265
0,0,64,8192,691.484
0,0,64,16384,1365.26
0,0,128,16,37.7493
0,0,128,32,38.4213
0,0,128,64,40.586
