pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
16,n<=16,sr<=70%,kvB<=4k,kp<=1k,-0.336,2
16,n<=16,sr<=70%,kvB<=4k,kp<=2k,-0.2801,2
16,n<=16,sr<=70%,kvB<=4k,kp<=4k,-0.1804,2
16,n<=16,sr<=70%,kvB<=4k,kp<=512,-0.2345,2
16,n<=16,sr<=70%,kvB<=4k,kp<=8k,-0.2187,2
16,n<=16,sr<=70%,kvB<=4k,kp=0,0.0332,2
16,n<=16,sr>70%,kvB<=16k,kp<=1k,-0.0651,4
16,n<=16,sr>70%,kvB<=16k,kp<=2k,-0.131,4
16,n<=16,sr>70%,kvB<=16k,kp<=4k,-0.5491,4
16,n<=16,sr>70%,kvB<=16k,kp<=512,-0.0023,4
16,n<=16,sr>70%,kvB<=16k,kp<=8k,-0.8502,4
16,n<=16,sr>70%,kvB<=16k,kp=0,-0.0411,4
16,n<=16,sr>70%,kvB<=1k,kp<=1k,-1.1495,4
16,n<=16,sr>70%,kvB<=1k,kp<=2k,-0.8291,4
16,n<=16,sr>70%,kvB<=1k,kp<=4k,0.2667,4
16,n<=16,sr>70%,kvB<=1k,kp<=512,-1.3014,4
16,n<=16,sr>70%,kvB<=1k,kp<=8k,0.7387,4
16,n<=16,sr>70%,kvB<=1k,kp=0,0.4064,4
16,n<=16,sr>70%,kvB<=4k,kp<=1k,-0.816,4
16,n<=16,sr>70%,kvB<=4k,kp<=2k,-1.2771,4
16,n<=16,sr>70%,kvB<=4k,kp<=4k,-0.7619,4
16,n<=16,sr>70%,kvB<=4k,kp<=512,-0.237,4
16,n<=16,sr>70%,kvB<=4k,kp<=8k,-0.7937,4
16,n<=16,sr>70%,kvB<=4k,kp=0,0.1829,4
16,n<=2,sr<=70%,kvB<=16k,kp<=1k,0.0022,2
16,n<=2,sr<=70%,kvB<=16k,kp<=2k,-0.0077,2
16,n<=2,sr<=70%,kvB<=16k,kp<=4k,-2.6201,2
16,n<=2,sr<=70%,kvB<=16k,kp<=512,0.036,2
16,n<=2,sr<=70%,kvB<=16k,kp<=8k,-2.3985,2
16,n<=2,sr<=70%,kvB<=16k,kp=0,-0.0293,2
16,n<=2,sr<=70%,kvB<=1k,kp<=1k,-0.0284,2
16,n<=2,sr<=70%,kvB<=1k,kp<=2k,-0.8983,1
16,n<=2,sr<=70%,kvB<=1k,kp<=4k,0.0907,2
16,n<=2,sr<=70%,kvB<=1k,kp<=512,-1.0427,2
16,n<=2,sr<=70%,kvB<=1k,kp<=8k,-3.1258,2
16,n<=2,sr<=70%,kvB<=1k,kp=0,0.5173,2
16,n<=2,sr<=70%,kvB<=4k,kp<=1k,-0.0301,2
16,n<=2,sr<=70%,kvB<=4k,kp<=2k,-0.5529,2
16,n<=2,sr<=70%,kvB<=4k,kp<=4k,-0.5629,2
16,n<=2,sr<=70%,kvB<=4k,kp<=512,0.0861,2
16,n<=2,sr<=70%,kvB<=4k,kp<=8k,-0.1034,2
16,n<=2,sr<=70%,kvB<=4k,kp=0,0.1883,2
16,n<=32,sr<=15%,kvB<=16k,kp<=1k,0.002,6
16,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.0036,6
16,n<=32,sr<=15%,kvB<=16k,kp<=4k,-0.0022,6
16,n<=32,sr<=15%,kvB<=16k,kp<=512,0.0048,6
16,n<=32,sr<=15%,kvB<=16k,kp<=8k,-0.0441,6
16,n<=32,sr<=15%,kvB<=16k,kp=0,0.0071,6
16,n<=32,sr<=15%,kvB<=1k,kp<=1k,-0.0657,6
16,n<=32,sr<=15%,kvB<=1k,kp<=2k,-0.0308,6
16,n<=32,sr<=15%,kvB<=1k,kp<=4k,-0.0116,6
16,n<=32,sr<=15%,kvB<=1k,kp<=512,0.1038,6
16,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.0182,6
16,n<=32,sr<=15%,kvB<=1k,kp=0,0.2162,6
16,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.0228,6
16,n<=32,sr<=15%,kvB<=4k,kp<=2k,-0.0372,6
16,n<=32,sr<=15%,kvB<=4k,kp<=4k,-0.0716,6
16,n<=32,sr<=15%,kvB<=4k,kp<=512,0.0159,6
16,n<=32,sr<=15%,kvB<=4k,kp<=8k,-0.0134,6
16,n<=32,sr<=15%,kvB<=4k,kp=0,0.0155,6
16,n<=32,sr<=40%,kvB<=16k,kp<=1k,-0.003,2
16,n<=32,sr<=40%,kvB<=16k,kp<=2k,-0.0052,2
16,n<=32,sr<=40%,kvB<=16k,kp<=4k,0.001,2
16,n<=32,sr<=40%,kvB<=16k,kp<=512,0.0021,2
16,n<=32,sr<=40%,kvB<=16k,kp<=8k,-0.0259,2
16,n<=32,sr<=40%,kvB<=16k,kp=0,-0.0007,2
16,n<=32,sr<=40%,kvB<=1k,kp<=1k,-0.0978,2
16,n<=32,sr<=40%,kvB<=1k,kp<=2k,-0.076,2
16,n<=32,sr<=40%,kvB<=1k,kp<=4k,-0.1063,2
16,n<=32,sr<=40%,kvB<=1k,kp<=512,0.0523,2
16,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.0114,2
16,n<=32,sr<=40%,kvB<=1k,kp=0,0.2084,2
16,n<=32,sr<=40%,kvB<=4k,kp<=1k,-0.0103,2
16,n<=32,sr<=40%,kvB<=4k,kp<=2k,-0.0128,2
16,n<=32,sr<=40%,kvB<=4k,kp<=4k,-0.0986,2
16,n<=32,sr<=40%,kvB<=4k,kp<=512,-0.0081,2
16,n<=32,sr<=40%,kvB<=4k,kp<=8k,-0.0601,2
16,n<=32,sr<=40%,kvB<=4k,kp=0,0.0059,2
16,n<=32,sr<=5%,kvB<=16k,kp<=1k,0.0396,2
16,n<=32,sr<=5%,kvB<=16k,kp<=2k,0.0376,2
16,n<=32,sr<=5%,kvB<=16k,kp<=4k,0.0257,2
16,n<=32,sr<=5%,kvB<=16k,kp<=512,0.0405,2
16,n<=32,sr<=5%,kvB<=16k,kp<=8k,-0.0247,2
16,n<=32,sr<=5%,kvB<=16k,kp=0,0.0454,2
16,n<=32,sr<=5%,kvB<=1k,kp<=1k,-0.0435,2
16,n<=32,sr<=5%,kvB<=1k,kp<=2k,-0.0137,2
16,n<=32,sr<=5%,kvB<=1k,kp<=4k,-0.0009,2
16,n<=32,sr<=5%,kvB<=1k,kp<=512,0.1007,2
16,n<=32,sr<=5%,kvB<=1k,kp<=8k,-0.0026,2
16,n<=32,sr<=5%,kvB<=1k,kp=0,0.1798,2
16,n<=32,sr<=5%,kvB<=4k,kp<=1k,0.0596,2
16,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.0117,2
16,n<=32,sr<=5%,kvB<=4k,kp<=4k,-0.0179,2
16,n<=32,sr<=5%,kvB<=4k,kp<=512,0.056,2
16,n<=32,sr<=5%,kvB<=4k,kp<=8k,-0.0091,2
16,n<=32,sr<=5%,kvB<=4k,kp=0,0.0514,2
16,n<=32,sr<=70%,kvB<=16k,kp<=1k,-0.0145,2
16,n<=32,sr<=70%,kvB<=16k,kp<=2k,-0.0203,2
16,n<=32,sr<=70%,kvB<=16k,kp<=4k,0.0028,2
16,n<=32,sr<=70%,kvB<=16k,kp<=512,-0.0142,2
16,n<=32,sr<=70%,kvB<=16k,kp<=8k,0.123,2
16,n<=32,sr<=70%,kvB<=16k,kp=0,-0.0067,2
16,n<=32,sr<=70%,kvB<=1k,kp<=1k,0.1288,2
16,n<=32,sr<=70%,kvB<=1k,kp<=2k,-0.1293,2
16,n<=32,sr<=70%,kvB<=1k,kp<=4k,-0.0876,2
16,n<=32,sr<=70%,kvB<=1k,kp<=512,0.1612,2
16,n<=32,sr<=70%,kvB<=1k,kp<=8k,-0.1282,2
16,n<=32,sr<=70%,kvB<=1k,kp=0,0.1408,2
16,n<=32,sr<=70%,kvB<=4k,kp<=1k,0.0225,2
16,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.1175,2
16,n<=32,sr<=70%,kvB<=4k,kp<=4k,0.1287,2
16,n<=32,sr<=70%,kvB<=4k,kp<=512,-0.041,2
16,n<=32,sr<=70%,kvB<=4k,kp<=8k,0.0093,2
16,n<=32,sr<=70%,kvB<=4k,kp=0,-0.0226,2
16,n<=32,sr>70%,kvB<=16k,kp<=1k,0.0018,4
16,n<=32,sr>70%,kvB<=16k,kp<=2k,-0.0218,4
16,n<=32,sr>70%,kvB<=16k,kp<=4k,-0.0218,4
16,n<=32,sr>70%,kvB<=16k,kp<=512,-0.0259,4
16,n<=32,sr>70%,kvB<=16k,kp<=8k,0.0183,4
16,n<=32,sr>70%,kvB<=16k,kp=0,0.0013,4
16,n<=32,sr>70%,kvB<=1k,kp<=1k,-0.0587,4
16,n<=32,sr>70%,kvB<=1k,kp<=2k,-0.6635,4
16,n<=32,sr>70%,kvB<=1k,kp<=4k,-0.4467,4
16,n<=32,sr>70%,kvB<=1k,kp<=512,0.1685,4
16,n<=32,sr>70%,kvB<=1k,kp<=8k,0.3359,4
16,n<=32,sr>70%,kvB<=1k,kp=0,0.337,4
16,n<=32,sr>70%,kvB<=4k,kp<=1k,0.0844,4
16,n<=32,sr>70%,kvB<=4k,kp<=2k,0.0525,4
16,n<=32,sr>70%,kvB<=4k,kp<=4k,-0.3714,4
16,n<=32,sr>70%,kvB<=4k,kp<=512,0.0016,4
16,n<=32,sr>70%,kvB<=4k,kp<=8k,-0.7138,4
16,n<=32,sr>70%,kvB<=4k,kp=0,0.0222,4
16,n<=4,sr<=40%,kvB<=16k,kp<=1k,-0.162,2
16,n<=4,sr<=40%,kvB<=16k,kp<=2k,-0.2378,2
16,n<=4,sr<=40%,kvB<=16k,kp<=4k,-0.1034,2
16,n<=4,sr<=40%,kvB<=16k,kp<=512,-0.1034,2
16,n<=4,sr<=40%,kvB<=16k,kp<=8k,0.1609,2
16,n<=4,sr<=40%,kvB<=16k,kp=0,0.1198,2
16,n<=4,sr<=40%,kvB<=1k,kp<=1k,0.029,2
16,n<=4,sr<=40%,kvB<=1k,kp<=2k,-0.044,2
16,n<=4,sr<=40%,kvB<=1k,kp<=4k,0.1057,2
16,n<=4,sr<=40%,kvB<=1k,kp<=512,0.0995,2
16,n<=4,sr<=40%,kvB<=1k,kp<=8k,-0.0456,2
16,n<=4,sr<=40%,kvB<=1k,kp=0,0.4703,5
16,n<=4,sr<=40%,kvB<=4k,kp<=1k,-0.0082,2
16,n<=4,sr<=40%,kvB<=4k,kp<=2k,-0.0227,2
16,n<=4,sr<=40%,kvB<=4k,kp<=4k,-0.2166,2
16,n<=4,sr<=40%,kvB<=4k,kp<=512,-0.0037,2
16,n<=4,sr<=40%,kvB<=4k,kp<=8k,-0.0384,2
16,n<=4,sr<=40%,kvB<=4k,kp=0,0.0336,3
16,n<=4,sr<=70%,kvB<=16k,kp<=1k,-0.1902,2
16,n<=4,sr<=70%,kvB<=16k,kp<=2k,-0.3294,2
16,n<=4,sr<=70%,kvB<=16k,kp<=4k,-0.0161,2
16,n<=4,sr<=70%,kvB<=16k,kp<=512,-0.1972,2
16,n<=4,sr<=70%,kvB<=16k,kp<=8k,-0.1473,2
16,n<=4,sr<=70%,kvB<=16k,kp=0,0.0087,2
16,n<=4,sr<=70%,kvB<=1k,kp<=1k,-0.0218,2
16,n<=4,sr<=70%,kvB<=1k,kp<=2k,0.0141,1
16,n<=4,sr<=70%,kvB<=1k,kp<=4k,-0.3594,1
