prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,11.914
0,0,1,32,12.0213
0,0,1,64,11.8077
0,0,1,128,13.0237
0,0,1,256,13.898
0,0,1,512,15.4883
0,0,1,1024,16.1493
0,0,1,2048,17.6643
0,0,1,4096,20.4797
0,0,1,8192,26.2073
0,0,1,16384,37.6323
0,0,1,32768,60.9707
0,0,2,16,11.9247
0,0,2,32,11.9897
0,0,2,64,11.9037
0,0,2,128,13.2267
0,0,2,256,14.187
0,0,2,512,15.968
0,0,2,1024,17.2263
0,0,2,2048,19.8503
0,0,2,4096,25.792
0,0,2,8192,37.7173
0,0,2,16384,58.6553
0,0,2,32768,100.48
0,0,4,16,12.8203
0,0,4,32,12.8747
0,0,4,64,12.939
0,0,4,128,14.0683
0,0,4,256,14.827
0,0,4,512,17.728
0,0,4,1024,20.085
0,0,4,2048,26.1013
0,0,4,4096,36.9813
0,0,4,8192,58.0267
0,0,4,16384,101.173
0,0,4,32768,186.516
0,0,8,16,13.2267
0,0,8,32,13.2473
0,0,8,64,13.4613
0,0,8,128,14.347
0,0,8,256,15.9153
0,0,8,512,20.3097
0,0,8,1024,26.0907
0,0,8,2048,37.963
0,0,8,4096,59.104
0,0,8,8192,101.461
0,0,8,16384,186.165
0,0,8,32768,354.698
0,0,16,16,13.258
0,0,16,32,13.4503
0,0,16,64,13.6743
0,0,16,128,15.7543
0,0,16,256,18.5387
0,0,16,512,27.1467
0,0,16,1024,38.123
0,0,16,2048,59.52
0,0,16,4096,102.165
0,0,16,8192,187.135
0,0,16,16384,356.96
0,0,16,32768,692.639
0,0,32,16,17.6533
0,0,32,32,17.6857
0,0,32,64,18.8377
0,0,32,128,22.0483
0,0,32,256,28.287
0,0,32,512,42.2503
0,0,32,1024,63.3917
0,0,32,2048,104.992
0,0,32,4096,188.757
0,0,32,8192,354.517
0,0,32,16384,690.856
0,0,32,32768,1368.38
0,0,64,16,24.2347
0,0,64,32,24.448
0,0,64,64,25.674
0,0,64,128,32.8643
0,0,64,256,44.2133
0,0,64,512,68.4803
0,0,64,1024,109.962
0,0,64,2048,192.288
0,0,64,4096,356.767
0,0,64,8192,690.388
0,0,64,16384,1362.22
0,0,64,32768,2715.97
0,0,128,16,37.6427
0,0,128,32,38.112
0,0,128,64,39.3493
0,0,128,128,54.891
0,0,128,256,72.9603
0,0,128,512,118.912
0,0,128,1024,200.096
0,0,128,2048,364.543
0,0,128,4096,691.411
0,0,128,8192,1357.45
0,0,128,16384,2706.88
0,0,128,32768,5386.88
0,0,256,16,64.266
0,0,256,32,65.0237
