prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,61.622
0,0,1,32,61.172
0,0,1,64,63.7343
0,0,1,128,64.4377
0,0,1,256,66.7833
0,0,1,512,69.772
0,0,1,1024,69.664
0,0,1,2048,71.9147
0,0,1,4096,72.4697
0,0,1,8192,76.8757
0,0,1,16384,81.557
0,0,1,32768,87.35
0,0,2,16,62.7303
0,0,2,32,62.4007
0,0,2,64,63.0947
0,0,2,128,65.2167
0,0,2,256,67.4883
0,0,2,512,70.933
0,0,2,1024,70.048
0,0,2,2048,71.1253
0,0,2,4096,74.6243
0,0,2,8192,78.5507
0,0,2,16384,84.6203
0,0,2,32768,92.2137
0,0,4,16,62.3687
0,0,4,32,62.6973
0,0,4,64,63.6277
0,0,4,128,65.249
0,0,4,256,67.8717
0,0,4,512,69.4933
0,0,4,1024,70.6763
0,0,4,2048,73.4507
0,0,4,4096,77.8893
0,0,4,8192,83.531
0,0,4,16384,91.5517
0,0,4,32768,109.813
0,0,8,16,62.879
0,0,8,32,62.785
0,0,8,64,64.438
0,0,8,128,66.1443
0,0,8,256,69.2167
0,0,8,512,71.5
0,0,8,1024,73.802
0,0,8,2048,78.7843
0,0,8,4096,82.8473
0,0,8,8192,92.7997
0,0,8,16384,108.246
0,0,8,32768,142.892
0,0,16,16,62.2933
0,0,16,32,62.3477
0,0,16,64,64.16
0,0,16,128,65.377
0,0,16,256,72.5333
0,0,16,512,73.557
0,0,16,1024,77.0353
0,0,16,2048,82.5713
0,0,16,4096,91.83
0,0,16,8192,108.459
0,0,16,16384,142.306
0,0,16,32768,209.867
0,0,32,16,67.4973
0,0,32,32,67.0073
0,0,32,64,68.885
0,0,32,128,71.18
0,0,32,256,78.4223
0,0,32,512,82.3257
0,0,32,1024,86.6557
0,0,32,2048,95.233
0,0,32,4096,112.267
0,0,32,8192,146.998
0,0,32,16384,214.763
0,0,32,32768,350.881
0,0,64,16,70.9117
0,0,64,32,70.8813
0,0,64,64,71.904
0,0,64,128,74.401
0,0,64,256,86.9123
0,0,64,512,92.5973
0,0,64,1024,102.411
0,0,64,2048,120.801
0,0,64,4096,155.926
0,0,64,8192,223.477
0,0,64,16384,357.526
0,0,64,32768,625.42
0,0,128,16,74.7953
0,0,128,32,75.702
0,0,128,64,77.654
0,0,128,128,80.629
0,0,128,256,94.8927
0,0,128,512,103.243
0,0,128,1024,120.78
0,0,128,2048,155.945
0,0,128,4096,224.747
0,0,128,8192,359.895
0,0,128,16384,625.176
0,0,128,32768,1160.63
0,0,256,16,89.9837
0,0,256,32,90.635
0,0,256,64,93.7277
0,0,256,128,99.8397
0,0,256,256,128.663
0,0,256,512,148.513
0,0,256,1024,183.616
0,0,256,2048,251.18
0,0,256,4096,385.325
0,0,256,8192,653.569
0,0,256,16384,1179.27
0,0,256,32768,2228.69
16,0,0,0,66.304
16,0,1,16,68.3317
16,0,1,32,69.1637
16,0,1,64,69.0457
16,0,1,128,70.9003
16,0,1,256,75.7657
16,0,1,512,76.6937
16,0,1,1024,77.6863
16,0,1,2048,78.8063
16,0,1,4096,82.656
16,0,1,8192,88.6723
16,0,1,16384,102.816
16,0,1,32768,131.125
16,0,2,16,68.7803
16,0,2,32,68.587
16,0,2,64,69.5153
16,0,2,128,71.4143
16,0,2,256,74.0803
16,0,2,512,74.8377
16,0,2,1024,76.075
16,0,2,2048,78.5283
16,0,2,4096,82.0593
16,0,2,8192,87.5523
16,0,2,16384,102.188
16,0,2,32768,129.483
16,0,4,16,68.1813
16,0,4,32,68.7153
16,0,4,64,69.9193
16,0,4,128,71.1903
16,0,4,256,75.201
16,0,4,512,76.9393
16,0,4,1024,77.547
16,0,4,2048,82.2717
16,0,4,4096,85.3007
16,0,4,8192,89.9617
16,0,4,16384,106.39
16,0,4,32768,133.088
16,0,8,16,70.007
16,0,8,32,68.6927
16,0,8,64,70.6557
16,0,8,128,71.532
16,0,8,256,76.8107
16,0,8,512,77.803
16,0,8,1024,80.247
16,0,8,2048,83.8933
16,0,8,4096,89.0993
16,0,8,8192,98.337
16,0,8,16384,116.213
16,0,8,32768,149.536
16,0,16,16,71.5517
16,0,16,32,70.9657
16,0,16,64,72.9183
16,0,16,128,73.6003
16,0,16,256,79.744
16,0,16,512,81.418
16,0,16,1024,84.128
16,0,16,2048,88.0333
16,0,16,4096,97.3767
16,0,16,8192,115.2
16,0,16,16384,150.155
16,0,16,32768,218.261
16,0,32,16,73.557
16,0,32,32,73.9853
16,0,32,64,74.369
16,0,32,128,76.864
16,0,32,256,84.2877
16,0,32,512,87.3607
16,0,32,1024,91.8193
16,0,32,2048,100.29
16,0,32,4096,118.475
16,0,32,8192,153.612
16,0,32,16384,219.841
16,0,32,32768,356.438
16,0,64,16,76.481
16,0,64,32,77.9737
16,0,64,64,77.782
16,0,64,128,79.4137
16,0,64,256,94.934
16,0,64,512,97.2913
16,0,64,1024,106.667
16,0,64,2048,125.59
16,0,64,4096,161.664
16,0,64,8192,227.969
16,0,64,16384,363.233
16,0,64,32768,632.908
16,0,128,16,88.6297
16,0,128,32,88.5443
16,0,128,64,87.809
16,0,128,128,89.697
16,0,128,256,102.762
16,0,128,512,109.824
16,0,128,1024,128.949
16,0,128,2048,162.263
16,0,128,4096,229.752
16,0,128,8192,367.276
16,0,128,16384,636.493
16,0,128,32768,1170.03
16,16,0,0,66.474
16,16,1,16,68.7377
16,16,1,32,68.65
16,16,1,64,69.835
16,16,1,128,71.276
16,16,1,256,76.789
16,16,1,512,76.5873
16,16,1,1024,76.513
16,16,1,2048,79.339
16,16,1,4096,82.892
16,16,1,8192,89.4613
16,16,1,16384,103.531
16,16,1,32768,130.667
16,16,2,16,68.896
16,16,2,32,68.6943
16,16,2,64,69.4297
16,16,2,128,71.3287
16,16,2,256,76.3513
16,16,2,512,75.5203
16,16,2,1024,77.581
16,16,2,2048,78.676
16,16,2,4096,83.0393
16,16,2,8192,88.8203
16,16,2,16384,103.073
16,16,2,32768,130.294
16,16,4,16,68.277
16,16,4,32,68.394
16,16,4,64,69.5247
16,16,4,128,71.8937
16,16,4,256,76.043
16,16,4,512,76.7267
16,16,4,1024,79.0493
16,16,4,2048,82.0697
16,16,4,4096,84.8213
16,16,4,8192,90.8473
16,16,4,16384,105.92
16,16,4,32768,133.184
16,16,8,16,69.6227
16,16,8,32,68.662
16,16,8,64,70.454
16,16,8,128,71.8173
16,16,8,256,76.949
16,16,8,512,77.75
16,16,8,1024,81.12
16,16,8,2048,84.1283
16,16,8,4096,89.2383
16,16,8,8192,98.2617
16,16,8,16384,115.968
16,16,8,32768,149.877
16,16,16,16,70.411
16,16,16,32,70.4867
16,16,16,64,71.851
16,16,16,128,73.5357
16,16,16,256,80.9173
16,16,16,512,81.2583
16,16,16,1024,84.31
16,16,16,2048,88.0953
16,16,16,4096,105.175
16,16,16,8192,122.924
16,16,16,16384,157.761
16,16,16,32768,220.438
16,16,32,16,73.066
16,16,32,32,72.45
16,16,32,64,75.125
16,16,32,128,75.7867
16,16,32,256,83.6467
16,16,32,512,87.8717
16,16,32,1024,98.604
16,16,32,2048,108.426
16,16,32,4096,125.228
16,16,32,8192,158.293
16,16,32,16384,224.439
16,16,32,32768,355.606
16,16,64,16,76.4707
16,16,64,32,77.024
16,16,64,64,79.212
16,16,64,128,79.9677
16,16,64,256,99.8197
16,16,64,512,103.861
16,16,64,1024,115.456
16,16,64,2048,132.064
16,16,64,4096,164.918
16,16,64,8192,229.248
16,16,64,16384,362.626
16,16,64,32768,630.466
16,16,128,16,88.0753
16,16,128,32,88.4267
16,16,128,64,90.5907
16,16,128,128,95.3397
16,16,128,256,106.603
16,16,128,512,116.075
16,16,128,1024,134.806
16,16,128,2048,170.742
16,16,128,4096,234.198
16,16,128,8192,367.585
16,16,128,16384,635.126
16,16,128,32768,1171.22
16,32,0,0,66.7517
16,32,1,16,68.726
16,32,1,32,68.821
16,32,1,64,70.1657
16,32,1,128,70.9757
16,32,1,256,75.5203
16,32,1,512,76.8
16,32,1,1024,77.4193
16,32,1,2048,79.2223
16,32,1,4096,82.9443
16,32,1,8192,89.088
16,32,1,16384,103.318
16,32,1,32768,129.974
16,32,2,16,68.7357
16,32,2,32,68.821
16,32,2,64,69.515
16,32,2,128,71.168
16,32,2,256,76.811
16,32,2,512,75.5617
16,32,2,1024,77.7503
16,32,2,2048,79.3063
16,32,2,4096,83.6057
16,32,2,8192,89.163
16,32,2,16384,103.82
16,32,2,32768,130.572
16,32,4,16,68.768
16,32,4,32,68.8203
16,32,4,64,69.8143
16,32,4,128,71.264
16,32,4,256,76.0427
16,32,4,512,77.7397
16,32,4,1024,78.592
16,32,4,2048,82.0163
16,32,4,4096,84.9287
16,32,4,8192,91.712
16,32,4,16384,106.454
16,32,4,32768,134.091
16,32,8,16,69.9947
16,32,8,32,69.194
16,32,8,64,70.977
16,32,8,128,72.4477
16,32,8,256,77.5253
16,32,8,512,78.155
16,32,8,1024,80.9277
16,32,8,2048,84.4897
16,32,8,4096,89.6323
16,32,8,8192,98.562
16,32,8,16384,117.601
16,32,8,32768,149.004
16,32,16,16,71.0717
16,32,16,32,71.1153
16,32,16,64,73.4193
16,32,16,128,73.825
16,32,16,256,81.3223
16,32,16,512,82.4003
16,32,16,1024,84.9923
16,32,16,2048,89.3653
16,32,16,4096,105.067
16,32,16,8192,122.455
16,32,16,16384,158.027
16,32,16,32768,221.748
16,32,32,16,74.1977
16,32,32,32,72.9063
16,32,32,64,74.092
16,32,32,128,76.1283
16,32,32,256,83.6807
16,32,32,512,87.6283
16,32,32,1024,97.9753
16,32,32,2048,109.589
16,32,32,4096,124.362
16,32,32,8192,157.58
16,32,32,16384,225.1
16,32,32,32768,354.476
16,32,64,16,77.6747
