layer,tokens,time_us
embedding,1,3.211
embedding,2,3.56267
embedding,3,3.968
embedding,4,3.957
embedding,5,4.363
embedding,6,4.522
embedding,7,4.80033
embedding,8,4.96
embedding,9,5.50433
embedding,10,5.80267
embedding,11,6.02633
embedding,12,6.112
embedding,13,6.506
embedding,14,6.762
embedding,15,7.22133
embedding,16,7.28533
embedding,20,2.859
embedding,24,2.69833
embedding,28,2.784
embedding,32,2.58133
embedding,36,2.74133
embedding,40,2.71
embedding,44,2.912
embedding,48,2.76267
embedding,52,2.89067
embedding,56,2.763
embedding,60,3.083
embedding,64,2.84767
embedding,80,3.125
embedding,96,2.96533
embedding,112,3.00867
embedding,128,3.10433
embedding,144,3.38133
embedding,160,3.41333
embedding,176,3.52
embedding,192,3.49867
embedding,208,3.54133
embedding,224,3.68
embedding,240,3.669
embedding,256,3.75433
embedding,272,3.97867
embedding,288,4.04233
embedding,304,4.04267
embedding,320,4.19133
embedding,336,4.38367
embedding,352,4.20267
embedding,368,4.58667
embedding,384,4.89567
embedding,400,4.87467
embedding,416,4.91733
embedding,432,4.98167
embedding,448,4.939
embedding,464,5.02433
embedding,480,5.109
embedding,496,5.07733
embedding,512,5.21567
embedding,528,5.13033
embedding,544,5.39767
embedding,560,5.20567
embedding,576,5.26867
embedding,592,5.28033
embedding,608,5.36533
embedding,624,5.45133
embedding,640,5.45033
embedding,656,5.472
embedding,672,5.43
embedding,688,5.547
embedding,704,5.845
embedding,720,5.53633
embedding,736,5.654
embedding,752,5.707
embedding,768,5.71733
embedding,784,5.845
embedding,800,5.856
embedding,816,5.97367
embedding,832,6.03767
embedding,848,6.027
embedding,864,5.984
embedding,880,6.18667
embedding,896,6.133
embedding,912,6.12267
embedding,928,6.25067
embedding,944,6.20767
embedding,960,6.25033
embedding,976,6.389
embedding,992,6.528
embedding,1008,6.496
embedding,1024,6.56
embedding,1040,6.71967
embedding,1056,6.976
embedding,1072,7.232
embedding,1088,7.27467
embedding,1104,7.17933
embedding,1120,7.47733
embedding,1136,7.19967
embedding,1152,7.26367
embedding,1168,7.552
embedding,1184,7.31733
embedding,1200,7.40233
embedding,1216,7.44533
embedding,1232,7.45667
embedding,1248,7.44533
embedding,1264,7.48767
embedding,1280,7.55167
embedding,1296,7.62667
embedding,1312,7.75467
embedding,1328,7.552
embedding,1344,7.68
embedding,1360,7.616
embedding,1376,7.57333
embedding,1392,7.627
embedding,1408,7.84
embedding,1424,7.98933
embedding,1440,7.797
embedding,1456,7.75467
embedding,1472,7.91433
embedding,1488,7.765
embedding,1504,7.87233
embedding,1520,7.872
embedding,1536,8.05333
embedding,1552,8.07433
embedding,1568,7.96733
embedding,1584,8.24533
embedding,1600,8.20267
embedding,1616,8.26667
embedding,1632,8.30933
embedding,1648,8.213
embedding,1664,8.491
embedding,1680,8.49067
embedding,1696,8.31
embedding,1712,8.395
embedding,1728,8.51233
embedding,1744,8.55467
embedding,1760,8.544
embedding,1776,8.544
embedding,1792,8.72533
embedding,1808,8.736
embedding,1824,8.68233
embedding,1840,8.75733
embedding,1856,8.88533
embedding,1872,9.01333
embedding,1888,9.024
embedding,1904,9.16267
embedding,1920,9.355
embedding,1936,9.173
embedding,1952,9.20533
embedding,1968,9.13067
embedding,1984,9.40733
embedding,2000,9.54667
embedding,2016,9.557
embedding,2032,9.451
embedding,2048,9.472
embedding,2064,9.536
embedding,2080,9.77067
embedding,2096,9.66467
embedding,2112,9.739
embedding,2128,9.92
embedding,2144,9.941
embedding,2160,10.0053
embedding,2176,10.0697
embedding,2192,10.123
embedding,2208,10.1553
embedding,2224,10.2503
embedding,2240,10.3467
embedding,2256,10.6137
embedding,2272,10.5387
embedding,2288,10.4107
embedding,2304,10.325
embedding,2320,10.7093
embedding,2336,10.4853
embedding,2352,10.571
embedding,2368,10.6027
embedding,2384,10.56
embedding,2400,10.528
embedding,2416,10.9333
embedding,2432,10.8593
embedding,2448,10.7943
embedding,2464,10.8797
embedding,2480,11.0407
embedding,2496,10.9227
embedding,2512,11.19
embedding,2528,11.1473
embedding,2544,11.157
embedding,2560,11.0073
embedding,2576,11.317
embedding,2592,11.0507
embedding,2608,11.2
embedding,2624,11.0933
embedding,2640,11.168
embedding,2656,11.4453
embedding,2672,11.3493
embedding,2688,11.296
embedding,2704,11.328
embedding,2720,11.584
embedding,2736,11.6047
embedding,2752,11.6593
embedding,2768,11.7023
embedding,2784,11.8723
embedding,2800,11.616
embedding,2816,11.8183
embedding,2832,11.8293
embedding,2848,12.1387
embedding,2864,11.9573
embedding,2880,11.8507
embedding,2896,11.8933
embedding,2912,12.0853
embedding,2928,12.0103
embedding,2944,12.224
embedding,2960,12.1283
embedding,2976,12.1067
embedding,2992,12.192
embedding,3008,12.15
embedding,3024,12.4477
embedding,3040,12.512
embedding,3056,12.3093
