prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,12.181
0,0,1,32,11.8933
0,0,1,64,11.8297
0,0,1,128,13.0027
0,0,1,256,13.8993
0,0,1,512,15.189
0,0,1,1024,16.181
0,0,1,2048,17.4937
0,0,1,4096,20.1497
0,0,1,8192,24.2027
0,0,1,16384,33.014
0,0,2,16,11.8183
0,0,2,32,12.0533
0,0,2,64,12.118
0,0,2,128,13.2903
0,0,2,256,14.1877
0,0,2,512,15.701
0,0,2,1024,17.088
0,0,2,2048,19.3393
0,0,2,4096,22.987
0,0,2,8192,32.2347
0,0,2,16384,46.422
0,0,4,16,12.523
0,0,4,32,12.405
0,0,4,64,12.8433
0,0,4,128,13.632
0,0,4,256,14.794
0,0,4,512,17.0563
0,0,4,1024,19.3283
0,0,4,2048,22.8473
0,0,4,4096,31.1363
0,0,4,8192,46.7097
0,0,4,16384,75.7017
0,0,8,16,12.8107
0,0,8,32,12.8433
0,0,8,64,13.045
0,0,8,128,13.867
0,0,8,256,15.2327
0,0,8,512,18.9973
0,0,8,1024,23.0613
0,0,8,2048,32.0957
0,0,8,4096,47.019
0,0,8,8192,76.9497
0,0,8,16384,135.649
0,0,16,16,13.665
0,0,16,32,13.3017
0,0,16,64,13.7707
0,0,16,128,14.6773
0,0,16,256,16.3733
0,0,16,512,23.9253
0,0,16,1024,31.9467
0,0,16,2048,48.1807
0,0,16,4096,76.843
0,0,16,8192,137.195
0,0,16,16384,254.774
0,0,32,16,17.3647
0,0,32,32,17.451
0,0,32,64,18.144
0,0,32,128,20.598
0,0,32,256,23.275
0,0,32,512,34.9763
0,0,32,1024,50.3043
0,0,32,2048,79.1787
0,0,32,4096,137.014
0,0,32,8192,252.332
0,0,32,16384,485.826
0,0,64,16,23.894
0,0,64,32,24.7043
0,0,64,64,25.184
0,0,64,128,30.336
0,0,64,256,37.0883
0,0,64,512,56.1173
0,0,64,1024,85.3337
0,0,64,2048,142.572
0,0,64,4096,255.895
0,0,64,8192,484.365
