prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,11.552
0,0,1,32,11.6373
0,0,1,64,11.5203
0,0,1,128,13.0993
0,0,1,256,13.866
0,0,1,512,15.072
0,0,1,1024,15.6803
0,0,1,2048,16.288
0,0,1,4096,17.056
0,0,1,8192,18.0587
0,0,1,16384,21.5787
0,0,2,16,11.6377
0,0,2,32,11.5833
0,0,2,64,11.7973
0,0,2,128,12.928
0,0,2,256,13.952
0,0,2,512,14.9643
0,0,2,1024,15.5843
0,0,2,2048,16.3627
0,0,2,4096,16.7363
0,0,2,8192,19.0827
0,0,2,16384,22.5607
0,0,4,16,11.915
0,0,4,32,11.8397
0,0,4,64,11.8297
0,0,4,128,13.2367
0,0,4,256,13.9947
0,0,4,512,15.04
0,0,4,1024,15.7557
0,0,4,2048,16.9173
0,0,4,4096,18.262
0,0,4,8192,21.3757
0,0,4,16384,27.435
0,0,8,16,11.7547
0,0,8,32,12.032
0,0,8,64,11.925
0,0,8,128,13.1743
0,0,8,256,14.282
0,0,8,512,15.2427
0,0,8,1024,16.16
0,0,8,2048,17.28
0,0,8,4096,20.3303
0,0,8,8192,27.0713
0,0,8,16384,39.3813
0,0,16,16,12.192
0,0,16,32,12.1927
0,0,16,64,12.096
0,0,16,128,13.3653
0,0,16,256,14.2503
0,0,16,512,16.1817
0,0,16,1024,17.5573
0,0,16,2048,20.96
0,0,16,4096,27.4133
0,0,16,8192,39.1893
0,0,16,16384,60.6823
0,0,32,16,12.6833
0,0,32,32,12.7677
0,0,32,64,12.693
0,0,32,128,13.963
0,0,32,256,14.9973
0,0,32,512,17.7283
0,0,32,1024,20.3303
0,0,32,2048,27.861
0,0,32,4096,40.1703
0,0,32,8192,62.3683
0,0,32,16384,104.96
0,0,64,16,13.0033
0,0,64,32,12.8853
0,0,64,64,12.8963
0,0,64,128,14.176
0,0,64,256,15.5733
0,0,64,512,22.507
0,0,64,1024,30.1763
0,0,64,2048,42.9863
0,0,64,4096,64.9713
0,0,64,8192,107.307
0,0,64,16384,192.075
0,0,128,16,13.387
0,0,128,32,13.632
0,0,128,64,13.9093
0,0,128,128,17.0027
0,0,128,256,20.981
0,0,128,512,31.6273
0,0,128,1024,46.347
0,0,128,2048,67.8513
0,0,128,4096,111.157
0,0,128,8192,196.395
0,0,128,16384,365.409
0,0,256,16,18.4327
0,0,256,32,18.7093
0,0,256,64,19.6587
0,0,256,128,24
0,0,256,256,31.8083
0,0,256,512,48.4163
0,0,256,1024,70.3363
0,0,256,2048,112.406
0,0,256,4096,195.061
0,0,256,8192,363.734
0,0,256,16384,699.446
16,0,0,0,13.9843
16,0,1,16,13.6537
16,0,1,32,13.716
16,0,1,64,13.8127
16,0,1,128,14.987
16,0,1,256,16.491
16,0,1,512,17.845
16,0,1,1024,18.197
16,0,1,2048,17.9843
16,0,1,4096,18.795
16,0,1,8192,20.4273
16,0,1,16384,23.2107
16,0,2,16,13.7603
16,0,2,32,13.8343
16,0,2,64,13.813
16,0,2,128,15.0083
16,0,2,256,16.3947
16,0,2,512,17.397
16,0,2,1024,17.814
16,0,2,2048,17.92
16,0,2,4096,18.986
16,0,2,8192,21.0777
16,0,2,16384,23.6367
16,0,4,16,13.6323
16,0,4,32,13.707
16,0,4,64,13.76
16,0,4,128,15.115
16,0,4,256,16.5017
16,0,4,512,17.5577
16,0,4,1024,18.198
16,0,4,2048,18.475
16,0,4,4096,19.8183
16,0,4,8192,22.6133
16,0,4,16384,29.7713
16,0,8,16,13.6857
16,0,8,32,13.6427
16,0,8,64,13.547
16,0,8,128,14.9337
16,0,8,256,16.406
16,0,8,512,17.408
16,0,8,1024,18.5173
16,0,8,2048,19.317
16,0,8,4096,21.2373
16,0,8,8192,28.7463
16,0,8,16384,41.5253
16,0,16,16,13.792
16,0,16,32,13.4823
16,0,16,64,13.8133
16,0,16,128,15.4563
16,0,16,256,16.619
16,0,16,512,18.005
16,0,16,1024,18.8697
16,0,16,2048,21.4937
16,0,16,4096,28.576
16,0,16,8192,40.4587
16,0,16,16384,62.624
16,0,32,16,14.048
16,0,32,32,13.952
16,0,32,64,14.197
16,0,32,128,15.9037
16,0,32,256,16.7687
16,0,32,512,19.5307
16,0,32,1024,21.7387
16,0,32,2048,28.5017
16,0,32,4096,41.3657
16,0,32,8192,63.4557
16,0,32,16384,106.635
16,0,64,16,14.346
16,0,64,32,14.261
16,0,64,64,14.539
16,0,64,128,15.8403
16,0,64,256,17.1417
16,0,64,512,22.7417
16,0,64,1024,30.624
16,0,64,2048,45.4293
16,0,64,4096,66.5387
16,0,64,8192,108.512
16,0,64,16384,194.261
16,0,128,16,14.9757
16,0,128,32,14.795
16,0,128,64,15.2743
16,0,128,128,17.5467
16,0,128,256,21.2697
16,0,128,512,32.714
16,0,128,1024,46.891
16,0,128,2048,69.8987
16,0,128,4096,112.768
16,0,128,8192,197.483
16,0,128,16384,370.038
16,16,0,0,14.0373
16,16,1,16,13.7603
16,16,1,32,13.7487
16,16,1,64,13.76
16,16,1,128,14.902
16,16,1,256,16.3837
16,16,1,512,17.7067
16,16,1,1024,17.8027
16,16,1,2048,18.122
16,16,1,4096,19.0827
16,16,1,8192,20.853
16,16,1,16384,23.36
16,16,2,16,13.7283
16,16,2,32,13.717
16,16,2,64,13.8133
16,16,2,128,15.0183
16,16,2,256,16.3837
16,16,2,512,17.494
16,16,2,1024,17.3333
16,16,2,2048,17.856
16,16,2,4096,18.7413
16,16,2,8192,21.0773
16,16,2,16384,23.7973
16,16,4,16,13.9197
16,16,4,32,13.813
16,16,4,64,13.7067
16,16,4,128,15.158
16,16,4,256,16.4807
16,16,4,512,17.6643
16,16,4,1024,18.1647
16,16,4,2048,18.5277
16,16,4,4096,19.787
16,16,4,8192,22.3467
16,16,4,16384,29.3867
16,16,8,16,13.5683
16,16,8,32,13.7177
16,16,8,64,13.6107
16,16,8,128,15.1253
16,16,8,256,16.458
16,16,8,512,17.4197
16,16,8,1024,18.2187
16,16,8,2048,19.221
16,16,8,4096,21.5787
16,16,8,8192,28.939
16,16,8,16384,41.4403
16,16,16,16,13.7493
16,16,16,32,13.5987
16,16,16,64,13.7173
16,16,16,128,15.381
16,16,16,256,16.6077
16,16,16,512,18.0057
16,16,16,1024,18.8913
16,16,16,2048,21.451
16,16,16,4096,28.8107
16,16,16,8192,40.8213
16,16,16,16384,62.6463
16,16,32,16,14.08
16,16,32,32,14.1763
16,16,32,64,14.0163
16,16,32,128,15.7333
16,16,32,256,17.0027
16,16,32,512,19.4887
16,16,32,1024,21.7067
16,16,32,2048,28.8103
16,16,32,4096,41.216
16,16,32,8192,63.5307
16,16,32,16384,106.4
16,16,64,16,14.379
16,16,64,32,14.336
16,16,64,64,14.3043
16,16,64,128,16.011
16,16,64,256,17.1203
16,16,64,512,22.9003
16,16,64,1024,30.87
16,16,64,2048,43.4023
16,16,64,4096,66.3253
16,16,64,8192,108.907
16,16,64,16384,194.133
16,16,128,16,15.136
16,16,128,32,14.9227
16,16,128,64,15.1473
16,16,128,128,17.696
16,16,128,256,20.8107
16,16,128,512,32.9597
16,16,128,1024,46.9977
16,16,128,2048,69.696
16,16,128,4096,112.3
16,16,128,8192,197.216
16,16,128,16384,368.289
16,32,0,0,13.8993
16,32,1,16,13.771
16,32,1,32,13.7923
16,32,1,64,13.7923
16,32,1,128,15.061
16,32,1,256,16.5123
16,32,1,512,17.8343
16,32,1,1024,18.2507
16,32,1,2048,18.272
16,32,1,4096,18.795
16,32,1,8192,20.662
16,32,1,16384,23.477
16,32,2,16,13.7387
16,32,2,32,13.9093
16,32,2,64,13.8983
16,32,2,128,15.136
16,32,2,256,16.384
16,32,2,512,17.1843
16,32,2,1024,17.888
16,32,2,2048,18.1127
16,32,2,4096,19.1363
16,32,2,8192,20.949
16,32,2,16384,23.6593
16,32,4,16,13.706
16,32,4,32,13.5147
16,32,4,64,13.7703
16,32,4,128,14.8907
16,32,4,256,16.501
16,32,4,512,17.4827
16,32,4,1024,18.272
16,32,4,2048,18.6133
16,32,4,4096,19.829
