prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,70.634
0,0,1,32,70.656
0,0,1,64,72.224
0,0,1,128,73.9947
0,0,1,256,76.0213
0,0,1,512,77.8443
0,0,1,1024,77.898
0,0,1,2048,79.0717
0,0,1,4096,83.0603
0,0,1,8192,85.823
0,0,1,16384,93.3317
0,0,1,32768,99.5737
0,0,2,16,70.9327
0,0,2,32,71.1253
0,0,2,64,72.7987
0,0,2,128,74.8997
0,0,2,256,76.0107
0,0,2,512,78.25
0,0,2,1024,79.1037
0,0,2,2048,81.4813
0,0,2,4096,86.1767
0,0,2,8192,90.11
0,0,2,16384,95.8507
0,0,2,32768,110.58
0,0,4,16,71.8703
0,0,4,32,71.6587
0,0,4,64,73.3863
0,0,4,128,74.9877
0,0,4,256,78.0467
0,0,4,512,79.169
0,0,4,1024,80.7783
0,0,4,2048,83.8393
0,0,4,4096,89.1623
0,0,4,8192,95.4337
0,0,4,16384,109.546
0,0,4,32768,136.085
0,0,8,16,72.9273
0,0,8,32,72.788
0,0,8,64,74.6447
0,0,8,128,75.8283
0,0,8,256,79.5513
0,0,8,512,81.759
0,0,8,1024,85.3533
0,0,8,2048,90.004
0,0,8,4096,97.4813
0,0,8,8192,109.632
0,0,8,16384,136.468
0,0,8,32768,183.861
0,0,16,16,74.932
0,0,16,32,75.285
0,0,16,64,76.3087
0,0,16,128,78.1863
0,0,16,256,85.4283
0,0,16,512,87.359
0,0,16,1024,90.9753
0,0,16,2048,98.708
0,0,16,4096,111.626
0,0,16,8192,135.647
0,0,16,16384,182.058
0,0,16,32768,277.363
0,0,32,16,79.8917
0,0,32,32,80.34
0,0,32,64,81.0337
0,0,32,128,83.179
0,0,32,256,92.3617
0,0,32,512,96.6593
0,0,32,1024,102.347
0,0,32,2048,115.466
0,0,32,4096,140.564
0,0,32,8192,187.797
0,0,32,16384,284.255
0,0,32,32768,475.378
0,0,64,16,84.82
0,0,64,32,85.664
0,0,64,64,87.1033
0,0,64,128,89.333
0,0,64,256,102.89
0,0,64,512,109.194
0,0,64,1024,122.485
0,0,64,2048,146.421
0,0,64,4096,195.155
0,0,64,8192,290.761
0,0,64,16384,481.799
0,0,64,32768,861.745
0,0,128,16,86.923
0,0,128,32,86.9863
0,0,128,64,88.8307
0,0,128,128,92.9487
0,0,128,256,108.554
0,0,128,512,121.109
0,0,128,1024,146.388
0,0,128,2048,193.386
0,0,128,4096,288.928
0,0,128,8192,481.533
0,0,128,16384,861.18
0,0,128,32768,1621.12
0,0,256,16,102.581
0,0,256,32,102.688
0,0,256,64,106.539
0,0,256,128,113.151
0,0,256,256,147.691
0,0,256,512,173.876
0,0,256,1024,222.281
0,0,256,2048,316.49
0,0,256,4096,505.544
0,0,256,8192,884.89
0,0,256,16384,1646.38
0,0,256,32768,3160.86
16,0,0,0,78.2923
16,0,1,16,79.404
16,0,1,32,80.3947
16,0,1,64,80.8947
16,0,1,128,82.1963
16,0,1,256,86.5277
16,0,1,512,88.7143
16,0,1,1024,88.1283
16,0,1,2048,92.1483
16,0,1,4096,94.8783
16,0,1,8192,100.831
16,0,1,16384,115.285
16,0,1,32768,142.26
16,0,2,16,79.328
16,0,2,32,79.5947
16,0,2,64,81.3963
16,0,2,128,82.6983
16,0,2,256,85.6733
16,0,2,512,87.553
16,0,2,1024,87.8287
16,0,2,2048,90.4113
16,0,2,4096,94.3357
16,0,2,8192,100.318
16,0,2,16384,115.711
16,0,2,32768,142.281
16,0,4,16,80.575
16,0,4,32,80.1057
16,0,4,64,81.9623
16,0,4,128,83.3163
16,0,4,256,86.1117
16,0,4,512,89.291
16,0,4,1024,90.73
16,0,4,2048,94.901
16,0,4,4096,99.1347
16,0,4,8192,105.493
16,0,4,16384,121.576
16,0,4,32768,147.977
16,0,8,16,81.4717
16,0,8,32,81.6
16,0,8,64,82.5597
16,0,8,128,84.3193
16,0,8,256,88.7253
16,0,8,512,89.2573
16,0,8,1024,93.289
16,0,8,2048,97.9097
16,0,8,4096,104.576
16,0,8,8192,117.855
16,0,8,16384,146.591
16,0,8,32768,194.377
16,0,16,16,83.8193
16,0,16,32,84
16,0,16,64,84.4993
16,0,16,128,85.9193
16,0,16,256,91.6793
16,0,16,512,94.068
16,0,16,1024,98.1867
16,0,16,2048,105.344
16,0,16,4096,119.103
16,0,16,8192,143.849
16,0,16,16384,190.538
16,0,16,32768,287.134
16,0,32,16,86.827
16,0,32,32,86.857
16,0,32,64,87.9467
16,0,32,128,88.8203
16,0,32,256,98.7307
16,0,32,512,101.578
16,0,32,1024,109.013
16,0,32,2048,122.549
16,0,32,4096,147.06
16,0,32,8192,194.613
16,0,32,16384,290.238
16,0,32,32768,481.288
16,0,64,16,90.07
16,0,64,32,90.239
16,0,64,64,91.3487
16,0,64,128,93.0657
16,0,64,256,108.938
16,0,64,512,115.723
16,0,64,1024,128.831
16,0,64,2048,151.977
16,0,64,4096,201.141
16,0,64,8192,298.077
16,0,64,16384,488.05
16,0,64,32768,868.988
16,0,128,16,98.422
16,0,128,32,100.224
16,0,128,64,99.54
16,0,128,128,101.322
16,0,128,256,114.965
16,0,128,512,128.107
16,0,128,1024,152
16,0,128,2048,200.403
16,0,128,4096,297.108
16,0,128,8192,487.196
16,0,128,16384,868.871
16,0,128,32768,1621.32
16,16,0,0,78.932
16,16,1,16,79.0407
16,16,1,32,79.4017
16,16,1,64,81.2483
16,16,1,128,82.2383
16,16,1,256,87.934
16,16,1,512,88.3517
16,16,1,1024,86.9767
16,16,1,2048,90.6347
16,16,1,4096,94.8787
16,16,1,8192,101.759
16,16,1,16384,115.456
16,16,1,32768,143.23
16,16,2,16,79.9683
16,16,2,32,80.4467
16,16,2,64,81.5463
16,16,2,128,82.849
16,16,2,256,87.3477
16,16,2,512,86.9637
16,16,2,1024,88.042
16,16,2,2048,91.8177
16,16,2,4096,96.426
16,16,2,8192,101.416
16,16,2,16384,115.413
16,16,2,32768,143.318
16,16,4,16,80.5117
16,16,4,32,80.575
16,16,4,64,81.9407
16,16,4,128,83.167
16,16,4,256,86.368
16,16,4,512,89.174
16,16,4,1024,88.7677
16,16,4,2048,92.9593
16,16,4,4096,97.5267
16,16,4,8192,104.703
16,16,4,16384,120.671
16,16,4,32768,148.938
16,16,8,16,80.9497
16,16,8,32,81.5567
16,16,8,64,82.388
16,16,8,128,84.2133
16,16,8,256,87.114
16,16,8,512,90.3883
16,16,8,1024,93.503
16,16,8,2048,97.46
16,16,8,4096,104.873
16,16,8,8192,118.827
16,16,8,16384,143.595
16,16,8,32768,192.766
16,16,16,16,82.3047
16,16,16,32,82.709
16,16,16,64,84.725
16,16,16,128,85.8873
16,16,16,256,92.617
16,16,16,512,94.4317
16,16,16,1024,97.7067
16,16,16,2048,105.589
16,16,16,4096,127.359
16,16,16,8192,148.97
16,16,16,16384,196.51
16,16,16,32768,289.086
16,16,32,16,85.664
16,16,32,32,86.6333
16,16,32,64,87.68
16,16,32,128,89.568
16,16,32,256,98.614
16,16,32,512,102.217
16,16,32,1024,114.955
16,16,32,2048,129.152
16,16,32,4096,154.057
16,16,32,8192,199.519
16,16,32,16384,294.26
16,16,32,32768,482.654
16,16,64,16,91.0077
16,16,64,32,90.3663
16,16,64,64,92.2557
16,16,64,128,93.994
16,16,64,256,114.687
16,16,64,512,122.538
16,16,64,1024,136.246
16,16,64,2048,161.353
16,16,64,4096,208.522
16,16,64,8192,299.316
16,16,64,16384,488.221
16,16,64,32768,869.892
16,16,128,16,98.8157
16,16,128,32,99.7113
16,16,128,64,102.965
16,16,128,128,104.82
16,16,128,256,123.049
16,16,128,512,134.473
16,16,128,1024,159.743
16,16,128,2048,207.486
16,16,128,4096,300.114
16,16,128,8192,488.925
16,16,128,16384,869.489
16,16,128,32768,1630.47
16,32,0,0,79.6043
16,32,1,16,79.4233
16,32,1,32,79.9347
16,32,1,64,80.949
16,32,1,128,82.8147
16,32,1,256,86.8703
16,32,1,512,85.641
16,32,1,1024,88.8313
16,32,1,2048,90.5277
16,32,1,4096,95.0187
16,32,1,8192,100.532
16,32,1,16384,115.615
16,32,1,32768,143.082
16,32,2,16,80.5227
16,32,2,32,79.9677
16,32,2,64,81.3113
16,32,2,128,83.083
16,32,2,256,88.2233
16,32,2,512,87.232
16,32,2,1024,87.2517
16,32,2,2048,91.37
16,32,2,4096,96.031
16,32,2,8192,101.248
16,32,2,16384,116.683
16,32,2,32768,142.592
16,32,4,16,80.0933
16,32,4,32,81.3433
16,32,4,64,81.4397
16,32,4,128,83.541
16,32,4,256,88.3943
16,32,4,512,89.6957
16,32,4,1024,88.7473
16,32,4,2048,94.3783
16,32,4,4096,97.461
16,32,4,8192,104.128
16,32,4,16384,121.876
16,32,4,32768,148.736
16,32,8,16,80.6293
16,32,8,32,80.6727
16,32,8,64,82.9337
16,32,8,128,84.34
16,32,8,256,88.8313
16,32,8,512,89.1623
16,32,8,1024,94.0257
16,32,8,2048,97.823
16,32,8,4096,105.473
16,32,8,8192,119.423
16,32,8,16384,145.172
16,32,8,32768,191.711
16,32,16,16,83.381
16,32,16,32,82.8783
16,32,16,64,85.1513
16,32,16,128,85.993
16,32,16,256,92.9803
16,32,16,512,94.4847
16,32,16,1024,97.7473
16,32,16,2048,104.565
16,32,16,4096,125.589
16,32,16,8192,149.705
16,32,16,16384,198.324
16,32,16,32768,288.393
16,32,32,16,86.283
16,32,32,32,85.7177
16,32,32,64,88.1067
16,32,32,128,89.428
16,32,32,256,97.8987
16,32,32,512,102.56
16,32,32,1024,115.615
16,32,32,2048,129.366
16,32,32,4096,154.08
16,32,32,8192,199.914
16,32,32,16384,291.476
16,32,32,32768,481.01
16,32,64,16,90.282
16,32,64,32,90.614
16,32,64,64,91.2517
16,32,64,128,93.4833
16,32,64,256,115.19
16,32,64,512,122.154
16,32,64,1024,136.512
16,32,64,2048,163.148
16,32,64,4096,206.89
16,32,64,8192,298.773
16,32,64,16384,488.606
16,32,64,32768,868.316
16,32,128,16,98.7727
16,32,128,32,100.831
16,32,128,64,104.096
16,32,128,128,104.608
16,32,128,256,121.577
16,32,128,512,136.074
16,32,128,1024,158.922
16,32,128,2048,206.048
16,32,128,4096,296.606
16,32,128,8192,488.19
16,32,128,16384,867.473
16,32,128,32768,1628.95
16,64,0,0,80.6823
16,64,1,16,81.5677
16,64,1,32,81.4383
16,64,1,64,81.5253
16,64,1,128,82.6237
16,64,1,256,89.7813
16,64,1,512,89.494
16,64,1,1024,89.9847
16,64,1,2048,91.5837
16,64,1,4096,95.872
16,64,1,8192,101.738
16,64,1,16384,115.488
16,64,1,32768,142.517
16,64,2,16,81.6113
16,64,2,32,82.1223
16,64,2,64,82.0373
16,64,2,128,83.7327
16,64,2,256,88.6723
16,64,2,512,88.5967
16,64,2,1024,89.7477
16,64,2,2048,91.637
16,64,2,4096,95.6037
16,64,2,8192,101.461
16,64,2,16384,115.978
16,64,2,32768,143.284
16,64,4,16,81.8877
16,64,4,32,82.26
16,64,4,64,82.027
16,64,4,128,83.5407
16,64,4,256,91.9883
16,64,4,512,90.453
16,64,4,1024,93.0133
16,64,4,2048,94.0473
16,64,4,4096,95.7863
16,64,4,8192,105.62
16,64,4,16384,121.193
16,64,4,32768,148.436
16,64,8,16,83.2427
16,64,8,32,82.7517
16,64,8,64,82.8793
16,64,8,128,83.509
16,64,8,256,92.928
16,64,8,512,91.0167
16,64,8,1024,93.6643
16,64,8,2048,97.119
16,64,8,4096,105.738
16,64,8,8192,119.85
16,64,8,16384,144.319
16,64,8,32768,193.043
16,64,16,16,84.7133
16,64,16,32,84.586
16,64,16,64,84.5223
16,64,16,128,86.8477
16,64,16,256,94.784
16,64,16,512,95.2837
