pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
16,n<=128,sr<=15%,kvB<=4k,kp<=8k,-0.0542,4
16,n<=128,sr<=15%,kvB<=4k,kp=0,0.1496,4
16,n<=128,sr<=40%,kvB<=16k,kp<=1k,0.0608,1
16,n<=128,sr<=40%,kvB<=16k,kp<=2k,-0.0521,2
16,n<=128,sr<=40%,kvB<=16k,kp<=4k,-0.1867,2
16,n<=128,sr<=40%,kvB<=16k,kp<=512,0.0435,2
16,n<=128,sr<=40%,kvB<=16k,kp<=8k,0.0668,2
16,n<=128,sr<=40%,kvB<=16k,kp=0,0.1036,2
16,n<=128,sr<=40%,kvB<=1k,kp<=1k,4.9274,2
16,n<=128,sr<=40%,kvB<=1k,kp<=2k,5.27,2
16,n<=128,sr<=40%,kvB<=1k,kp<=4k,-0.023,2
16,n<=128,sr<=40%,kvB<=1k,kp<=512,5.4405,2
16,n<=128,sr<=40%,kvB<=1k,kp<=8k,0.7808,2
16,n<=128,sr<=40%,kvB<=1k,kp=0,5.7232,2
16,n<=128,sr<=40%,kvB<=4k,kp<=1k,-0.2724,1
16,n<=128,sr<=40%,kvB<=4k,kp<=2k,-0.1921,1
16,n<=128,sr<=40%,kvB<=4k,kp<=4k,0.2709,2
16,n<=128,sr<=40%,kvB<=4k,kp<=512,-0.2625,1
16,n<=128,sr<=40%,kvB<=4k,kp<=8k,-0.0329,2
16,n<=128,sr<=40%,kvB<=4k,kp=0,0.1235,1
16,n<=128,sr<=5%,kvB<=16k,kp<=1k,0.0767,8
16,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.0367,8
16,n<=128,sr<=5%,kvB<=16k,kp<=4k,-0.0213,8
16,n<=128,sr<=5%,kvB<=16k,kp<=512,0.0961,8
16,n<=128,sr<=5%,kvB<=16k,kp<=8k,-0.0201,8
16,n<=128,sr<=5%,kvB<=16k,kp=0,0.1254,8
16,n<=128,sr<=5%,kvB<=1k,kp<=1k,-0.009,8
16,n<=128,sr<=5%,kvB<=1k,kp<=2k,-0.0061,8
16,n<=128,sr<=5%,kvB<=1k,kp<=4k,0.0292,8
16,n<=128,sr<=5%,kvB<=1k,kp<=512,0.0041,8
16,n<=128,sr<=5%,kvB<=1k,kp<=8k,-0.1349,8
16,n<=128,sr<=5%,kvB<=1k,kp=0,0.3231,8
16,n<=128,sr<=5%,kvB<=4k,kp<=1k,-0.0069,8
16,n<=128,sr<=5%,kvB<=4k,kp<=2k,-0.0157,8
16,n<=128,sr<=5%,kvB<=4k,kp<=4k,-0.0123,8
16,n<=128,sr<=5%,kvB<=4k,kp<=512,0.0033,8
16,n<=128,sr<=5%,kvB<=4k,kp<=8k,-0.003,8
16,n<=128,sr<=5%,kvB<=4k,kp=0,0.1515,8
16,n<=128,sr<=70%,kvB<=16k,kp<=1k,0.4628,2
16,n<=128,sr<=70%,kvB<=16k,kp<=4k,-0.0769,2
16,n<=128,sr<=70%,kvB<=16k,kp<=512,-0.0605,2
16,n<=128,sr<=70%,kvB<=16k,kp<=8k,-0.2378,1
16,n<=128,sr<=70%,kvB<=16k,kp=0,-0.8849,2
16,n<=128,sr<=70%,kvB<=1k,kp<=1k,-0.1382,1
16,n<=128,sr<=70%,kvB<=1k,kp<=2k,-9.6257,1
16,n<=128,sr<=70%,kvB<=1k,kp<=4k,0.3276,2
16,n<=128,sr<=70%,kvB<=1k,kp<=512,-0.0732,1
16,n<=128,sr<=70%,kvB<=1k,kp<=8k,30.7077,1
16,n<=128,sr<=70%,kvB<=1k,kp=0,0.7146,1
16,n<=128,sr<=70%,kvB<=4k,kp<=1k,-0.1286,2
16,n<=128,sr<=70%,kvB<=4k,kp<=2k,0.4297,1
16,n<=128,sr<=70%,kvB<=4k,kp<=4k,0.4116,1
16,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.1013,2
16,n<=128,sr<=70%,kvB<=4k,kp<=8k,-0.9787,1
16,n<=128,sr<=70%,kvB<=4k,kp=0,0.6244,2
16,n<=128,sr>70%,kvB<=16k,kp<=1k,0.0313,1
16,n<=128,sr>70%,kvB<=16k,kp<=2k,0.8814,2
16,n<=128,sr>70%,kvB<=16k,kp<=4k,-0.949,2
16,n<=128,sr>70%,kvB<=16k,kp<=512,0.0266,2
16,n<=128,sr>70%,kvB<=16k,kp<=8k,-0.6861,2
16,n<=128,sr>70%,kvB<=16k,kp=0,0.1282,3
16,n<=128,sr>70%,kvB<=1k,kp<=2k,3.7433,1
16,n<=128,sr>70%,kvB<=1k,kp<=4k,0.6323,2
16,n<=128,sr>70%,kvB<=1k,kp<=512,-1.2671,1
16,n<=128,sr>70%,kvB<=1k,kp<=8k,0.0123,3
16,n<=128,sr>70%,kvB<=1k,kp=0,0.086,2
16,n<=128,sr>70%,kvB<=4k,kp<=1k,0.899,1
16,n<=128,sr>70%,kvB<=4k,kp<=2k,-0.5635,2
16,n<=128,sr>70%,kvB<=4k,kp<=4k,-9.3653,3
16,n<=128,sr>70%,kvB<=4k,kp<=512,0.1421,2
16,n<=128,sr>70%,kvB<=4k,kp<=8k,0.0915,3
16,n<=128,sr>70%,kvB<=4k,kp=0,0.9555,3
16,n<=16,sr<=15%,kvB<=16k,kp<=1k,0.0799,4
16,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.0758,4
16,n<=16,sr<=15%,kvB<=16k,kp<=4k,-0.1168,4
16,n<=16,sr<=15%,kvB<=16k,kp<=512,0.0698,4
16,n<=16,sr<=15%,kvB<=16k,kp<=8k,-0.1752,4
16,n<=16,sr<=15%,kvB<=16k,kp=0,0.1183,4
16,n<=16,sr<=15%,kvB<=1k,kp<=1k,1.1579,2
16,n<=16,sr<=15%,kvB<=1k,kp<=4k,-1.5328,3
16,n<=16,sr<=15%,kvB<=1k,kp<=512,-0.1075,4
16,n<=16,sr<=15%,kvB<=1k,kp<=8k,-0.0165,4
16,n<=16,sr<=15%,kvB<=1k,kp=0,0.5026,4
16,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.0301,4
16,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.0008,4
16,n<=16,sr<=15%,kvB<=4k,kp<=4k,0.0842,4
16,n<=16,sr<=15%,kvB<=4k,kp<=512,0.0085,4
16,n<=16,sr<=15%,kvB<=4k,kp<=8k,-0.0328,4
16,n<=16,sr<=15%,kvB<=4k,kp=0,0.0313,4
16,n<=16,sr<=40%,kvB<=16k,kp<=1k,0.0257,4
16,n<=16,sr<=40%,kvB<=16k,kp<=2k,-0.0019,4
16,n<=16,sr<=40%,kvB<=16k,kp<=4k,0.0116,4
16,n<=16,sr<=40%,kvB<=16k,kp<=512,-0.0236,4
16,n<=16,sr<=40%,kvB<=16k,kp<=8k,-0.0047,4
16,n<=16,sr<=40%,kvB<=16k,kp=0,0.0599,4
16,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.3735,2
16,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.5558,1
16,n<=16,sr<=40%,kvB<=1k,kp<=4k,-2.2417,2
16,n<=16,sr<=40%,kvB<=1k,kp<=512,0.2171,4
16,n<=16,sr<=40%,kvB<=1k,kp<=8k,0.1967,3
16,n<=16,sr<=40%,kvB<=1k,kp=0,0.4315,4
16,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.1884,4
16,n<=16,sr<=40%,kvB<=4k,kp<=2k,-0.0178,4
16,n<=16,sr<=40%,kvB<=4k,kp<=4k,-0.1114,4
16,n<=16,sr<=40%,kvB<=4k,kp<=512,0.1202,4
16,n<=16,sr<=40%,kvB<=4k,kp<=8k,-0.0704,4
16,n<=16,sr<=40%,kvB<=4k,kp=0,0.01,4
16,n<=16,sr<=70%,kvB<=16k,kp<=1k,0.0078,2
16,n<=16,sr<=70%,kvB<=16k,kp<=2k,0.0086,1
16,n<=16,sr<=70%,kvB<=16k,kp<=4k,-33.2808,1
16,n<=16,sr<=70%,kvB<=16k,kp<=512,-0.0121,2
16,n<=16,sr<=70%,kvB<=16k,kp=0,0.0646,2
16,n<=16,sr<=70%,kvB<=1k,kp<=1k,0.9777,1
16,n<=16,sr<=70%,kvB<=1k,kp<=4k,-0.2016,1
16,n<=16,sr<=70%,kvB<=1k,kp<=512,0.2569,2
16,n<=16,sr<=70%,kvB<=1k,kp<=8k,0.7232,1
16,n<=16,sr<=70%,kvB<=1k,kp=0,0.1945,1
16,n<=16,sr<=70%,kvB<=4k,kp<=1k,0.1049,1
16,n<=16,sr<=70%,kvB<=4k,kp<=4k,0.3625,1
16,n<=16,sr<=70%,kvB<=4k,kp<=512,0.0902,2
16,n<=16,sr<=70%,kvB<=4k,kp<=8k,-0.0804,2
16,n<=16,sr<=70%,kvB<=4k,kp=0,0.1268,2
16,n<=16,sr>70%,kvB<=16k,kp<=1k,-0.8713,4
16,n<=16,sr>70%,kvB<=16k,kp<=2k,0.8965,4
16,n<=16,sr>70%,kvB<=16k,kp<=4k,0.1522,4
16,n<=16,sr>70%,kvB<=16k,kp<=512,-0.1722,4
16,n<=16,sr>70%,kvB<=16k,kp<=8k,0.5656,4
16,n<=16,sr>70%,kvB<=16k,kp=0,0.0319,4
16,n<=16,sr>70%,kvB<=1k,kp<=1k,0.1065,2
16,n<=16,sr>70%,kvB<=1k,kp<=2k,-1.0379,2
16,n<=16,sr>70%,kvB<=1k,kp<=4k,-4.8019,2
16,n<=16,sr>70%,kvB<=1k,kp<=512,0.4925,2
16,n<=16,sr>70%,kvB<=1k,kp<=8k,-1.3794,1
16,n<=16,sr>70%,kvB<=1k,kp=0,-1.1465,2
16,n<=16,sr>70%,kvB<=4k,kp<=1k,0.2378,4
16,n<=16,sr>70%,kvB<=4k,kp<=2k,0.0366,2
16,n<=16,sr>70%,kvB<=4k,kp<=4k,0.005,2
16,n<=16,sr>70%,kvB<=4k,kp<=512,0.8348,4
16,n<=16,sr>70%,kvB<=4k,kp<=8k,1.6192,2
16,n<=16,sr>70%,kvB<=4k,kp=0,0.2091,4
16,n<=2,sr<=70%,kvB<=16k,kp<=1k,1.0485,2
16,n<=2,sr<=70%,kvB<=16k,kp<=2k,1.0583,2
16,n<=2,sr<=70%,kvB<=16k,kp<=4k,1.05,1
16,n<=2,sr<=70%,kvB<=16k,kp<=512,1.075,2
16,n<=2,sr<=70%,kvB<=16k,kp<=8k,0.8654,2
16,n<=2,sr<=70%,kvB<=16k,kp=0,0.9459,2
16,n<=2,sr<=70%,kvB<=1k,kp<=1k,-0.2245,1
16,n<=2,sr<=70%,kvB<=1k,kp<=2k,0.8875,1
16,n<=2,sr<=70%,kvB<=1k,kp<=4k,0.1425,1
16,n<=2,sr<=70%,kvB<=1k,kp<=512,1.0257,2
16,n<=2,sr<=70%,kvB<=1k,kp<=8k,0.6707,1
16,n<=2,sr<=70%,kvB<=1k,kp=0,-0.0184,2
16,n<=2,sr<=70%,kvB<=4k,kp<=512,1.0195,1
16,n<=2,sr<=70%,kvB<=4k,kp<=8k,0.4794,1
16,n<=2,sr<=70%,kvB<=4k,kp=0,0.7472,2
16,n<=32,sr<=15%,kvB<=16k,kp<=1k,-0.0993,6
16,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.0274,6
16,n<=32,sr<=15%,kvB<=16k,kp<=4k,0.0076,6
16,n<=32,sr<=15%,kvB<=16k,kp<=512,-0.1179,6
16,n<=32,sr<=15%,kvB<=16k,kp<=8k,-0.0752,6
16,n<=32,sr<=15%,kvB<=16k,kp=0,0.0708,6
16,n<=32,sr<=15%,kvB<=1k,kp<=1k,-0.67,6
16,n<=32,sr<=15%,kvB<=1k,kp<=2k,-0.0188,5
16,n<=32,sr<=15%,kvB<=1k,kp<=4k,-0.0889,6
16,n<=32,sr<=15%,kvB<=1k,kp<=512,-0.1523,6
16,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.1014,3
16,n<=32,sr<=15%,kvB<=1k,kp=0,0.3804,6
16,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.1553,6
16,n<=32,sr<=15%,kvB<=4k,kp<=2k,-0.0647,6
16,n<=32,sr<=15%,kvB<=4k,kp<=4k,-0.1223,6
16,n<=32,sr<=15%,kvB<=4k,kp<=512,0.0927,6
16,n<=32,sr<=15%,kvB<=4k,kp<=8k,-0.1192,6
16,n<=32,sr<=15%,kvB<=4k,kp=0,0.0178,6
16,n<=32,sr<=40%,kvB<=16k,kp<=1k,-0.1278,2
16,n<=32,sr<=40%,kvB<=16k,kp<=2k,-0.3023,2
16,n<=32,sr<=40%,kvB<=16k,kp<=4k,-0.0993,2
16,n<=32,sr<=40%,kvB<=16k,kp<=512,0.0155,2
16,n<=32,sr<=40%,kvB<=16k,kp<=8k,0.2262,2
16,n<=32,sr<=40%,kvB<=16k,kp=0,0.238,2
16,n<=32,sr<=40%,kvB<=1k,kp<=1k,-0.338,2
16,n<=32,sr<=40%,kvB<=1k,kp<=2k,-0.1477,2
16,n<=32,sr<=40%,kvB<=1k,kp<=4k,-0.1191,2
16,n<=32,sr<=40%,kvB<=1k,kp<=512,-0.2489,2
16,n<=32,sr<=40%,kvB<=1k,kp<=8k,-0.1879,2
16,n<=32,sr<=40%,kvB<=1k,kp=0,0.4334,2
16,n<=32,sr<=40%,kvB<=4k,kp<=1k,-0.2953,2
16,n<=32,sr<=40%,kvB<=4k,kp<=2k,0.2579,2
16,n<=32,sr<=40%,kvB<=4k,kp<=4k,-0.2637,2
16,n<=32,sr<=40%,kvB<=4k,kp<=512,-0.2369,2
16,n<=32,sr<=40%,kvB<=4k,kp<=8k,-0.0715,2
16,n<=32,sr<=40%,kvB<=4k,kp=0,0.2574,2
16,n<=32,sr<=5%,kvB<=16k,kp<=1k,-0.0831,2
16,n<=32,sr<=5%,kvB<=16k,kp<=2k,-0.0942,2
16,n<=32,sr<=5%,kvB<=16k,kp<=4k,-0.0101,2
16,n<=32,sr<=5%,kvB<=16k,kp<=512,-0.0299,2
16,n<=32,sr<=5%,kvB<=16k,kp<=8k,-0.0299,2
16,n<=32,sr<=5%,kvB<=16k,kp=0,0.1733,2
16,n<=32,sr<=5%,kvB<=1k,kp<=1k,-0.0517,2
16,n<=32,sr<=5%,kvB<=1k,kp<=2k,-0.0502,2
16,n<=32,sr<=5%,kvB<=1k,kp<=4k,-0.0611,2
16,n<=32,sr<=5%,kvB<=1k,kp<=512,-0.0601,2
16,n<=32,sr<=5%,kvB<=1k,kp<=8k,0.2353,2
16,n<=32,sr<=5%,kvB<=1k,kp=0,0.4313,2
16,n<=32,sr<=5%,kvB<=4k,kp<=1k,-0.0024,2
16,n<=32,sr<=5%,kvB<=4k,kp<=2k,-0.0519,2
16,n<=32,sr<=5%,kvB<=4k,kp<=4k,-0.0426,2
16,n<=32,sr<=5%,kvB<=4k,kp<=512,-0.0283,2
16,n<=32,sr<=5%,kvB<=4k,kp<=8k,-0.0528,2
16,n<=32,sr<=5%,kvB<=4k,kp=0,0.1964,2
16,n<=32,sr<=70%,kvB<=16k,kp<=1k,-0.2207,2
16,n<=32,sr<=70%,kvB<=16k,kp<=2k,-0.1372,2
16,n<=32,sr<=70%,kvB<=16k,kp<=4k,-0.0834,2
16,n<=32,sr<=70%,kvB<=16k,kp<=512,-0.1867,2
16,n<=32,sr<=70%,kvB<=16k,kp<=8k,-0.1507,1
16,n<=32,sr<=70%,kvB<=16k,kp=0,0.0376,2
16,n<=32,sr<=70%,kvB<=1k,kp<=1k,-0.7861,2
16,n<=32,sr<=70%,kvB<=1k,kp<=2k,-0.1118,1
16,n<=32,sr<=70%,kvB<=1k,kp<=4k,-0.6585,2
16,n<=32,sr<=70%,kvB<=1k,kp<=512,0.9311,2
16,n<=32,sr<=70%,kvB<=1k,kp<=8k,-0.1073,1
16,n<=32,sr<=70%,kvB<=1k,kp=0,-0.3232,2
16,n<=32,sr<=70%,kvB<=4k,kp<=1k,-0.0408,2
16,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.3321,1
16,n<=32,sr<=70%,kvB<=4k,kp<=4k,-0.0665,1
16,n<=32,sr<=70%,kvB<=4k,kp<=512,-0.0602,2
16,n<=32,sr<=70%,kvB<=4k,kp<=8k,0.1281,1
16,n<=32,sr<=70%,kvB<=4k,kp=0,0.053,2
16,n<=32,sr>70%,kvB<=16k,kp<=1k,-0.3519,4
16,n<=32,sr>70%,kvB<=16k,kp<=2k,-0.7522,4
16,n<=32,sr>70%,kvB<=16k,kp<=4k,-0.4816,4
16,n<=32,sr>70%,kvB<=16k,kp<=512,0.1411,4
16,n<=32,sr>70%,kvB<=16k,kp<=8k,-0.5652,4
16,n<=32,sr>70%,kvB<=16k,kp=0,1.0884,4
16,n<=32,sr>70%,kvB<=1k,kp<=1k,0.4444,3
16,n<=32,sr>70%,kvB<=1k,kp<=2k,-2.4637,2
16,n<=32,sr>70%,kvB<=1k,kp<=4k,-0.2836,2
16,n<=32,sr>70%,kvB<=1k,kp<=512,1.0065,3
16,n<=32,sr>70%,kvB<=1k,kp<=8k,-0.4809,2
16,n<=32,sr>70%,kvB<=1k,kp=0,0.2718,3
16,n<=32,sr>70%,kvB<=4k,kp<=1k,0.1087,4
16,n<=32,sr>70%,kvB<=4k,kp<=2k,-1.1051,3
16,n<=32,sr>70%,kvB<=4k,kp<=4k,0.0919,4
16,n<=32,sr>70%,kvB<=4k,kp<=512,-0.8967,4
16,n<=32,sr>70%,kvB<=4k,kp<=8k,-1.324,2
16,n<=32,sr>70%,kvB<=4k,kp=0,1.4563,4
16,n<=4,sr<=40%,kvB<=16k,kp<=1k,0.8012,2
16,n<=4,sr<=40%,kvB<=16k,kp<=2k,0.7751,2
16,n<=4,sr<=40%,kvB<=16k,kp<=4k,0.3431,2
16,n<=4,sr<=40%,kvB<=16k,kp<=512,0.7931,2
16,n<=4,sr<=40%,kvB<=16k,kp<=8k,0.1882,2
16,n<=4,sr<=40%,kvB<=16k,kp=0,0.7498,2
16,n<=4,sr<=40%,kvB<=1k,kp<=1k,0.2445,2
16,n<=4,sr<=40%,kvB<=1k,kp<=2k,1.0849,2
16,n<=4,sr<=40%,kvB<=1k,kp<=4k,-3.4646,1
16,n<=4,sr<=40%,kvB<=1k,kp<=512,1.297,1
16,n<=4,sr<=40%,kvB<=1k,kp<=8k,1.5323,1
16,n<=4,sr<=40%,kvB<=1k,kp=0,0.6493,2
16,n<=4,sr<=40%,kvB<=4k,kp<=1k,-1.8434,1
16,n<=4,sr<=40%,kvB<=4k,kp<=2k,-0.472,1
16,n<=4,sr<=40%,kvB<=4k,kp<=4k,-0.2481,1
16,n<=4,sr<=40%,kvB<=4k,kp<=512,0.4401,1
16,n<=4,sr<=40%,kvB<=4k,kp<=8k,8.597,1
16,n<=4,sr<=40%,kvB<=4k,kp=0,0.2253,2
16,n<=4,sr<=70%,kvB<=16k,kp<=1k,0.7578,2
16,n<=4,sr<=70%,kvB<=16k,kp<=2k,0.8285,2
16,n<=4,sr<=70%,kvB<=16k,kp<=4k,0.5674,2
16,n<=4,sr<=70%,kvB<=16k,kp<=512,0.8236,2
16,n<=4,sr<=70%,kvB<=16k,kp<=8k,0.4872,2
16,n<=4,sr<=70%,kvB<=16k,kp=0,0.7071,2
16,n<=4,sr<=70%,kvB<=1k,kp<=1k,0.0552,2
16,n<=4,sr<=70%,kvB<=1k,kp<=2k,0.7136,1
16,n<=4,sr<=70%,kvB<=1k,kp<=4k,0.4075,2
16,n<=4,sr<=70%,kvB<=1k,kp=0,0.4567,2
16,n<=4,sr<=70%,kvB<=4k,kp<=2k,-1.6073,1
16,n<=4,sr<=70%,kvB<=4k,kp<=4k,7.5759,1
16,n<=4,sr<=70%,kvB<=4k,kp<=512,0.6906,1
16,n<=4,sr<=70%,kvB<=4k,kp<=8k,0.4299,2
16,n<=4,sr<=70%,kvB<=4k,kp=0,0.2088,2
16,n<=4,sr>70%,kvB<=16k,kp<=1k,0.8283,2
16,n<=4,sr>70%,kvB<=16k,kp<=2k,0.845,2
16,n<=4,sr>70%,kvB<=16k,kp<=4k,0.5405,2
16,n<=4,sr>70%,kvB<=16k,kp<=512,0.8734,2
16,n<=4,sr>70%,kvB<=16k,kp<=8k,0.2154,2
16,n<=4,sr>70%,kvB<=16k,kp=0,0.9006,2
16,n<=4,sr>70%,kvB<=1k,kp<=2k,0.2735,2
16,n<=4,sr>70%,kvB<=1k,kp<=4k,2.9608,1
16,n<=4,sr>70%,kvB<=1k,kp<=512,0.3041,1
