regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,2.0,1.0,0.5,4.0,32.0,0.0,1024.0,4096.0,2560.0,64.991,72.545,66.142,0.1524
mixed,2.0,1.0,0.5,4.0,32.0,0.0,2048.0,8192.0,5120.0,80.961,116.259,82.912,0.0553
mixed,2.0,1.0,0.5,4.0,32.0,0.0,4096.0,16384.0,10240.0,126.465,157.28,112.577,-0.4507
mixed,2.0,1.0,0.5,4.0,32.0,512.0,128.0,512.0,320.0,64.127,69.695,63.936,-0.0343
mixed,2.0,1.0,0.5,4.0,32.0,512.0,256.0,1024.0,640.0,65.28,65.633,63.424,-5.2578
mixed,2.0,1.0,0.5,4.0,32.0,512.0,512.0,2048.0,1280.0,69.152,70.72,69.888,0.4694
mixed,2.0,1.0,0.5,4.0,32.0,512.0,1024.0,4096.0,2560.0,71.361,75.52,71.266,-0.0228
mixed,2.0,1.0,0.5,4.0,32.0,512.0,2048.0,8192.0,5120.0,82.432,120.705,83.231,0.0209
mixed,2.0,1.0,0.5,4.0,32.0,512.0,4096.0,16384.0,10240.0,117.474,178.721,119.234,0.0287
mixed,2.0,1.0,0.5,4.0,32.0,1024.0,128.0,512.0,320.0,64.675,65.568,63.295,-1.5454
mixed,2.0,1.0,0.5,4.0,32.0,1024.0,256.0,1024.0,640.0,69.12,70.017,64.164,-5.5251
mixed,2.0,1.0,0.5,4.0,32.0,1024.0,512.0,2048.0,1280.0,69.566,73.567,68.289,-0.3192
mixed,2.0,1.0,0.5,4.0,32.0,1024.0,1024.0,4096.0,2560.0,72.64,83.265,71.423,-0.1145
mixed,2.0,1.0,0.5,4.0,32.0,1024.0,2048.0,8192.0,5120.0,87.457,103.553,87.616,0.0099
mixed,2.0,1.0,0.5,4.0,32.0,1024.0,4096.0,16384.0,10240.0,116.416,199.841,116.29,-0.0015
mixed,2.0,1.0,0.5,4.0,32.0,2048.0,128.0,512.0,320.0,68.03,74.945,70.53,0.3615
mixed,2.0,1.0,0.5,4.0,32.0,2048.0,256.0,1024.0,640.0,71.552,73.312,75.105,2.0188
mixed,2.0,1.0,0.5,4.0,32.0,2048.0,512.0,2048.0,1280.0,72.928,76.642,72.737,-0.0514
mixed,2.0,1.0,0.5,4.0,32.0,2048.0,1024.0,4096.0,2560.0,90.594,85.889,86.24,
mixed,2.0,1.0,0.5,4.0,32.0,2048.0,2048.0,8192.0,5120.0,89.024,105.665,89.249,0.0135
mixed,2.0,1.0,0.5,4.0,32.0,2048.0,4096.0,16384.0,10240.0,119.583,154.913,118.496,-0.0308
mixed,2.0,1.0,0.5,4.0,32.0,4096.0,128.0,512.0,320.0,84.638,82.432,79.456,
mixed,2.0,1.0,0.5,4.0,32.0,4096.0,256.0,1024.0,640.0,85.951,77.088,86.337,
mixed,2.0,1.0,0.5,4.0,32.0,4096.0,512.0,2048.0,1280.0,80.929,84.321,80.575,-0.1044
mixed,2.0,1.0,0.5,4.0,32.0,4096.0,1024.0,4096.0,2560.0,95.072,94.051,84.672,
mixed,2.0,1.0,0.5,4.0,32.0,4096.0,2048.0,8192.0,5120.0,129.408,116.865,99.872,
mixed,2.0,1.0,0.5,4.0,32.0,4096.0,4096.0,16384.0,10240.0,171.103,158.496,123.583,
mixed,2.0,1.0,0.5,4.0,32.0,8192.0,128.0,512.0,320.0,95.136,97.092,96.96,0.9325
mixed,2.0,1.0,0.5,4.0,32.0,8192.0,256.0,1024.0,640.0,93.218,93.664,92.929,-0.648
mixed,2.0,1.0,0.5,4.0,32.0,8192.0,512.0,2048.0,1280.0,94.56,101.472,94.4,-0.0231
mixed,2.0,1.0,0.5,4.0,32.0,8192.0,1024.0,4096.0,2560.0,103.17,107.616,101.729,-0.3241
mixed,2.0,1.0,0.5,4.0,32.0,8192.0,2048.0,8192.0,5120.0,138.113,131.872,111.456,
mixed,2.0,1.0,0.5,4.0,32.0,8192.0,4096.0,16384.0,10240.0,193.889,170.4,168.738,
mixed,2.0,1.0,0.5,4.0,64.0,0.0,128.0,512.0,320.0,50.657,58.208,55.744,0.6737
mixed,2.0,1.0,0.5,4.0,64.0,0.0,256.0,1024.0,640.0,56.511,58.049,57.123,0.3979
mixed,2.0,1.0,0.5,4.0,64.0,0.0,512.0,2048.0,1280.0,60.864,65.248,63.233,0.5404
mixed,2.0,1.0,0.5,4.0,64.0,0.0,1024.0,4096.0,2560.0,64.735,75.969,72.703,0.7093
mixed,2.0,1.0,0.5,4.0,64.0,0.0,2048.0,8192.0,5120.0,82.017,116.545,93.792,0.341
mixed,2.0,1.0,0.5,4.0,64.0,0.0,4096.0,16384.0,10240.0,128.514,159.714,134.883,0.2041
mixed,2.0,1.0,0.5,4.0,64.0,512.0,128.0,512.0,320.0,65.727,67.232,67.554,1.214
mixed,2.0,1.0,0.5,4.0,64.0,512.0,256.0,1024.0,640.0,68.992,68.705,65.408,
mixed,2.0,1.0,0.5,4.0,64.0,512.0,512.0,2048.0,1280.0,71.519,73.182,71.425,-0.0565
mixed,2.0,1.0,0.5,4.0,64.0,512.0,1024.0,4096.0,2560.0,75.201,79.041,79.584,1.1414
mixed,2.0,1.0,0.5,4.0,64.0,512.0,2048.0,8192.0,5120.0,87.618,104.992,93.377,0.3315
mixed,2.0,1.0,0.5,4.0,64.0,512.0,4096.0,16384.0,10240.0,113.795,181.727,134.048,0.2981
mixed,2.0,1.0,0.5,4.0,64.0,1024.0,128.0,512.0,320.0,70.656,70.464,70.465,
mixed,2.0,1.0,0.5,4.0,64.0,1024.0,256.0,1024.0,640.0,73.312,77.791,80.002,1.4936
mixed,2.0,1.0,0.5,4.0,64.0,1024.0,512.0,2048.0,1280.0,74.56,76.256,75.905,0.793
mixed,2.0,1.0,0.5,4.0,64.0,1024.0,1024.0,4096.0,2560.0,90.721,86.526,78.752,
mixed,2.0,1.0,0.5,4.0,64.0,1024.0,2048.0,8192.0,5120.0,90.336,103.231,98.497,0.6329
mixed,2.0,1.0,0.5,4.0,64.0,1024.0,4096.0,16384.0,10240.0,117.344,151.232,134.818,0.5156
mixed,2.0,1.0,0.5,4.0,64.0,2048.0,128.0,512.0,320.0,78.911,77.921,78.209,
mixed,2.0,1.0,0.5,4.0,64.0,2048.0,256.0,1024.0,640.0,76.833,76.992,76.992,1.0
mixed,2.0,1.0,0.5,4.0,64.0,2048.0,512.0,2048.0,1280.0,79.617,83.68,84.899,1.3
mixed,2.0,1.0,0.5,4.0,64.0,2048.0,1024.0,4096.0,2560.0,87.904,89.377,88.385,0.3265
mixed,2.0,1.0,0.5,4.0,64.0,2048.0,2048.0,8192.0,5120.0,127.009,110.881,104.224,
mixed,2.0,1.0,0.5,4.0,64.0,2048.0,4096.0,16384.0,10240.0,127.744,152.672,137.408,0.3877
mixed,2.0,1.0,0.5,4.0,64.0,4096.0,128.0,512.0,320.0,92.098,91.136,91.648,
mixed,2.0,1.0,0.5,4.0,64.0,4096.0,256.0,1024.0,640.0,92.607,92.64,92.831,6.7879
mixed,2.0,1.0,0.5,4.0,64.0,4096.0,512.0,2048.0,1280.0,93.28,92.833,92.96,
mixed,2.0,1.0,0.5,4.0,64.0,4096.0,1024.0,4096.0,2560.0,97.057,106.592,109.376,1.292
mixed,2.0,1.0,0.5,4.0,64.0,4096.0,2048.0,8192.0,5120.0,136.353,120.77,134.943,
mixed,2.0,1.0,0.5,4.0,64.0,4096.0,4096.0,16384.0,10240.0,191.486,165.602,168.863,
mixed,2.0,1.0,0.5,4.0,64.0,8192.0,128.0,512.0,320.0,114.912,114.657,115.296,
mixed,2.0,1.0,0.5,4.0,64.0,8192.0,256.0,1024.0,640.0,115.232,113.631,116.032,
mixed,2.0,1.0,0.5,4.0,64.0,8192.0,512.0,2048.0,1280.0,117.76,117.251,116.959,
mixed,2.0,1.0,0.5,4.0,64.0,8192.0,1024.0,4096.0,2560.0,117.696,126.048,119.201,0.1802
mixed,2.0,1.0,0.5,4.0,64.0,8192.0,2048.0,8192.0,5120.0,125.823,144.001,148.482,1.2465
mixed,2.0,1.0,0.5,4.0,64.0,8192.0,4096.0,16384.0,10240.0,215.073,185.09,219.168,
mixed,2.0,1.0,0.5,4.0,128.0,0.0,128.0,512.0,320.0,51.648,61.023,58.08,0.6861
mixed,2.0,1.0,0.5,4.0,128.0,0.0,256.0,1024.0,640.0,61.919,65.055,62.143,0.0714
mixed,2.0,1.0,0.5,4.0,128.0,0.0,512.0,2048.0,1280.0,67.007,75.359,72.928,0.7089
mixed,2.0,1.0,0.5,4.0,128.0,0.0,1024.0,4096.0,2560.0,78.913,95.521,92.255,0.8033
mixed,2.0,1.0,0.5,4.0,128.0,0.0,2048.0,8192.0,5120.0,103.521,132.833,133.089,1.0087
mixed,2.0,1.0,0.5,4.0,128.0,0.0,4096.0,16384.0,10240.0,153.952,210.88,210.048,0.9854
mixed,2.0,1.0,0.5,4.0,128.0,512.0,128.0,512.0,320.0,71.841,84.991,74.559,0.2067
mixed,2.0,1.0,0.5,4.0,128.0,512.0,256.0,1024.0,640.0,74.366,76.64,77.409,1.3382
mixed,2.0,1.0,0.5,4.0,128.0,512.0,512.0,2048.0,1280.0,76.353,79.201,79.969,1.2697
mixed,2.0,1.0,0.5,4.0,128.0,512.0,1024.0,4096.0,2560.0,77.568,93.952,90.687,0.8007
mixed,2.0,1.0,0.5,4.0,128.0,512.0,2048.0,8192.0,5120.0,104.77,133.44,129.792,0.8728
mixed,2.0,1.0,0.5,4.0,128.0,512.0,4096.0,16384.0,10240.0,152.355,209.985,209.152,0.9855
mixed,2.0,1.0,0.5,4.0,128.0,1024.0,128.0,512.0,320.0,84.031,82.466,82.368,
mixed,2.0,1.0,0.5,4.0,128.0,1024.0,256.0,1024.0,640.0,84.672,98.655,84.48,-0.0137
mixed,2.0,1.0,0.5,4.0,128.0,1024.0,512.0,2048.0,1280.0,102.497,85.44,96.417,
mixed,2.0,1.0,0.5,4.0,128.0,1024.0,1024.0,4096.0,2560.0,84.608,100.288,98.625,0.8939
mixed,2.0,1.0,0.5,4.0,128.0,1024.0,2048.0,8192.0,5120.0,110.432,134.721,139.683,1.2043
mixed,2.0,1.0,0.5,4.0,128.0,1024.0,4096.0,16384.0,10240.0,153.824,211.905,209.249,0.9543
mixed,2.0,1.0,0.5,4.0,128.0,2048.0,128.0,512.0,320.0,96.927,93.503,104.128,
mixed,2.0,1.0,0.5,4.0,128.0,2048.0,256.0,1024.0,640.0,93.6,93.312,92.321,
mixed,2.0,1.0,0.5,4.0,128.0,2048.0,512.0,2048.0,1280.0,93.631,123.135,93.12,-0.0173
mixed,2.0,1.0,0.5,4.0,128.0,2048.0,1024.0,4096.0,2560.0,128.769,106.627,118.177,
mixed,2.0,1.0,0.5,4.0,128.0,2048.0,2048.0,8192.0,5120.0,112.131,140.161,139.01,0.9589
mixed,2.0,1.0,0.5,4.0,128.0,2048.0,4096.0,16384.0,10240.0,158.242,212.418,217.6,1.0957
mixed,2.0,1.0,0.5,4.0,128.0,4096.0,128.0,512.0,320.0,115.777,124.161,113.858,-0.2289
mixed,2.0,1.0,0.5,4.0,128.0,4096.0,256.0,1024.0,640.0,130.623,144.961,141.888,0.7857
mixed,2.0,1.0,0.5,4.0,128.0,4096.0,512.0,2048.0,1280.0,123.777,120.352,121.888,
mixed,2.0,1.0,0.5,4.0,128.0,4096.0,1024.0,4096.0,2560.0,121.152,176.928,121.888,0.0132
mixed,2.0,1.0,0.5,4.0,128.0,4096.0,2048.0,8192.0,5120.0,193.28,144.769,171.04,
mixed,2.0,1.0,0.5,4.0,128.0,4096.0,4096.0,16384.0,10240.0,160.511,220.064,216.577,0.9414
mixed,2.0,1.0,0.5,4.0,128.0,8192.0,128.0,512.0,320.0,146.402,162.242,149.888,0.2201
mixed,2.0,1.0,0.5,4.0,128.0,8192.0,256.0,1024.0,640.0,169.027,184.064,155.648,-0.8897
mixed,2.0,1.0,0.5,4.0,128.0,8192.0,512.0,2048.0,1280.0,193.152,223.839,221.44,0.9218
mixed,2.0,1.0,0.5,4.0,128.0,8192.0,1024.0,4096.0,2560.0,244.481,172.289,224.096,
mixed,2.0,1.0,0.5,4.0,128.0,8192.0,2048.0,8192.0,5120.0,171.522,281.6,171.201,-0.0029
mixed,2.0,1.0,0.5,4.0,128.0,8192.0,4096.0,16384.0,10240.0,306.785,221.633,256.544,
mixed,2.0,1.0,0.5,4.0,256.0,0.0,128.0,512.0,320.0,54.561,67.103,66.209,0.9287
mixed,2.0,1.0,0.5,4.0,256.0,0.0,256.0,1024.0,640.0,68.191,76.958,74.911,0.7665
mixed,2.0,1.0,0.5,4.0,256.0,0.0,512.0,2048.0,1280.0,80.128,94.016,94.817,1.0577
mixed,2.0,1.0,0.5,4.0,256.0,0.0,1024.0,4096.0,2560.0,105.154,133.696,133.889,1.0068
mixed,2.0,1.0,0.5,4.0,256.0,0.0,2048.0,8192.0,5120.0,152.991,212.513,210.817,0.9715
mixed,2.0,1.0,0.5,4.0,256.0,0.0,4096.0,16384.0,10240.0,250.337,365.439,367.041,1.0139
mixed,2.0,1.0,0.5,4.0,256.0,512.0,128.0,512.0,320.0,103.812,103.041,103.261,
mixed,2.0,1.0,0.5,4.0,256.0,512.0,256.0,1024.0,640.0,101.889,113.216,112.192,0.9096
mixed,2.0,1.0,0.5,4.0,256.0,512.0,512.0,2048.0,1280.0,117.76,96.896,130.238,
mixed,2.0,1.0,0.5,4.0,256.0,512.0,1024.0,4096.0,2560.0,105.504,134.083,134.785,1.0246
mixed,2.0,1.0,0.5,4.0,256.0,512.0,2048.0,8192.0,5120.0,154.624,212.449,210.945,0.974
mixed,2.0,1.0,0.5,4.0,256.0,512.0,4096.0,16384.0,10240.0,249.919,366.08,365.921,0.9986
mixed,2.0,1.0,0.5,4.0,256.0,1024.0,128.0,512.0,320.0,113.376,122.336,123.008,1.075
mixed,2.0,1.0,0.5,4.0,256.0,1024.0,256.0,1024.0,640.0,126.24,121.249,120.96,
mixed,2.0,1.0,0.5,4.0,256.0,1024.0,512.0,2048.0,1280.0,127.104,140.96,140.671,0.9791
mixed,2.0,1.0,0.5,4.0,256.0,1024.0,1024.0,4096.0,2560.0,152.772,135.808,179.903,
mixed,2.0,1.0,0.5,4.0,256.0,1024.0,2048.0,8192.0,5120.0,155.327,212.703,211.552,0.9799
mixed,2.0,1.0,0.5,4.0,256.0,1024.0,4096.0,16384.0,10240.0,251.715,365.345,365.345,1.0
mixed,2.0,1.0,0.5,4.0,256.0,2048.0,128.0,512.0,320.0,132.161,141.503,126.881,-0.5652
mixed,2.0,1.0,0.5,4.0,256.0,2048.0,256.0,1024.0,640.0,145.537,161.536,161.248,0.982
mixed,2.0,1.0,0.5,4.0,256.0,2048.0,512.0,2048.0,1280.0,170.913,160.448,159.136,
mixed,2.0,1.0,0.5,4.0,256.0,2048.0,1024.0,4096.0,2560.0,171.906,200.479,198.178,0.9195
mixed,2.0,1.0,0.5,4.0,256.0,2048.0,2048.0,8192.0,5120.0,218.499,212.802,277.537,
mixed,2.0,1.0,0.5,4.0,256.0,2048.0,4096.0,16384.0,10240.0,253.792,369.281,367.263,0.9825
mixed,2.0,1.0,0.5,4.0,256.0,4096.0,128.0,512.0,320.0,153.793,179.841,163.904,0.3882
mixed,2.0,1.0,0.5,4.0,256.0,4096.0,256.0,1024.0,640.0,185.28,199.426,170.08,-1.0745
mixed,2.0,1.0,0.5,4.0,256.0,4096.0,512.0,2048.0,1280.0,209.279,239.78,239.552,0.9925
mixed,2.0,1.0,0.5,4.0,256.0,4096.0,1024.0,4096.0,2560.0,261.057,242.081,239.521,
mixed,2.0,1.0,0.5,4.0,256.0,4096.0,2048.0,8192.0,5120.0,260.545,320.417,318.145,0.9621
mixed,2.0,1.0,0.5,4.0,256.0,4096.0,4096.0,16384.0,10240.0,356.003,370.21,470.752,8.0769
mixed,2.0,1.0,0.5,4.0,256.0,8192.0,128.0,512.0,320.0,234.465,234.113,234.942,
mixed,2.0,1.0,0.5,4.0,256.0,8192.0,256.0,1024.0,640.0,232.77,270.371,232.577,-0.0051
mixed,2.0,1.0,0.5,4.0,256.0,8192.0,512.0,2048.0,1280.0,289.344,319.615,260.257,-0.9609
mixed,2.0,1.0,0.5,4.0,256.0,8192.0,1024.0,4096.0,2560.0,338.625,397.858,396.354,0.9746
mixed,2.0,1.0,0.5,4.0,256.0,8192.0,2048.0,8192.0,5120.0,437.507,400.643,397.122,
mixed,2.0,1.0,0.5,4.0,256.0,8192.0,4096.0,16384.0,10240.0,435.521,552.42,550.308,0.9819
mixed,2.0,1.0,0.5,4.0,512.0,0.0,128.0,512.0,320.0,75.233,84.063,83.713,0.9604
mixed,2.0,1.0,0.5,4.0,512.0,0.0,256.0,1024.0,640.0,89.6,102.594,101.376,0.9063
mixed,2.0,1.0,0.5,4.0,512.0,0.0,512.0,2048.0,1280.0,111.394,138.495,137.824,0.9752
mixed,2.0,1.0,0.5,4.0,512.0,0.0,1024.0,4096.0,2560.0,157.439,212.16,210.881,0.9766
mixed,2.0,1.0,0.5,4.0,512.0,0.0,2048.0,8192.0,5120.0,246.338,355.65,354.656,0.9909
mixed,2.0,1.0,0.5,4.0,512.0,0.0,4096.0,16384.0,10240.0,427.586,644.804,644.322,0.9978
mixed,2.0,1.0,0.5,4.0,512.0,512.0,128.0,512.0,320.0,93.921,102.72,101.569,0.8692
mixed,2.0,1.0,0.5,4.0,512.0,512.0,256.0,1024.0,640.0,107.52,120.384,120.191,0.985
mixed,2.0,1.0,0.5,4.0,512.0,512.0,512.0,2048.0,1280.0,129.6,156.96,155.198,0.9356
mixed,2.0,1.0,0.5,4.0,512.0,512.0,1024.0,4096.0,2560.0,174.946,228.929,227.713,0.9775
mixed,2.0,1.0,0.5,4.0,512.0,512.0,2048.0,8192.0,5120.0,264.483,374.143,372.386,0.984
mixed,2.0,1.0,0.5,4.0,512.0,512.0,4096.0,16384.0,10240.0,444.833,661.316,661.506,1.0009
mixed,2.0,1.0,0.5,4.0,512.0,1024.0,128.0,512.0,320.0,111.329,121.153,108.324,-0.3059
mixed,2.0,1.0,0.5,4.0,512.0,1024.0,256.0,1024.0,640.0,126.785,138.753,138.88,1.0106
mixed,2.0,1.0,0.5,4.0,512.0,1024.0,512.0,2048.0,1280.0,148.256,174.594,175.297,1.0267
mixed,2.0,1.0,0.5,4.0,512.0,1024.0,1024.0,4096.0,2560.0,193.217,247.712,246.56,0.9789
mixed,2.0,1.0,0.5,4.0,512.0,1024.0,2048.0,8192.0,5120.0,283.521,392.001,391.521,0.9956
mixed,2.0,1.0,0.5,4.0,512.0,1024.0,4096.0,16384.0,10240.0,464.609,679.938,680.707,1.0036
mixed,2.0,1.0,0.5,4.0,512.0,2048.0,128.0,512.0,320.0,139.616,155.873,139.744,0.0079
mixed,2.0,1.0,0.5,4.0,512.0,2048.0,256.0,1024.0,640.0,161.282,174.944,147.65,-0.9978
mixed,2.0,1.0,0.5,4.0,512.0,2048.0,512.0,2048.0,1280.0,184.608,212.706,211.392,0.9532
mixed,2.0,1.0,0.5,4.0,512.0,2048.0,1024.0,4096.0,2560.0,230.849,286.464,285.567,0.9839
mixed,2.0,1.0,0.5,4.0,512.0,2048.0,2048.0,8192.0,5120.0,321.41,430.435,429.601,0.9924
mixed,2.0,1.0,0.5,4.0,512.0,2048.0,4096.0,16384.0,10240.0,501.249,718.338,718.753,1.0019
mixed,2.0,1.0,0.5,4.0,512.0,4096.0,128.0,512.0,320.0,211.619,211.747,211.615,-0.0313
mixed,2.0,1.0,0.5,4.0,512.0,4096.0,256.0,1024.0,640.0,212.769,236.447,212.32,-0.019
mixed,2.0,1.0,0.5,4.0,512.0,4096.0,512.0,2048.0,1280.0,257.505,286.339,229.696,-0.9645
mixed,2.0,1.0,0.5,4.0,512.0,4096.0,1024.0,4096.0,2560.0,306.561,362.017,361.093,0.9833
mixed,2.0,1.0,0.5,4.0,512.0,4096.0,2048.0,8192.0,5120.0,399.33,506.788,505.184,0.9851
mixed,2.0,1.0,0.5,4.0,512.0,4096.0,4096.0,16384.0,10240.0,579.489,795.044,795.462,1.0019
mixed,2.0,1.0,0.5,4.0,512.0,8192.0,128.0,512.0,320.0,366.561,365.891,365.633,
mixed,2.0,1.0,0.5,4.0,512.0,8192.0,256.0,1024.0,640.0,364.931,365.505,366.562,2.8415
mixed,2.0,1.0,0.5,4.0,512.0,8192.0,512.0,2048.0,1280.0,366.112,391.201,366.755,0.0256
mixed,2.0,1.0,0.5,4.0,512.0,8192.0,1024.0,4096.0,2560.0,461.154,512.674,403.651,-1.1161
mixed,2.0,1.0,0.5,4.0,512.0,8192.0,2048.0,8192.0,5120.0,550.596,658.529,655.393,0.9709
mixed,2.0,1.0,0.5,4.0,512.0,8192.0,4096.0,16384.0,10240.0,729.573,948.804,947.171,0.9926
mixed,2.0,1.0,0.5,4.0,1024.0,0.0,128.0,512.0,320.0,132.639,139.456,129.058,-0.5253
mixed,2.0,1.0,0.5,4.0,1024.0,0.0,256.0,1024.0,640.0,144.961,158.72,147.201,0.1628
mixed,2.0,1.0,0.5,4.0,1024.0,0.0,512.0,2048.0,1280.0,168.287,195.168,183.392,0.5619
mixed,2.0,1.0,0.5,4.0,1024.0,0.0,1024.0,4096.0,2560.0,212.48,266.979,255.331,0.7863
mixed,2.0,1.0,0.5,4.0,1024.0,0.0,2048.0,8192.0,5120.0,302.849,410.626,400.289,0.9041
mixed,2.0,1.0,0.5,4.0,1024.0,0.0,4096.0,16384.0,10240.0,484.45,700.834,689.669,0.9484
mixed,2.0,1.0,0.5,4.0,1024.0,512.0,128.0,512.0,320.0,161.921,176.673,162.335,0.0281
mixed,2.0,1.0,0.5,4.0,1024.0,512.0,256.0,1024.0,640.0,181.41,193.537,167.393,-1.1559
mixed,2.0,1.0,0.5,4.0,1024.0,512.0,512.0,2048.0,1280.0,202.847,230.657,202.304,-0.0195
mixed,2.0,1.0,0.5,4.0,1024.0,512.0,1024.0,4096.0,2560.0,249.888,303.296,274.208,0.4554
mixed,2.0,1.0,0.5,4.0,1024.0,512.0,2048.0,8192.0,5120.0,338.976,447.427,418.531,0.7336
mixed,2.0,1.0,0.5,4.0,1024.0,512.0,4096.0,16384.0,10240.0,518.688,735.363,708.29,0.8751
