layer,tokens,time_us
embedding,1,3.57333
embedding,2,3.62633
embedding,3,4.181
embedding,4,4.15967
embedding,5,4.59733
embedding,6,4.747
embedding,7,4.896
embedding,8,4.98133
embedding,9,5.515
embedding,10,5.792
embedding,11,5.94133
embedding,12,6.22933
embedding,13,6.56
embedding,14,6.933
embedding,15,7.392
embedding,16,7.14667
embedding,20,2.85833
embedding,24,2.63467
embedding,28,2.80533
embedding,32,2.92233
embedding,36,2.76233
embedding,40,2.57067
embedding,44,2.784
embedding,48,2.69867
embedding,52,2.98633
embedding,56,2.64467
embedding,60,2.90133
embedding,64,2.90133
embedding,80,2.74133
embedding,96,2.85867
embedding,112,2.90133
embedding,128,3.06133
embedding,144,3.30667
embedding,160,3.53067
embedding,176,3.31733
embedding,192,3.23233
embedding,208,3.29633
embedding,224,3.31733
embedding,240,3.39233
embedding,256,3.50967
embedding,272,3.84033
embedding,288,3.78667
embedding,304,3.87233
embedding,320,3.872
embedding,336,3.92533
embedding,352,3.89333
embedding,368,3.97867
embedding,384,3.94667
embedding,400,4.27733
embedding,416,4.31967
embedding,432,4.384
embedding,448,4.64
embedding,464,4.428
embedding,480,4.469
embedding,496,4.52233
embedding,512,4.512
embedding,528,4.53333
embedding,544,4.93867
embedding,560,5.056
embedding,576,5.15167
embedding,592,4.91733
embedding,608,5.013
embedding,624,5.07767
embedding,640,5.03467
embedding,656,5.12033
embedding,672,5.06667
embedding,688,5.09867
embedding,704,5.163
embedding,720,5.12033
embedding,736,5.397
embedding,752,5.18367
embedding,768,5.216
embedding,784,5.259
embedding,800,5.216
embedding,816,5.19467
embedding,832,5.25833
embedding,848,5.248
embedding,864,5.333
embedding,880,5.312
embedding,896,5.38667
embedding,912,5.397
embedding,928,5.472
embedding,944,5.47267
embedding,960,5.515
embedding,976,5.525
embedding,992,5.55733
embedding,1008,5.632
embedding,1024,5.73867
embedding,1040,5.76
embedding,1056,5.771
embedding,1072,6.03733
embedding,1088,6.09133
embedding,1104,6.16533
embedding,1120,6.24
embedding,1136,6.28233
embedding,1152,6.21867
embedding,1168,6.33567
embedding,1184,6.346
embedding,1200,6.272
embedding,1216,6.25067
embedding,1232,6.22933
embedding,1248,6.30367
embedding,1264,6.32533
embedding,1280,6.368
embedding,1296,6.454
embedding,1312,6.34733
embedding,1328,6.35733
embedding,1344,6.325
embedding,1360,6.389
embedding,1376,6.50633
embedding,1392,6.496
embedding,1408,6.41067
embedding,1424,6.56
embedding,1440,6.517
embedding,1456,6.51767
embedding,1472,6.592
embedding,1488,6.70967
embedding,1504,6.73067
embedding,1520,6.66667
embedding,1536,6.76267
embedding,1552,6.96533
embedding,1568,6.95467
embedding,1584,6.912
embedding,1600,6.91167
embedding,1616,7.04
embedding,1632,7.10433
embedding,1648,7.01867
embedding,1664,6.976
embedding,1680,7.14667
embedding,1696,7.168
embedding,1712,7.18933
embedding,1728,7.22133
embedding,1744,7.34933
embedding,1760,7.40267
embedding,1776,7.36
embedding,1792,7.26467
embedding,1808,7.40267
embedding,1824,7.36033
embedding,1840,7.34933
embedding,1856,7.37033
embedding,1872,7.48833
embedding,1888,7.47767
embedding,1904,7.49867
embedding,1920,7.552
embedding,1936,7.51967
embedding,1952,7.562
embedding,1968,7.59467
embedding,1984,7.60567
embedding,2000,7.69067
embedding,2016,7.72233
embedding,2032,7.80767
embedding,2048,7.77633
embedding,2064,7.851
embedding,2080,8.06367
embedding,2096,7.915
embedding,2112,8.03167
embedding,2128,8
embedding,2144,8.11733
embedding,2160,8.14933
embedding,2176,8.24533
embedding,2192,8.23467
embedding,2208,8.20267
embedding,2224,8.245
embedding,2240,8.35233
embedding,2256,8.459
embedding,2272,8.37333
embedding,2288,8.41633
embedding,2304,8.43767
embedding,2320,8.501
embedding,2336,8.693
embedding,2352,8.76833
embedding,2368,8.448
embedding,2384,8.73567
