prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,10.8163
0,0,1,32,10.8163
0,0,1,64,10.8587
0,0,1,128,12.139
0,0,1,256,13.109
0,0,1,512,13.3547
0,0,1,1024,14.5813
0,0,1,2048,14.9757
0,0,1,4096,15.787
0,0,1,8192,17.5357
0,0,1,16384,19.9997
0,0,2,16,10.8697
0,0,2,32,10.688
0,0,2,64,10.6557
0,0,2,128,11.968
0,0,2,256,13.1947
0,0,2,512,13.4827
0,0,2,1024,15.3283
0,0,2,2048,15.0933
0,0,2,4096,16
0,0,2,8192,17.547
0,0,2,16384,20.64
0,0,4,16,10.72
0,0,4,32,10.8377
0,0,4,64,10.773
0,0,4,128,12.0107
0,0,4,256,12.9707
0,0,4,512,14.2723
0,0,4,1024,15.1683
0,0,4,2048,15.787
0,0,4,4096,16.8423
0,0,4,8192,18.9967
0,0,4,16384,25.0767
0,0,8,16,11.029
0,0,8,32,11.0187
0,0,8,64,11.1357
0,0,8,128,12.1073
0,0,8,256,13.2587
0,0,8,512,14.7097
0,0,8,1024,15.1147
0,0,8,2048,16.4043
0,0,8,4096,18.7417
0,0,8,8192,23.2637
0,0,8,16384,32.203
0,0,16,16,11.2747
0,0,16,32,11.072
0,0,16,64,11.189
0,0,16,128,12.203
0,0,16,256,13.1947
0,0,16,512,15.2103
0,0,16,1024,16.4687
0,0,16,2048,18.6343
0,0,16,4096,23.2427
0,0,16,8192,32.0417
0,0,16,16384,48.512
0,0,32,16,11.914
0,0,32,32,12.0747
0,0,32,64,11.883
0,0,32,128,13.0563
0,0,32,256,14.23
0,0,32,512,16.7567
0,0,32,1024,18.8907
0,0,32,2048,23.6697
0,0,32,4096,33.2693
0,0,32,8192,47.968
0,0,32,16384,78.8697
0,0,64,16,12.0427
0,0,64,32,12.1283
0,0,64,64,12.266
0,0,64,128,13.248
0,0,64,256,14.3893
0,0,64,512,19.904
0,0,64,1024,25.568
0,0,64,2048,34.8153
0,0,64,4096,50.432
0,0,64,8192,80.6397
0,0,64,16384,140.981
0,0,128,16,12.6617
0,0,128,32,12.7147
0,0,128,64,13.0667
0,0,128,128,15.0507
0,0,128,256,17.3337
0,0,128,512,26.56
0,0,128,1024,37.472
0,0,128,2048,53.2057
0,0,128,4096,82.72
0,0,128,8192,143.797
0,0,128,16384,264.011
0,0,256,16,17.4503
0,0,256,32,17.8987
0,0,256,64,18.6023
0,0,256,128,22.3887
0,0,256,256,27.7437
0,0,256,512,43.8937
0,0,256,1024,61.376
0,0,256,2048,90.9227
0,0,256,4096,149.984
0,0,256,8192,267.734
0,0,256,16384,500.96
16,0,0,0,13.344
16,0,1,16,13.279
16,0,1,32,13.131
16,0,1,64,13.3867
16,0,1,128,14.3787
16,0,1,256,16.0537
16,0,1,512,16.8747
16,0,1,1024,17.088
16,0,1,2048,17.4187
16,0,1,4096,17.9943
16,0,1,8192,20.2133
16,0,1,16384,22.422
16,0,2,16,13.4073
16,0,2,32,13.29
16,0,2,64,13.2267
16,0,2,128,14.4643
16,0,2,256,16.0743
16,0,2,512,17.1943
16,0,2,1024,17.024
16,0,2,2048,17.2693
16,0,2,4096,18.4323
16,0,2,8192,20.576
16,0,2,16384,23.211
16,0,4,16,13.12
16,0,4,32,13.1943
16,0,4,64,13.2273
16,0,4,128,14.6773
16,0,4,256,15.968
16,0,4,512,16.757
16,0,4,1024,17.429
16,0,4,2048,17.8027
16,0,4,4096,19.52
16,0,4,8192,21.334
16,0,4,16384,25.5783
16,0,8,16,13.152
16,0,8,32,12.981
16,0,8,64,12.9393
16,0,8,128,14.3787
16,0,8,256,15.9043
16,0,8,512,16.843
16,0,8,1024,17.8887
16,0,8,2048,18.368
16,0,8,4096,20.4373
16,0,8,8192,25.312
16,0,8,16384,33.6313
16,0,16,16,12.8213
16,0,16,32,13.2053
16,0,16,64,13.1093
16,0,16,128,14.6773
16,0,16,256,15.9993
16,0,16,512,16.949
16,0,16,1024,18.464
16,0,16,2048,20.416
16,0,16,4096,24.8423
16,0,16,8192,33.568
16,0,16,16384,49.2693
16,0,32,16,13.301
16,0,32,32,13.504
16,0,32,64,13.4933
16,0,32,128,15.136
16,0,32,256,16.16
16,0,32,512,18.88
16,0,32,1024,20.416
16,0,32,2048,24.9817
16,0,32,4096,34.293
16,0,32,8192,50.1017
16,0,32,16384,80.6613
16,0,64,16,14.0263
16,0,64,32,13.76
16,0,64,64,13.9413
16,0,64,128,15.4877
16,0,64,256,16.6193
16,0,64,512,21.248
16,0,64,1024,26.912
16,0,64,2048,35.615
16,0,64,4096,51.0507
16,0,64,8192,81.312
16,0,64,16384,142.827
16,0,128,16,14.069
16,0,128,32,14.358
16,0,128,64,14.4747
16,0,128,128,16.0747
16,0,128,256,18.0047
16,0,128,512,28.7897
16,0,128,1024,39.5947
16,0,128,2048,54.496
16,0,128,4096,86.144
16,0,128,8192,147.456
16,0,128,16384,267.03
16,16,0,0,13.2587
16,16,1,16,13.312
16,16,1,32,13.3547
16,16,1,64,13.4403
16,16,1,128,14.4213
16,16,1,256,15.8937
16,16,1,512,16.2027
16,16,1,1024,16.8747
16,16,1,2048,17.7813
16,16,1,4096,17.9947
16,16,1,8192,20.3313
16,16,1,16384,22.688
16,16,2,16,13.2373
16,16,2,32,13.3547
16,16,2,64,13.4293
16,16,2,128,14.5273
16,16,2,256,15.765
16,16,2,512,16.341
16,16,2,1024,17.056
16,16,2,2048,17.9093
16,16,2,4096,18.3467
16,16,2,8192,20.193
16,16,2,16384,22.8053
16,16,4,16,13.376
16,16,4,32,13.4187
16,16,4,64,13.3013
16,16,4,128,14.5067
16,16,4,256,15.808
16,16,4,512,16.64
16,16,4,1024,17.344
