prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,46.8577
0,0,1,32,47.829
0,0,1,64,49.3973
0,0,1,128,50.8907
0,0,1,256,53.365
0,0,1,512,55.3067
0,0,1,1024,55.904
0,0,1,2048,56.011
0,0,1,4096,57.5563
0,0,1,8192,60.522
0,0,1,16384,65.184
0,0,2,16,48.2553
0,0,2,32,48.0643
0,0,2,64,48.853
0,0,2,128,50.5493
0,0,2,256,52.7037
0,0,2,512,55.0827
0,0,2,1024,54.8473
0,0,2,2048,56.32
0,0,2,4096,59.018
0,0,2,8192,62.4
0,0,2,16384,66.709
0,0,4,16,47.9363
0,0,4,32,47.8283
0,0,4,64,49.5367
0,0,4,128,51.0713
0,0,4,256,52.4693
0,0,4,512,54.9763
0,0,4,1024,55.4557
0,0,4,2048,57.3123
0,0,4,4096,60.9177
0,0,4,8192,66.2827
0,0,4,16384,74.8263
0,0,8,16,48.118
0,0,8,32,48.3193
0,0,8,64,49.527
0,0,8,128,51.275
0,0,8,256,55.1153
0,0,8,512,55.765
0,0,8,1024,57.536
0,0,8,2048,60.4373
0,0,8,4096,65.2793
0,0,8,8192,74.3587
0,0,8,16384,92.3843
0,0,16,16,49.835
0,0,16,32,49.963
0,0,16,64,51.189
0,0,16,128,52.671
0,0,16,256,58.2833
0,0,16,512,58.806
0,0,16,1024,62.8373
0,0,16,2048,67.061
0,0,16,4096,76.0437
0,0,16,8192,94.0263
0,0,16,16384,128.033
0,0,32,16,53.9937
0,0,32,32,54.3047
0,0,32,64,55.584
0,0,32,128,57.4087
0,0,32,256,63.114
0,0,32,512,66.2287
0,0,32,1024,71.6993
0,0,32,2048,79.5517
0,0,32,4096,97.5253
0,0,32,8192,132.074
0,0,32,16384,197.099
0,0,64,16,56.2127
0,0,64,32,57.161
0,0,64,64,58.6557
0,0,64,128,60.5763
0,0,64,256,68.512
0,0,64,512,74.2503
0,0,64,1024,83.0717
0,0,64,2048,100.63
0,0,64,4096,136.577
0,0,64,8192,202.603
0,0,64,16384,338.442
0,0,128,16,60.5333
0,0,128,32,60.4047
0,0,128,64,62.9867
0,0,128,128,65.9097
0,0,128,256,77.312
0,0,128,512,86.912
0,0,128,1024,104.246
0,0,128,2048,139.179
0,0,128,4096,206.912
0,0,128,8192,340.041
0,0,128,16384,609.28
0,0,256,16,76.0733
0,0,256,32,75.8717
0,0,256,64,79.574
0,0,256,128,85.0983
0,0,256,256,110.335
0,0,256,512,127.84
0,0,256,1024,163.402
0,0,256,2048,227.615
0,0,256,4096,364.587
0,0,256,8192,628.628
0,0,256,16384,1152.01
16,0,0,0,54.176
16,0,1,16,58.7543
16,0,1,32,58.688
16,0,1,64,59.7867
16,0,1,128,61.345
16,0,1,256,64.1067
16,0,1,512,63.6693
16,0,1,1024,65.1317
16,0,1,2048,65.696
16,0,1,4096,66.6887
16,0,1,8192,72.139
16,0,1,16384,77.45
16,0,2,16,58.571
16,0,2,32,59.0833
16,0,2,64,59.6687
16,0,2,128,61.3753
16,0,2,256,64.2133
16,0,2,512,64.384
16,0,2,1024,65.0347
16,0,2,2048,65.557
16,0,2,4096,67.7973
16,0,2,8192,72.0547
16,0,2,16384,78.5167
16,0,4,16,58.4853
16,0,4,32,58.081
16,0,4,64,59.3183
16,0,4,128,61.6317
16,0,4,256,63.8603
16,0,4,512,64.053
16,0,4,1024,64.7057
16,0,4,2048,66.218
16,0,4,4096,71.466
16,0,4,8192,75.8187
16,0,4,16384,84.5237
16,0,8,16,57.185
16,0,8,32,57.6213
16,0,8,64,58.5707
16,0,8,128,60.1483
16,0,8,256,63.3507
16,0,8,512,63.1147
16,0,8,1024,65.7907
16,0,8,2048,68.448
16,0,8,4096,73.887
16,0,8,8192,83.1997
16,0,8,16384,100.777
16,0,16,16,58.485
16,0,16,32,59.1683
16,0,16,64,60.544
16,0,16,128,61.5783
