prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,55.904
0,0,1,32,56.0217
0,0,1,64,57.3217
0,0,1,128,58.7087
0,0,1,256,60.9277
0,0,1,512,63.2533
0,0,1,1024,63.061
0,0,1,2048,64.353
0,0,1,4096,66.102
0,0,1,8192,69.952
0,0,1,16384,75.1037
0,0,2,16,55.7973
0,0,2,32,55.797
0,0,2,64,57.4503
0,0,2,128,58.9227
0,0,2,256,60.7263
0,0,2,512,63.735
0,0,2,1024,64.5337
0,0,2,2048,65.0037
0,0,2,4096,67.861
0,0,2,8192,71.989
0,0,2,16384,78.5377
0,0,4,16,55.9253
0,0,4,32,56.0417
0,0,4,64,57.7597
0,0,4,128,59.8613
0,0,4,256,61.5137
0,0,4,512,63.7333
0,0,4,1024,64.1707
0,0,4,2048,67.0187
0,0,4,4096,69.556
0,0,4,8192,76.7687
0,0,4,16384,90.368
0,0,8,16,56.3947
0,0,8,32,56.342
0,0,8,64,57.8753
0,0,8,128,59.4773
0,0,8,256,62.6123
0,0,8,512,63.8823
0,0,8,1024,65.7377
0,0,8,2048,69.258
0,0,8,4096,75.935
0,0,8,8192,89.665
0,0,8,16384,115.329
0,0,16,16,57.8563
0,0,16,32,57.824
0,0,16,64,59.1357
0,0,16,128,60.7133
0,0,16,256,65.108
0,0,16,512,67.7113
0,0,16,1024,71.0613
0,0,16,2048,78.1233
0,0,16,4096,89.7707
0,0,16,8192,113.728
0,0,16,16384,162.955
0,0,32,16,62.2827
0,0,32,32,62.496
0,0,32,64,63.4677
0,0,32,128,65.1733
0,0,32,256,71.6483
0,0,32,512,75.4343
0,0,32,1024,82.2187
0,0,32,2048,94.2073
0,0,32,4096,118.432
0,0,32,8192,167.201
0,0,32,16384,262.923
0,0,64,16,64.7457
0,0,64,32,65.2797
0,0,64,64,66.368
0,0,64,128,68.7677
0,0,64,256,78.5383
0,0,64,512,86.0157
0,0,64,1024,98.731
0,0,64,2048,123.69
0,0,64,4096,171.68
0,0,64,8192,265.589
0,0,64,16384,457.951
0,0,128,16,69.9727
0,0,128,32,69.7077
0,0,128,64,72.4683
0,0,128,128,76.694
0,0,128,256,89.4183
0,0,128,512,102.55
0,0,128,1024,127.414
0,0,128,2048,174.836
0,0,128,4096,271.083
0,0,128,8192,460.481
0,0,128,16384,843.318
0,0,256,16,83.253
0,0,256,32,83.9467
0,0,256,64,88.7143
0,0,256,128,96.682
0,0,256,256,125.824
0,0,256,512,149.899
0,0,256,1024,197.004
0,0,256,2048,290.41
0,0,256,4096,480.213
0,0,256,8192,857.312
0,0,256,16384,1616.24
16,0,0,0,62.429
16,0,1,16,64.448
16,0,1,32,64.5977
16,0,1,64,66.272
16,0,1,128,67.1153
16,0,1,256,71.466
16,0,1,512,70.2933
16,0,1,1024,70.4103
16,0,1,2048,72.247
16,0,1,4096,73.471
16,0,1,8192,77.8783
16,0,1,16384,85.739
16,0,2,16,64.5227
16,0,2,32,64.7467
16,0,2,64,65.5893
16,0,2,128,67.7653
16,0,2,256,70.6457
16,0,2,512,70.101
16,0,2,1024,70.8907
16,0,2,2048,71.1903
16,0,2,4096,74.2293
16,0,2,8192,78.9653
16,0,2,16384,85.995
16,0,4,16,64.7473
16,0,4,32,64.4587
16,0,4,64,65.8767
16,0,4,128,67.6267
16,0,4,256,71.255
16,0,4,512,69.8447
16,0,4,1024,71.1567
16,0,4,2048,73.536
16,0,4,4096,77.7817
16,0,4,8192,84.7357
16,0,4,16384,96.9813
16,0,8,16,65.5157
16,0,8,32,65.067
16,0,8,64,66.3683
16,0,8,128,68.7243
16,0,8,256,71.4883
16,0,8,512,71.6793
16,0,8,1024,73.578
16,0,8,2048,77.622
16,0,8,4096,84.245
16,0,8,8192,96.288
16,0,8,16384,123.264
16,0,16,16,65.8877
16,0,16,32,65.771
16,0,16,64,66.7937
16,0,16,128,68.875
16,0,16,256,73.3117
16,0,16,512,74.6143
16,0,16,1024,77.045
16,0,16,2048,83.9883
16,0,16,4096,96.5857
16,0,16,8192,121.61
16,0,16,16384,169.291
16,0,32,16,67.083
16,0,32,32,66.7077
16,0,32,64,69.057
16,0,32,128,70.5287
16,0,32,256,75.4673
16,0,32,512,79.0723
16,0,32,1024,84.8523
16,0,32,2048,98.39
16,0,32,4096,123.35
16,0,32,8192,170.667
16,0,32,16384,266.112
16,0,64,16,69.5673
16,0,64,32,69.365
16,0,64,64,70.827
16,0,64,128,73.227
16,0,64,256,80.907
16,0,64,512,89.1413
16,0,64,1024,102.517
16,0,64,2048,127.105
16,0,64,4096,173.632
16,0,64,8192,269.397
16,0,64,16384,461.175
16,0,128,16,75.1147
16,0,128,32,75.6257
16,0,128,64,80.4803
16,0,128,128,82.6343
16,0,128,256,95.851
16,0,128,512,108.427
16,0,128,1024,133.856
16,0,128,2048,181.451
16,0,128,4096,276.565
16,0,128,8192,466.645
16,0,128,16384,846.987
16,16,0,0,62.1013
16,16,1,16,64.4693
16,16,1,32,64.458
16,16,1,64,65.556
16,16,1,128,67.468
16,16,1,256,70.4967
16,16,1,512,70.5837
16,16,1,1024,70.3897
16,16,1,2048,72.3953
16,16,1,4096,74.3147
16,16,1,8192,77.3767
16,16,1,16384,85.1423
16,16,2,16,64.352
16,16,2,32,64.415
16,16,2,64,65.462
16,16,2,128,67.37
16,16,2,256,71.3083
16,16,2,512,70.2713
16,16,2,1024,71.136
16,16,2,2048,72.16
16,16,2,4096,74.7737
16,16,2,8192,78.5493
16,16,2,16384,86.6237
16,16,4,16,64.1173
16,16,4,32,64.565
16,16,4,64,65.76
16,16,4,128,67.2327
16,16,4,256,71.2113
16,16,4,512,70.3887
16,16,4,1024,71.4033
16,16,4,2048,72.565
16,16,4,4096,78.551
16,16,4,8192,84.2237
16,16,4,16384,96.96
16,16,8,16,65.397
16,16,8,32,65.4083
