prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,12.1387
0,0,1,32,12.0527
0,0,1,64,12.1383
0,0,1,128,13.045
0,0,1,256,14.091
0,0,1,512,15.1467
0,0,1,1024,16.384
0,0,1,2048,17.3753
0,0,1,4096,20.2983
0,0,1,8192,26.635
0,0,1,16384,38.5493
0,0,2,16,12.149
0,0,2,32,12.0853
0,0,2,64,12.1283
0,0,2,128,13.12
0,0,2,256,14.336
0,0,2,512,15.8613
0,0,2,1024,17.216
0,0,2,2048,20.1707
0,0,2,4096,26.1973
0,0,2,8192,37.1723
0,0,2,16384,59.1783
0,0,4,16,12.9813
0,0,4,32,13.173
0,0,4,64,12.8847
0,0,4,128,13.856
0,0,4,256,14.9327
0,0,4,512,17.9627
0,0,4,1024,20.5333
0,0,4,2048,26.4957
0,0,4,4096,38.208
0,0,4,8192,57.8233
0,0,4,16384,102.421
0,0,8,16,13.2907
0,0,8,32,13.184
0,0,8,64,13.3447
0,0,8,128,14.3997
0,0,8,256,15.4347
0,0,8,512,20.4693
0,0,8,1024,26.3467
0,0,8,2048,37.7597
0,0,8,4096,59.7977
0,0,8,8192,101.674
0,0,8,16384,186.047
0,0,16,16,13.8557
0,0,16,32,13.813
0,0,16,64,14.037
0,0,16,128,15.7013
0,0,16,256,18.2933
0,0,16,512,26.8903
0,0,16,1024,38.219
0,0,16,2048,59.9043
0,0,16,4096,101.814
0,0,16,8192,188.063
0,0,16,16384,355.273
0,0,32,16,17.8243
0,0,32,32,17.8127
0,0,32,64,18.2083
0,0,32,128,21.397
0,0,32,256,26.8167
0,0,32,512,41.739
0,0,32,1024,63.2537
0,0,32,2048,104.138
0,0,32,4096,186.88
0,0,32,8192,356.288
0,0,32,16384,691.443
0,0,64,16,24.4263
0,0,64,32,24.6613
0,0,64,64,26.016
0,0,64,128,32.3627
0,0,64,256,42.9867
0,0,64,512,68.5437
0,0,64,1024,110.581
0,0,64,2048,191.967
0,0,64,4096,355.668
0,0,64,8192,690.004
0,0,64,16384,1357.36
0,0,128,16,37.5253
0,0,128,32,38.4633
0,0,128,64,40.3627
0,0,128,128,54.944
0,0,128,256,72.7467
0,0,128,512,118.549
0,0,128,1024,202.879
0,0,128,2048,365.354
0,0,128,4096,693.395
0,0,128,8192,1362.93
0,0,128,16384,2706.82
0,0,256,16,64.128
0,0,256,32,65.0233
0,0,256,64,67.6373
0,0,256,128,91.3387
0,0,256,256,122.677
0,0,256,512,212.831
0,0,256,1024,383.956
0,0,256,2048,705.545
0,0,256,4096,1364.81
0,0,256,8192,2699.16
0,0,256,16384,5380.97
16,0,0,0,12.555
16,0,1,16,12.3733
16,0,1,32,12.565
16,0,1,64,12.565
16,0,1,128,13.674
16,0,1,256,14.389
16,0,1,512,15.435
16,0,1,1024,16.885
16,0,1,2048,17.7277
16,0,1,4096,20.778
16,0,1,8192,27.4987
16,0,1,16384,39.4663
16,0,2,16,12.7897
16,0,2,32,13.0457
16,0,2,64,13.066
16,0,2,128,14.2293
16,0,2,256,15.104
16,0,2,512,16.32
16,0,2,1024,17.4717
16,0,2,2048,20.5227
16,0,2,4096,26.6453
16,0,2,8192,40.9703
16,0,2,16384,60.9707
16,0,4,16,13.2693
16,0,4,32,13.0773
16,0,4,64,13.163
16,0,4,128,14.1753
16,0,4,256,15.0937
16,0,4,512,18.0263
16,0,4,1024,20.6827
16,0,4,2048,29.2487
16,0,4,4096,40.2347
16,0,4,8192,62.0373
16,0,4,16384,104.085
16,0,8,16,13.3753
16,0,8,32,13.3223
16,0,8,64,13.376
16,0,8,128,14.4637
16,0,8,256,15.9783
16,0,8,512,24.9387
16,0,8,1024,30.56
16,0,8,2048,42.3467
16,0,8,4096,62.9017
16,0,8,8192,104.811
16,0,8,16384,189.771
16,0,16,16,16.4693
16,0,16,32,16.8957
16,0,16,64,16.8103
16,0,16,128,18.763
16,0,16,256,21.6533
16,0,16,512,29.365
16,0,16,1024,41.8447
16,0,16,2048,63.4133
16,0,16,4096,104.415
16,0,16,8192,187.765
