prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,11.157
0,0,1,32,11.2857
0,0,1,64,11.264
0,0,1,128,12.405
0,0,1,256,13.4083
0,0,1,512,13.824
0,0,1,1024,15.4987
0,0,1,2048,15.7653
0,0,1,4096,16.2667
0,0,1,8192,17.8987
0,0,1,16384,20.6397
0,0,2,16,11.552
0,0,2,32,11.4773
0,0,2,64,11.584
0,0,2,128,12.555
0,0,2,256,13.8663
0,0,2,512,14.73
0,0,2,1024,15.5843
0,0,2,2048,16.0537
0,0,2,4096,17.077
0,0,2,8192,20.0003
0,0,2,16384,24.0643
0,0,4,16,11.9677
0,0,4,32,11.478
0,0,4,64,11.6373
0,0,4,128,12.7677
0,0,4,256,14.0157
0,0,4,512,14.9017
0,0,4,1024,15.829
0,0,4,2048,16.7683
0,0,4,4096,18.997
0,0,4,8192,23.6267
0,0,4,16384,32.3837
0,0,8,16,11.4453
0,0,8,32,11.4447
0,0,8,64,11.392
0,0,8,128,12.4587
0,0,8,256,13.685
0,0,8,512,15.0927
0,0,8,1024,16.2237
0,0,8,2048,18.1333
0,0,8,4096,23.0933
0,0,8,8192,33.0883
0,0,8,16384,47.285
0,0,16,16,12.213
0,0,16,32,12.1923
0,0,16,64,12.4053
0,0,16,128,13.3547
0,0,16,256,14.507
0,0,16,512,16.8747
0,0,16,1024,18.816
0,0,16,2048,23.8503
0,0,16,4096,32.427
0,0,16,8192,48.032
0,0,16,16384,78.1547
0,0,32,16,12.1277
0,0,32,32,12.2987
0,0,32,64,12.181
0,0,32,128,13.4187
0,0,32,256,14.4427
0,0,32,512,19.4567
0,0,32,1024,24.6727
0,0,32,2048,34.3463
0,0,32,4096,50.1117
0,0,32,8192,79.797
0,0,32,16384,140.779
0,0,64,16,12.6293
0,0,64,32,12.554
0,0,64,64,12.992
0,0,64,128,14.2937
0,0,64,256,17.152
0,0,64,512,26.2507
0,0,64,1024,37.163
0,0,64,2048,53.0663
0,0,64,4096,84.363
0,0,64,8192,145.929
0,0,64,16384,264.16
0,0,128,16,16.779
0,0,128,32,16.928
0,0,128,64,17.8017
0,0,128,128,21.056
0,0,128,256,25.6003
0,0,128,512,38.293
0,0,128,1024,55.8077
0,0,128,2048,85.312
0,0,128,4096,143.882
0,0,128,8192,262.485
0,0,128,16384,500.234
0,0,256,16,23.947
0,0,256,32,24.0747
0,0,256,64,24.2773
0,0,256,128,30.7417
0,0,256,256,38.2083
0,0,256,512,61.173
0,0,256,1024,91.029
0,0,256,2048,149.76
0,0,256,4096,265.215
0,0,256,8192,498.004
0,0,256,16384,963.55
16,0,0,0,13.4507
16,0,1,16,13.1837
16,0,1,32,13.098
16,0,1,64,12.9497
16,0,1,128,14.4427
16,0,1,256,15.8723
16,0,1,512,17.6323
16,0,1,1024,18.112
16,0,1,2048,17.632
16,0,1,4096,19.3283
16,0,1,8192,20.3303
16,0,1,16384,22.5707
16,0,2,16,12.992
16,0,2,32,13.3867
16,0,2,64,13.2373
16,0,2,128,14.4537
16,0,2,256,16.1387
16,0,2,512,17.1727
16,0,2,1024,17.3653
16,0,2,2048,17.8133
16,0,2,4096,19.5307
16,0,2,8192,21.4297
16,0,2,16384,25.685
16,0,4,16,13.3543
16,0,4,32,13.28
16,0,4,64,13.1613
16,0,4,128,14.6667
16,0,4,256,15.819
16,0,4,512,17.579
16,0,4,1024,17.6533
16,0,4,2048,18.538
16,0,4,4096,20.363
16,0,4,8192,24.9387
16,0,4,16384,33.4833
16,0,8,16,13.7493
16,0,8,32,13.8023
16,0,8,64,13.76
16,0,8,128,15.008
16,0,8,256,16.416
16,0,8,512,17.2583
16,0,8,1024,18.5173
16,0,8,2048,20.085
16,0,8,4096,24.7887
16,0,8,8192,33.0457
16,0,8,16384,49.0137
16,0,16,16,13.3547
16,0,16,32,13.6107
16,0,16,64,13.5253
16,0,16,128,15.2213
16,0,16,256,15.979
16,0,16,512,18.603
16,0,16,1024,20.1067
16,0,16,2048,24.981
16,0,16,4096,33.8667
16,0,16,8192,49.2787
16,0,16,16384,79.7867
16,0,32,16,13.5467
16,0,32,32,13.5143
16,0,32,64,13.6533
16,0,32,128,15.1997
16,0,32,256,16.352
16,0,32,512,20.5757
16,0,32,1024,26.3253
16,0,32,2048,35.627
16,0,32,4096,51.5307
16,0,32,8192,81.7593
16,0,32,16384,142.474
16,0,64,16,14.144
16,0,64,32,14.0697
16,0,64,64,14.4213
16,0,64,128,15.68
16,0,64,256,18.304
16,0,64,512,27.7657
16,0,64,1024,38.176
16,0,64,2048,55.0723
16,0,64,4096,85.515
16,0,64,8192,145.899
16,0,64,16384,267.594
16,0,128,16,19.2743
16,0,128,32,19.1887
16,0,128,64,20.4373
16,0,128,128,23.4987
16,0,128,256,27.6587
16,0,128,512,40.5653
16,0,128,1024,59.4027
16,0,128,2048,88.4907
16,0,128,4096,149.002
16,0,128,8192,266.998
16,0,128,16384,505.577
16,16,0,0,13.5353
