prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,11.84
0,0,1,32,11.7653
0,0,1,64,11.8503
0,0,1,128,13.4083
0,0,1,256,16.448
0,0,1,512,16.341
0,0,1,1024,16.1287
0,0,1,2048,17.8667
0,0,1,4096,20.949
0,0,1,8192,26.7733
0,0,1,16384,40.0643
0,0,2,16,11.786
0,0,2,32,11.691
0,0,2,64,12.3307
0,0,2,128,13.3867
0,0,2,256,16.5653
0,0,2,512,16.384
0,0,2,1024,16.6613
0,0,2,2048,20.2233
0,0,2,4096,25.7173
0,0,2,8192,37.546
0,0,2,16384,59.498
0,0,4,16,12.064
0,0,4,32,12.2133
0,0,4,64,12.597
0,0,4,128,13.824
0,0,4,256,16.8533
0,0,4,512,17.1727
0,0,4,1024,19.488
0,0,4,2048,25.0983
0,0,4,4096,37.7383
0,0,4,8192,58.3677
0,0,4,16384,100.735
0,0,8,16,12.416
0,0,8,32,12.6293
0,0,8,64,13.0133
0,0,8,128,14.4853
0,0,8,256,17.2057
0,0,8,512,19.3493
0,0,8,1024,24.8213
0,0,8,2048,36.5013
0,0,8,4096,58.5913
0,0,8,8192,100.565
0,0,8,16384,184.554
0,0,16,16,12.832
0,0,16,32,12.9597
0,0,16,64,13.792
0,0,16,128,15.7227
0,0,16,256,17.76
0,0,16,512,26.3033
0,0,16,1024,37.578
0,0,16,2048,59.1677
0,0,16,4096,100.832
0,0,16,8192,185.866
0,0,16,16384,355.102
0,0,32,16,12.992
0,0,32,32,13.4073
0,0,32,64,14.0907
0,0,32,128,17.952
0,0,32,256,22.624
0,0,32,512,37.472
0,0,32,1024,57.8343
0,0,32,2048,101.504
0,0,32,4096,186.9
0,0,32,8192,354.567
0,0,32,16384,692.082
0,0,64,16,17.3753
0,0,64,32,17.856
0,0,64,64,19.104
0,0,64,128,25.4087
0,0,64,256,36.7253
0,0,64,512,63.9783
0,0,64,1024,106.069
0,0,64,2048,188.106
0,0,64,4096,358.697
