pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
0,n<=256,sr<=40%,kvB<=1k,kp=0,0.0113,2
0,n<=256,sr<=40%,kvB<=4k,kp=0,-0.0009,2
0,n<=256,sr<=5%,kvB<=16k,kp=0,0.0015,8
0,n<=256,sr<=5%,kvB<=1k,kp=0,0.0693,8
0,n<=256,sr<=5%,kvB<=4k,kp=0,0.0012,8
0,n<=256,sr<=70%,kvB<=16k,kp=0,-0.0064,2
0,n<=256,sr<=70%,kvB<=1k,kp=0,-0.1265,2
0,n<=256,sr<=70%,kvB<=4k,kp=0,-0.0082,2
0,n<=256,sr>70%,kvB<=16k,kp=0,-0.0133,4
0,n<=256,sr>70%,kvB<=1k,kp=0,-0.1115,4
0,n<=256,sr>70%,kvB<=4k,kp=0,0.0038,4
0,n<=32,sr<=15%,kvB<=16k,kp=0,0.0998,6
0,n<=32,sr<=15%,kvB<=1k,kp=0,0.2749,6
0,n<=32,sr<=15%,kvB<=4k,kp=0,0.1143,6
0,n<=32,sr<=40%,kvB<=16k,kp=0,0.0658,2
0,n<=32,sr<=40%,kvB<=1k,kp=0,0.191,2
0,n<=32,sr<=40%,kvB<=4k,kp=0,0.0659,2
0,n<=32,sr<=5%,kvB<=16k,kp=0,0.1287,2
0,n<=32,sr<=5%,kvB<=1k,kp=0,0.3153,2
0,n<=32,sr<=5%,kvB<=4k,kp=0,0.1479,2
0,n<=32,sr<=70%,kvB<=16k,kp=0,0.07,2
0,n<=32,sr<=70%,kvB<=1k,kp=0,0.1414,2
0,n<=32,sr<=70%,kvB<=4k,kp=0,0.0703,2
0,n<=32,sr>70%,kvB<=16k,kp=0,0.17,4
0,n<=32,sr>70%,kvB<=1k,kp=0,0.2646,4
0,n<=32,sr>70%,kvB<=4k,kp=0,0.2461,4
0,n<=4,sr<=40%,kvB<=16k,kp=0,0.0402,2
0,n<=4,sr<=40%,kvB<=1k,kp=0,0.4305,4
0,n<=4,sr<=40%,kvB<=4k,kp=0,0.0673,3
0,n<=4,sr<=70%,kvB<=16k,kp=0,0.0193,2
0,n<=4,sr<=70%,kvB<=1k,kp=0,0.321,2
0,n<=4,sr<=70%,kvB<=4k,kp=0,0.1282,2
0,n<=4,sr>70%,kvB<=16k,kp=0,0.2118,2
0,n<=4,sr>70%,kvB<=1k,kp=0,0.527,2
0,n<=4,sr>70%,kvB<=4k,kp=0,0.1061,2
0,n<=64,sr<=15%,kvB<=16k,kp=0,0.0196,4
0,n<=64,sr<=15%,kvB<=1k,kp=0,0.0953,4
0,n<=64,sr<=15%,kvB<=4k,kp=0,0.0128,4
0,n<=64,sr<=40%,kvB<=16k,kp=0,0.0324,2
0,n<=64,sr<=40%,kvB<=1k,kp=0,0.0189,2
0,n<=64,sr<=40%,kvB<=4k,kp=0,0.0152,2
0,n<=64,sr<=5%,kvB<=16k,kp=0,0.0487,6
0,n<=64,sr<=5%,kvB<=1k,kp=0,0.1218,6
0,n<=64,sr<=5%,kvB<=4k,kp=0,0.0483,6
0,n<=64,sr<=70%,kvB<=16k,kp=0,-0.0093,2
0,n<=64,sr<=70%,kvB<=1k,kp=0,-0.1187,2
0,n<=64,sr<=70%,kvB<=4k,kp=0,0.0003,2
0,n<=64,sr>70%,kvB<=16k,kp=0,0.2014,4
0,n<=64,sr>70%,kvB<=1k,kp=0,-0.0558,4
0,n<=64,sr>70%,kvB<=4k,kp=0,0.1546,4
0,n<=8,sr<=15%,kvB<=16k,kp=0,0.0235,2
0,n<=8,sr<=15%,kvB<=1k,kp=0,0.1269,2
0,n<=8,sr<=15%,kvB<=4k,kp=0,0.0112,2
0,n<=8,sr<=40%,kvB<=16k,kp=0,0.1075,4
0,n<=8,sr<=40%,kvB<=1k,kp=0,0.0685,4
0,n<=8,sr<=40%,kvB<=4k,kp=0,0.0778,4
0,n<=8,sr<=70%,kvB<=16k,kp=0,0.0369,2
0,n<=8,sr<=70%,kvB<=1k,kp=0,-0.0115,2
0,n<=8,sr<=70%,kvB<=4k,kp=0,0.0244,2
0,n<=8,sr>70%,kvB<=16k,kp=0,0.9075,4
0,n<=8,sr>70%,kvB<=1k,kp=0,0.8044,4
0,n<=8,sr>70%,kvB<=4k,kp=0,0.6172,4
16,n<=128,sr<=15%,kvB<=16k,kp<=1k,0.0098,4
16,n<=128,sr<=15%,kvB<=16k,kp<=2k,0.0105,4
16,n<=128,sr<=15%,kvB<=16k,kp<=4k,0.0097,4
16,n<=128,sr<=15%,kvB<=16k,kp<=512,0.0108,4
16,n<=128,sr<=15%,kvB<=16k,kp<=8k,0.0083,4
16,n<=128,sr<=15%,kvB<=16k,kp=0,0.0118,4
16,n<=128,sr<=15%,kvB<=1k,kp<=1k,-0.0248,4
16,n<=128,sr<=15%,kvB<=1k,kp<=2k,-0.0718,4
16,n<=128,sr<=15%,kvB<=1k,kp<=4k,-0.0696,4
16,n<=128,sr<=15%,kvB<=1k,kp<=512,-0.0153,4
16,n<=128,sr<=15%,kvB<=1k,kp<=8k,-0.0234,4
16,n<=128,sr<=15%,kvB<=1k,kp=0,0.0359,4
16,n<=128,sr<=15%,kvB<=4k,kp<=1k,-0.0059,4
16,n<=128,sr<=15%,kvB<=4k,kp<=2k,-0.0053,4
16,n<=128,sr<=15%,kvB<=4k,kp<=4k,-0.0113,4
16,n<=128,sr<=15%,kvB<=4k,kp<=512,-0.0057,4
16,n<=128,sr<=15%,kvB<=4k,kp<=8k,-0.0352,4
16,n<=128,sr<=15%,kvB<=4k,kp=0,-0.0037,4
16,n<=128,sr<=40%,kvB<=16k,kp<=1k,-0.0034,2
16,n<=128,sr<=40%,kvB<=16k,kp<=2k,-0.0038,2
16,n<=128,sr<=40%,kvB<=16k,kp<=4k,-0.0043,2
16,n<=128,sr<=40%,kvB<=16k,kp<=512,-0.0055,2
16,n<=128,sr<=40%,kvB<=16k,kp<=8k,-0.0023,2
16,n<=128,sr<=40%,kvB<=16k,kp=0,-0.0025,2
16,n<=128,sr<=40%,kvB<=1k,kp<=1k,-0.0156,2
16,n<=128,sr<=40%,kvB<=1k,kp<=2k,-0.0348,2
16,n<=128,sr<=40%,kvB<=1k,kp<=4k,-0.0061,2
16,n<=128,sr<=40%,kvB<=1k,kp<=512,-0.0348,2
16,n<=128,sr<=40%,kvB<=1k,kp<=8k,0.005,2
16,n<=128,sr<=40%,kvB<=1k,kp=0,0.027,2
16,n<=128,sr<=40%,kvB<=4k,kp<=1k,-0.0005,2
16,n<=128,sr<=40%,kvB<=4k,kp<=2k,-0.0018,2
16,n<=128,sr<=40%,kvB<=4k,kp<=4k,0.0075,2
16,n<=128,sr<=40%,kvB<=4k,kp<=512,0.0025,2
16,n<=128,sr<=40%,kvB<=4k,kp<=8k,-0.0195,2
16,n<=128,sr<=40%,kvB<=4k,kp=0,-0.0012,2
16,n<=128,sr<=5%,kvB<=16k,kp<=1k,0.0105,8
16,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.0119,8
16,n<=128,sr<=5%,kvB<=16k,kp<=4k,0.0127,8
16,n<=128,sr<=5%,kvB<=16k,kp<=512,0.0104,8
16,n<=128,sr<=5%,kvB<=16k,kp<=8k,0.0171,8
16,n<=128,sr<=5%,kvB<=16k,kp=0,0.0111,8
16,n<=128,sr<=5%,kvB<=1k,kp<=1k,0.04,8
16,n<=128,sr<=5%,kvB<=1k,kp<=2k,-0.0022,8
16,n<=128,sr<=5%,kvB<=1k,kp<=4k,-0.0066,8
16,n<=128,sr<=5%,kvB<=1k,kp<=512,0.0337,8
16,n<=128,sr<=5%,kvB<=1k,kp<=8k,-0.0059,8
16,n<=128,sr<=5%,kvB<=1k,kp=0,0.0923,8
16,n<=128,sr<=5%,kvB<=4k,kp<=1k,0.012,8
16,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.0132,8
16,n<=128,sr<=5%,kvB<=4k,kp<=4k,0.0008,8
16,n<=128,sr<=5%,kvB<=4k,kp<=512,0.0122,8
16,n<=128,sr<=5%,kvB<=4k,kp<=8k,-0.0249,8
16,n<=128,sr<=5%,kvB<=4k,kp=0,0.0132,8
16,n<=128,sr<=70%,kvB<=16k,kp<=1k,0.0002,2
16,n<=128,sr<=70%,kvB<=16k,kp<=2k,0.0014,2
16,n<=128,sr<=70%,kvB<=16k,kp<=4k,0.0005,2
16,n<=128,sr<=70%,kvB<=16k,kp<=512,-0.0047,2
16,n<=128,sr<=70%,kvB<=16k,kp<=8k,-0.0034,2
16,n<=128,sr<=70%,kvB<=16k,kp=0,-0.0014,2
16,n<=128,sr<=70%,kvB<=1k,kp<=1k,-0.0987,2
16,n<=128,sr<=70%,kvB<=1k,kp<=2k,-0.0946,2
16,n<=128,sr<=70%,kvB<=1k,kp<=4k,-0.2415,2
16,n<=128,sr<=70%,kvB<=1k,kp<=512,-0.0994,2
16,n<=128,sr<=70%,kvB<=1k,kp<=8k,-0.176,2
16,n<=128,sr<=70%,kvB<=1k,kp=0,-0.1029,2
16,n<=128,sr<=70%,kvB<=4k,kp<=1k,-0.0135,2
16,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.0214,2
16,n<=128,sr<=70%,kvB<=4k,kp<=4k,-0.0176,2
16,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.0199,2
16,n<=128,sr<=70%,kvB<=4k,kp<=8k,-0.05,2
16,n<=128,sr<=70%,kvB<=4k,kp=0,-0.0166,2
16,n<=128,sr>70%,kvB<=16k,kp<=1k,0.0811,4
16,n<=128,sr>70%,kvB<=16k,kp<=2k,0.0737,4
16,n<=128,sr>70%,kvB<=16k,kp<=4k,0.0754,4
16,n<=128,sr>70%,kvB<=16k,kp<=512,0.0802,4
16,n<=128,sr>70%,kvB<=16k,kp<=8k,0.0709,4
16,n<=128,sr>70%,kvB<=16k,kp=0,0.0657,4
16,n<=128,sr>70%,kvB<=1k,kp<=1k,-0.1716,4
16,n<=128,sr>70%,kvB<=1k,kp<=2k,-0.1911,4
16,n<=128,sr>70%,kvB<=1k,kp<=4k,-0.1622,4
16,n<=128,sr>70%,kvB<=1k,kp<=512,-0.1763,4
16,n<=128,sr>70%,kvB<=1k,kp<=8k,-0.2808,4
16,n<=128,sr>70%,kvB<=1k,kp=0,-0.0911,4
16,n<=128,sr>70%,kvB<=4k,kp<=1k,0.0116,4
16,n<=128,sr>70%,kvB<=4k,kp<=2k,0.0156,4
16,n<=128,sr>70%,kvB<=4k,kp<=4k,-0.0066,4
16,n<=128,sr>70%,kvB<=4k,kp<=512,0.012,4
16,n<=128,sr>70%,kvB<=4k,kp<=8k,-0.0199,4
16,n<=128,sr>70%,kvB<=4k,kp=0,0.0181,4
16,n<=16,sr<=15%,kvB<=16k,kp<=1k,0.1034,4
16,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.0676,4
16,n<=16,sr<=15%,kvB<=16k,kp<=4k,-0.1252,4
16,n<=16,sr<=15%,kvB<=16k,kp<=512,0.1008,4
16,n<=16,sr<=15%,kvB<=16k,kp<=8k,-0.1173,4
16,n<=16,sr<=15%,kvB<=16k,kp=0,0.1079,4
16,n<=16,sr<=15%,kvB<=1k,kp<=1k,-0.0834,4
16,n<=16,sr<=15%,kvB<=1k,kp<=2k,-0.2152,4
16,n<=16,sr<=15%,kvB<=1k,kp<=4k,-0.0099,4
16,n<=16,sr<=15%,kvB<=1k,kp<=512,-0.1719,4
16,n<=16,sr<=15%,kvB<=1k,kp<=8k,-0.0666,4
16,n<=16,sr<=15%,kvB<=1k,kp=0,0.3464,4
16,n<=16,sr<=15%,kvB<=4k,kp<=1k,-0.1453,4
16,n<=16,sr<=15%,kvB<=4k,kp<=2k,-0.1253,4
16,n<=16,sr<=15%,kvB<=4k,kp<=4k,-0.0942,4
16,n<=16,sr<=15%,kvB<=4k,kp<=512,0.0876,4
16,n<=16,sr<=15%,kvB<=4k,kp<=8k,-0.0398,4
16,n<=16,sr<=15%,kvB<=4k,kp=0,0.1438,4
16,n<=16,sr<=40%,kvB<=16k,kp<=1k,0.0583,4
16,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.0077,4
16,n<=16,sr<=40%,kvB<=16k,kp<=4k,-0.242,4
16,n<=16,sr<=40%,kvB<=16k,kp<=512,0.0555,4
16,n<=16,sr<=40%,kvB<=16k,kp<=8k,-0.2585,4
16,n<=16,sr<=40%,kvB<=16k,kp=0,0.0641,4
16,n<=16,sr<=40%,kvB<=1k,kp<=1k,-0.1919,4
16,n<=16,sr<=40%,kvB<=1k,kp<=2k,-0.1569,4
16,n<=16,sr<=40%,kvB<=1k,kp<=4k,-0.1554,4
16,n<=16,sr<=40%,kvB<=1k,kp<=512,-0.5592,4
16,n<=16,sr<=40%,kvB<=1k,kp<=8k,0.2682,4
16,n<=16,sr<=40%,kvB<=1k,kp=0,0.1033,4
16,n<=16,sr<=40%,kvB<=4k,kp<=1k,-0.1992,4
16,n<=16,sr<=40%,kvB<=4k,kp<=2k,-0.4296,4
16,n<=16,sr<=40%,kvB<=4k,kp<=4k,-0.1661,4
16,n<=16,sr<=40%,kvB<=4k,kp<=512,0.0456,4
16,n<=16,sr<=40%,kvB<=4k,kp<=8k,0.0123,4
16,n<=16,sr<=40%,kvB<=4k,kp=0,0.0484,4
16,n<=16,sr<=70%,kvB<=16k,kp<=1k,0.0163,2
16,n<=16,sr<=70%,kvB<=16k,kp<=2k,0.0265,2
16,n<=16,sr<=70%,kvB<=16k,kp<=4k,-0.0003,2
16,n<=16,sr<=70%,kvB<=16k,kp<=512,0.0216,2
16,n<=16,sr<=70%,kvB<=16k,kp<=8k,-0.3856,2
16,n<=16,sr<=70%,kvB<=16k,kp=0,0.0202,2
16,n<=16,sr<=70%,kvB<=1k,kp<=1k,-0.3036,2
16,n<=16,sr<=70%,kvB<=1k,kp<=2k,-0.2332,2
16,n<=16,sr<=70%,kvB<=1k,kp<=4k,-0.1286,2
16,n<=16,sr<=70%,kvB<=1k,kp<=512,-0.2229,1
16,n<=16,sr<=70%,kvB<=1k,kp<=8k,0.3034,2
16,n<=16,sr<=70%,kvB<=1k,kp=0,-0.0362,2
16,n<=16,sr<=70%,kvB<=4k,kp<=1k,0.0448,2
16,n<=16,sr<=70%,kvB<=4k,kp<=2k,-0.3638,2
16,n<=16,sr<=70%,kvB<=4k,kp<=4k,-0.2525,2
16,n<=16,sr<=70%,kvB<=4k,kp<=512,-0.0093,2
16,n<=16,sr<=70%,kvB<=4k,kp<=8k,-0.2261,2
16,n<=16,sr<=70%,kvB<=4k,kp=0,0.0366,2
16,n<=16,sr>70%,kvB<=16k,kp<=1k,0.9879,4
16,n<=16,sr>70%,kvB<=16k,kp<=2k,0.9802,4
16,n<=16,sr>70%,kvB<=16k,kp<=4k,0.9298,3
16,n<=16,sr>70%,kvB<=16k,kp<=512,0.9838,4
16,n<=16,sr>70%,kvB<=16k,kp<=8k,-0.9483,3
16,n<=16,sr>70%,kvB<=16k,kp=0,1.0067,4
16,n<=16,sr>70%,kvB<=1k,kp<=1k,-1.5079,4
16,n<=16,sr>70%,kvB<=1k,kp<=2k,-1.1843,4
16,n<=16,sr>70%,kvB<=1k,kp<=4k,0.4218,4
16,n<=16,sr>70%,kvB<=1k,kp<=512,-0.9716,4
16,n<=16,sr>70%,kvB<=1k,kp<=8k,0.5556,4
16,n<=16,sr>70%,kvB<=1k,kp=0,0.7362,4
16,n<=16,sr>70%,kvB<=4k,kp<=1k,0.8841,3
16,n<=16,sr>70%,kvB<=4k,kp<=2k,-1.4632,3
16,n<=16,sr>70%,kvB<=4k,kp<=4k,-1.0778,4
16,n<=16,sr>70%,kvB<=4k,kp<=512,0.9477,4
16,n<=16,sr>70%,kvB<=4k,kp<=8k,-1.1115,4
16,n<=16,sr>70%,kvB<=4k,kp=0,0.9437,4
16,n<=2,sr<=70%,kvB<=16k,kp<=1k,-0.0046,2
16,n<=2,sr<=70%,kvB<=16k,kp<=2k,0.0439,2
16,n<=2,sr<=70%,kvB<=16k,kp<=4k,0.067,2
16,n<=2,sr<=70%,kvB<=16k,kp<=512,0.0101,2
16,n<=2,sr<=70%,kvB<=16k,kp<=8k,-0.0485,2
16,n<=2,sr<=70%,kvB<=16k,kp=0,0.024,2
16,n<=2,sr<=70%,kvB<=1k,kp<=1k,-2.0719,2
16,n<=2,sr<=70%,kvB<=1k,kp<=2k,-0.078,2
16,n<=2,sr<=70%,kvB<=1k,kp<=4k,0.2971,2
16,n<=2,sr<=70%,kvB<=1k,kp<=512,0.0609,1
16,n<=2,sr<=70%,kvB<=1k,kp<=8k,0.2788,2
16,n<=2,sr<=70%,kvB<=1k,kp=0,0.9538,1
16,n<=2,sr<=70%,kvB<=4k,kp<=1k,0.0896,2
16,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.0614,1
16,n<=2,sr<=70%,kvB<=4k,kp<=4k,0.0256,2
16,n<=2,sr<=70%,kvB<=4k,kp<=512,-0.0466,2
16,n<=2,sr<=70%,kvB<=4k,kp<=8k,0.1006,2
16,n<=2,sr<=70%,kvB<=4k,kp=0,-0.0089,2
16,n<=32,sr<=15%,kvB<=16k,kp<=1k,0.0984,6
16,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.0968,6
16,n<=32,sr<=15%,kvB<=16k,kp<=4k,0.0641,6
16,n<=32,sr<=15%,kvB<=16k,kp<=512,0.0986,6
16,n<=32,sr<=15%,kvB<=16k,kp<=8k,-0.1126,6
16,n<=32,sr<=15%,kvB<=16k,kp=0,0.0991,6
16,n<=32,sr<=15%,kvB<=1k,kp<=1k,-0.1378,6
16,n<=32,sr<=15%,kvB<=1k,kp<=2k,-0.0837,6
16,n<=32,sr<=15%,kvB<=1k,kp<=4k,-0.0518,6
16,n<=32,sr<=15%,kvB<=1k,kp<=512,-0.208,6
16,n<=32,sr<=15%,kvB<=1k,kp<=8k,-0.0013,6
16,n<=32,sr<=15%,kvB<=1k,kp=0,0.326,6
16,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.0733,6
16,n<=32,sr<=15%,kvB<=4k,kp<=2k,-0.1607,6
16,n<=32,sr<=15%,kvB<=4k,kp<=4k,-0.134,6
16,n<=32,sr<=15%,kvB<=4k,kp<=512,0.1155,6
16,n<=32,sr<=15%,kvB<=4k,kp<=8k,-0.082,6
16,n<=32,sr<=15%,kvB<=4k,kp=0,0.1205,6
16,n<=32,sr<=40%,kvB<=16k,kp<=1k,0.0623,2
16,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.0659,2
16,n<=32,sr<=40%,kvB<=16k,kp<=4k,0.0183,2
16,n<=32,sr<=40%,kvB<=16k,kp<=512,0.0605,2
16,n<=32,sr<=40%,kvB<=16k,kp<=8k,-0.2204,2
16,n<=32,sr<=40%,kvB<=16k,kp=0,0.0635,2
16,n<=32,sr<=40%,kvB<=1k,kp<=1k,-0.2913,2
16,n<=32,sr<=40%,kvB<=1k,kp<=2k,-0.2216,2
16,n<=32,sr<=40%,kvB<=1k,kp<=4k,-0.21,2
16,n<=32,sr<=40%,kvB<=1k,kp<=512,0.1433,2
16,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.0201,2
16,n<=32,sr<=40%,kvB<=1k,kp=0,0.2978,2
16,n<=32,sr<=40%,kvB<=4k,kp<=1k,0.0572,2
16,n<=32,sr<=40%,kvB<=4k,kp<=2k,-0.0668,2
16,n<=32,sr<=40%,kvB<=4k,kp<=4k,-0.3481,2
16,n<=32,sr<=40%,kvB<=4k,kp<=512,0.0688,2
16,n<=32,sr<=40%,kvB<=4k,kp<=8k,-0.175,2
16,n<=32,sr<=40%,kvB<=4k,kp=0,0.0649,2
16,n<=32,sr<=5%,kvB<=16k,kp<=1k,0.135,2
16,n<=32,sr<=5%,kvB<=16k,kp<=2k,0.1288,2
16,n<=32,sr<=5%,kvB<=16k,kp<=4k,0.0988,2
16,n<=32,sr<=5%,kvB<=16k,kp<=512,0.1295,2
16,n<=32,sr<=5%,kvB<=16k,kp<=8k,-0.0427,2
16,n<=32,sr<=5%,kvB<=16k,kp=0,0.1344,2
16,n<=32,sr<=5%,kvB<=1k,kp<=1k,-0.0254,2
16,n<=32,sr<=5%,kvB<=1k,kp<=2k,-0.0312,2
16,n<=32,sr<=5%,kvB<=1k,kp<=4k,-0.001,2
16,n<=32,sr<=5%,kvB<=1k,kp<=512,-0.0207,2
16,n<=32,sr<=5%,kvB<=1k,kp<=8k,0.0184,2
16,n<=32,sr<=5%,kvB<=1k,kp=0,0.3416,2
16,n<=32,sr<=5%,kvB<=4k,kp<=1k,0.1089,2
16,n<=32,sr<=5%,kvB<=4k,kp<=2k,-0.0733,2
16,n<=32,sr<=5%,kvB<=4k,kp<=4k,-0.0614,2
16,n<=32,sr<=5%,kvB<=4k,kp<=512,0.145,2
16,n<=32,sr<=5%,kvB<=4k,kp<=8k,-0.0438,2
16,n<=32,sr<=5%,kvB<=4k,kp=0,0.154,2
16,n<=32,sr<=70%,kvB<=16k,kp<=1k,0.0608,2
16,n<=32,sr<=70%,kvB<=16k,kp<=2k,0.0582,2
16,n<=32,sr<=70%,kvB<=16k,kp<=4k,0.0547,2
16,n<=32,sr<=70%,kvB<=16k,kp<=512,0.0627,2
16,n<=32,sr<=70%,kvB<=16k,kp<=8k,0.0131,2
16,n<=32,sr<=70%,kvB<=16k,kp=0,0.059,2
16,n<=32,sr<=70%,kvB<=1k,kp<=1k,-0.2001,1
16,n<=32,sr<=70%,kvB<=1k,kp<=2k,-0.5669,2
16,n<=32,sr<=70%,kvB<=1k,kp<=4k,-0.5438,2
16,n<=32,sr<=70%,kvB<=1k,kp<=512,0.1599,1
16,n<=32,sr<=70%,kvB<=1k,kp<=8k,-0.4158,2
16,n<=32,sr<=70%,kvB<=1k,kp=0,0.1895,2
16,n<=32,sr<=70%,kvB<=4k,kp<=1k,0.0543,2
16,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.0236,2
16,n<=32,sr<=70%,kvB<=4k,kp<=4k,-0.5261,2
16,n<=32,sr<=70%,kvB<=4k,kp<=512,0.0564,2
16,n<=32,sr<=70%,kvB<=4k,kp<=8k,-0.3145,2
16,n<=32,sr<=70%,kvB<=4k,kp=0,0.0767,2
16,n<=32,sr>70%,kvB<=16k,kp<=1k,0.141,4
16,n<=32,sr>70%,kvB<=16k,kp<=2k,0.1986,4
16,n<=32,sr>70%,kvB<=16k,kp<=4k,0.1881,4
16,n<=32,sr>70%,kvB<=16k,kp<=512,0.1694,4
16,n<=32,sr>70%,kvB<=16k,kp<=8k,0.1322,3
16,n<=32,sr>70%,kvB<=16k,kp=0,0.1512,4
16,n<=32,sr>70%,kvB<=1k,kp<=1k,-1.1656,4
16,n<=32,sr>70%,kvB<=1k,kp<=2k,-2.1117,4
16,n<=32,sr>70%,kvB<=1k,kp<=4k,-0.9854,4
16,n<=32,sr>70%,kvB<=1k,kp<=512,0.2521,4
16,n<=32,sr>70%,kvB<=1k,kp<=8k,-0.1116,4
16,n<=32,sr>70%,kvB<=1k,kp=0,0.2391,4
16,n<=32,sr>70%,kvB<=4k,kp<=1k,0.2494,4
16,n<=32,sr>70%,kvB<=4k,kp<=2k,0.172,3
16,n<=32,sr>70%,kvB<=4k,kp<=4k,-1.0976,3
16,n<=32,sr>70%,kvB<=4k,kp<=512,0.2425,4
16,n<=32,sr>70%,kvB<=4k,kp<=8k,-1.3034,4
16,n<=32,sr>70%,kvB<=4k,kp=0,0.2368,4
16,n<=4,sr<=40%,kvB<=16k,kp<=1k,-0.0014,2
16,n<=4,sr<=40%,kvB<=16k,kp<=2k,0.0172,2
16,n<=4,sr<=40%,kvB<=16k,kp<=4k,-0.0029,2
16,n<=4,sr<=40%,kvB<=16k,kp<=512,-0.0109,2
16,n<=4,sr<=40%,kvB<=16k,kp<=8k,0.0377,2
16,n<=4,sr<=40%,kvB<=16k,kp=0,0.0088,2
16,n<=4,sr<=40%,kvB<=1k,kp<=1k,-0.2591,2
16,n<=4,sr<=40%,kvB<=1k,kp<=2k,0.1819,2
16,n<=4,sr<=40%,kvB<=1k,kp<=4k,-0.0664,2
16,n<=4,sr<=40%,kvB<=1k,kp<=512,0.1574,2
16,n<=4,sr<=40%,kvB<=1k,kp<=8k,-0.1039,2
16,n<=4,sr<=40%,kvB<=1k,kp=0,0.4676,5
16,n<=4,sr<=40%,kvB<=4k,kp<=1k,0.0816,2
16,n<=4,sr<=40%,kvB<=4k,kp<=2k,0.0729,2
16,n<=4,sr<=40%,kvB<=4k,kp<=4k,0.0236,2
16,n<=4,sr<=40%,kvB<=4k,kp<=512,-0.0135,2
16,n<=4,sr<=40%,kvB<=4k,kp<=8k,0.0824,2
16,n<=4,sr<=40%,kvB<=4k,kp=0,0.0861,3
16,n<=4,sr<=70%,kvB<=16k,kp<=1k,0.0353,2
16,n<=4,sr<=70%,kvB<=16k,kp<=2k,-0.0116,2
16,n<=4,sr<=70%,kvB<=16k,kp<=4k,0.0409,2
16,n<=4,sr<=70%,kvB<=16k,kp<=512,0.0173,2
16,n<=4,sr<=70%,kvB<=16k,kp<=8k,-0.0438,2
16,n<=4,sr<=70%,kvB<=16k,kp=0,0.0576,2
16,n<=4,sr<=70%,kvB<=1k,kp<=1k,-0.2538,2
16,n<=4,sr<=70%,kvB<=1k,kp<=2k,0.4989,2
16,n<=4,sr<=70%,kvB<=1k,kp<=4k,-0.2162,2
16,n<=4,sr<=70%,kvB<=1k,kp<=512,0.1987,2
