instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL
1,0,meta-llama/Llama-3.1-8B,4808,10,0,255429912,255429912,122048702,195925694,6611579,"[6611338, 6611338, 6611434, 6611498, 6611562, 6611658, 6611722, 6611786, 6611882]"
1,2,meta-llama/Llama-3.1-8B,110,27,49094500,417661820,368567320,146831194,201616614,6421181,"[10943896, 6226442, 6227754, 6229066, 6230378, 6231690, 6232970, 6234218, 6235498, 6236746, 6237994, 6239210, 6240426, 6241642, 6242826, 6244042, 6245226, 6246378, 6247562, 6247690, 6247818, 6247978, 6248106, 6248234, 6248394, 6248522]"
1,5,meta-llama/Llama-3.1-8B,374,14,269593500,581733709,312140209,166559266,230639023,6269322,"[6269002, 6269002, 6269066, 6269130, 6269194, 6269258, 6269322, 6269386, 6269450, 6269514, 6269578, 6269610, 6269674]"
1,7,meta-llama/Llama-3.1-8B,34,23,508020500,873165962,365145462,168914890,226247928,6313524,"[6309757, 6310141, 6310621, 6311069, 6311517, 6311965, 6312381, 6312829, 6313277, 6313693, 6314109, 6314557, 6314653, 6314781, 6314909, 6314973, 6315101, 6315229, 6315325, 6315453, 6315549, 6315645]"
1,9,meta-llama/Llama-3.1-8B,201,24,649668500,879423636,229755136,27266890,84599928,6311096,"[6309757, 6310141, 6310621, 6311069, 6311517, 6311965, 6312381, 6312829, 6313277, 6313693, 6314109, 6314557, 6314653, 6314781, 6314909, 6314973, 6315101, 6315229, 6315325, 6315453, 6315549, 6315645, 6257674]"
1,11,meta-llama/Llama-3.1-8B,7427,8,699543500,1003338549,303795049,206185106,255894499,6842935,"[6842666, 6842762, 6842858, 6842922, 6843018, 6843114, 6843210]"
1,13,meta-llama/Llama-3.1-8B,3893,19,14790203500,15030419336,240215836,57670674,121838866,6576498,"[6527786, 6527850, 6527978, 6528106, 6528234, 6528362, 6528490, 6528618, 6528746, 6604180, 6604340, 6604500, 6604692, 6604884, 6649747, 6649939, 6650163, 6650355]"
1,14,meta-llama/Llama-3.1-8B,1827,10,14805162500,15030419336,225256836,106879866,163148422,6900934,"[9089794, 6604340, 6604500, 6604692, 6604884, 6649747, 6649939, 6650163, 6650355]"
1,16,meta-llama/Llama-3.1-8B,675,6,14858744000,15036767109,178023109,109566922,139369706,7730680,"[12355173, 6649939, 6650163, 6650355, 6347773]"
1,15,meta-llama/Llama-3.1-8B,394,17,14839576500,15074392385,234815885,72465866,128734422,6630091,"[9089794, 6604340, 6604500, 6604692, 6604884, 6649747, 6649939, 6650163, 6650355, 6347773, 6270730, 6270794, 6270858, 6270922, 6270954, 6271018]"
1,18,meta-llama/Llama-3.1-8B,158,26,15112865500,15476354948,363489448,143066530,207171790,6252706,"[6251434, 6251498, 6251626, 6251722, 6251850, 6251946, 6252074, 6252170, 6252298, 6252394, 6252490, 6252618, 6252714, 6252842, 6252938, 6253034, 6253130, 6253258, 6253354, 6253450, 6253546, 6253674, 6253770, 6253866, 6253962]"
1,20,meta-llama/Llama-3.1-8B,763,8,15251729500,15592186918,340457418,245521954,296466594,6284403,"[6284300, 6284330, 6284362, 6284394, 6284426, 6284458, 6284554]"
1,22,meta-llama/Llama-3.1-8B,5108,12,15642708000,15888684032,245976032,109340702,173242849,6612107,"[6611389, 6611517, 6611677, 6611805, 6611965, 6612093, 6612253, 6612413, 6612541, 6612701, 6612829]"
1,24,meta-llama/Llama-3.1-8B,458,67,15727508500,16245156185,517647685,24540202,88442349,6503111,"[6611389, 6611517, 6611677, 6611805, 6611965, 6612093, 6612253, 6612413, 6612541, 6612701, 6612829, 6274186, 6274250, 6274282, 6274346, 6274378, 6274442, 6274474, 6274538, 6274570, 6274634, 6274666, 6274730, 6274762, 6274826, 6274858, 6274922, 6274954, 6275018, 6275050, 6275114, 6275146, 6275210, 6616733, 6616893, 6617053, 6617181, 6617341, 6617469, 6617629, 6617757, 6617885, 6618045, 6618205, 6618333, 6618461, 6618621, 6618781, 6618909, 6619069, 6619197, 6619325, 6619485, 6619645, 6619773, 6619933, 6620061, 6620221, 6620349, 6620477, 6620637, 6620797, 6620925, 6621053, 6621213, 6621341]"
1,26,meta-llama/Llama-3.1-8B,4009,51,15903561000,16356462435,452901435,54313174,117856601,6700896,"[11926520, 6616893, 6617053, 6617181, 6617341, 6617469, 6617629, 6617757, 6617885, 6618045, 6618205, 6618333, 6618461, 6618621, 6618781, 6618909, 6619069, 6619197, 6619325, 6619485, 6619645, 6619773, 6619933, 6620061, 6620221, 6620349, 6620477, 6620637, 6620797, 6620925, 6621053, 6621213, 6621341, 6546442, 6546570, 6546698, 6546826, 6546922, 6547050, 6547178, 6547306, 6547434, 6547562, 6547658, 6547786, 6547914, 6548042, 6548170, 6548298, 6548394]"
1,28,meta-llama/Llama-3.1-8B,2567,45,16353980499,16719721265,365740766,53894677,83354576,6417867,"[6416458, 6416522, 6416586, 6416650, 6416682, 6416746, 6416810, 6416874, 6416906, 6416970, 6417034, 6417098, 6417162, 6417194, 6417258, 6417322, 6417408, 6417418, 6417482, 6417546, 6417610, 6417642, 6417706, 6417770, 6417834, 6417898, 6417994, 6418090, 6418186, 6418282, 6418410, 6418506, 6418602, 6418698, 6418826, 6418922, 6419018, 6419114, 6419242, 6419338, 6419434, 6419530, 6419658, 6419754]"
2,1,meta-llama/Llama-3.1-8B,3180,8,26000000,296023600,270023600,169925694,224711114,6473212,"[6473002, 6473034, 6473130, 6473194, 6473290, 6473386, 6473450]"
2,4,meta-llama/Llama-3.1-8B,34,12,222497000,574279786,351782786,213655766,277735523,6731569,"[6731069, 6731133, 6731229, 6731357, 6731453, 6731549, 6731677, 6731773, 6731901, 6731997, 6732125]"
2,3,meta-llama/Llama-3.1-8B,7433,14,70342000,587968254,517626254,365810766,429890523,6748902,"[6731069, 6731133, 6731229, 6731357, 6731453, 6731549, 6731677, 6731773, 6731901, 6731997, 6732125, 6844202, 6844266]"
2,8,meta-llama/Llama-3.1-8B,1145,7,649656000,774971130,125315130,27279390,84612428,6783783,"[6783357, 6783485, 6783677, 6783869, 6784061, 6784253]"
2,6,meta-llama/Llama-3.1-8B,6985,9,349285500,788575854,439290354,327649890,384982928,6788428,"[6783357, 6783485, 6783677, 6783869, 6784061, 6784253, 6802314, 6802410]"
2,10,meta-llama/Llama-3.1-8B,137,9,699461000,838569822,139108822,34807428,88406838,6337748,"[6956794, 6248906, 6249034, 6249194, 6249322, 6249450, 6249578, 6249706]"
2,12,meta-llama/Llama-3.1-8B,1555,19,14739534500,14902970551,163436051,804049,49340639,6338634,"[6338154, 6338218, 6338282, 6338346, 6338378, 6338442, 6338506, 6338538, 6338602, 6338666, 6338730, 6338762, 6338826, 6338890, 6338922, 6338986, 6339050, 6339114]"
2,17,meta-llama/Llama-3.1-8B,7436,9,15088934500,15374787642,285853142,166997530,231102790,6843794,"[6843530, 6843562, 6843658, 6843754, 6843818, 6843914, 6844010, 6844106]"
2,19,meta-llama/Llama-3.1-8B,6587,18,15241363000,15612363546,371000546,191954566,255888454,6771299,"[6762666, 6762698, 6762794, 6762922, 6763018, 6763114, 6763210, 6763306, 6763402, 6763530, 6763626, 6785821, 6786013, 6786205, 6786397, 6786589, 6786781]"
2,21,meta-llama/Llama-3.1-8B,1556,18,15491827500,15682090632,190263132,56368594,77387641,6639734,"[9216420, 6786013, 6786205, 6786397, 6786589, 6786781, 6338538, 6338602, 6338666, 6338730, 6338762, 6338826, 6338890, 6338922, 6338986, 6339050, 6339114]"
2,25,meta-llama/Llama-3.1-8B,2464,30,15820011000,16097419488,277408488,57863174,86198987,6593431,"[9995121, 6470141, 6470301, 6470429, 6470557, 6470685, 6470813, 6470973, 6471101, 6471229, 6471357, 6471485, 6471613, 6471741, 6471869, 6471997, 6472157, 6472285, 6472381, 6472541, 6472669, 6472797, 6472925, 6473053, 6473213, 6473309, 6473437, 6473597, 6473725]"
2,27,meta-llama/Llama-3.1-8B,1632,9,16313690999,16405270402,91579403,6070,38353633,6653221,"[8348735, 6410621, 6410749, 6410877, 6411005, 6411133, 6411261, 6411389]"
2,23,meta-llama/Llama-3.1-8B,159,127,15727343500,16612409054,885065554,24705202,88607349,6321096,"[6251498, 6251626, 6251722, 6251850, 6251946, 6252074, 6252170, 6252298, 6252394, 6252490, 6252618, 6252714, 6252842, 6252938, 6253034, 6470045, 6470141, 6470301, 6470429, 6470557, 6470685, 6470813, 6470973, 6471101, 6471229, 6471357, 6471485, 6471613, 6471741, 6471869, 6471997, 6472157, 6472285, 6472381, 6472541, 6472669, 6472797, 6472925, 6473053, 6473213, 6473309, 6473437, 6473597, 6473725, 6255946, 6256042, 6256138, 6256234, 6256298, 6256394, 6256490, 6256586, 6256650, 6256746, 6256842, 6256906, 6257002, 6257098, 6257162, 6257258, 6257354, 6257418, 6257514, 6257578, 6257674, 6257738, 6257834, 6257898, 6257994, 6258058, 6258154, 6258218, 6258314, 6258378, 6258474, 6258538, 6258634, 6258698, 6258794, 6258858, 6258922, 6259018, 6259082, 6259146, 6259242, 6410557, 6410621, 6410749, 6410877, 6411005, 6411133, 6411261, 6411389, 6259914, 6259978, 6260042, 6260106, 6260202, 6260266, 6260362, 6260458, 6260554, 6260618, 6260714, 6260810, 6260906, 6260970, 6261066, 6261162, 6261258, 6261322, 6261418, 6261514, 6261578, 6261674, 6261770, 6261834, 6261930, 6261994, 6262090, 6348541, 6348573, 6348669, 6348701, 6348797, 6348861]"
2,29,meta-llama/Llama-3.1-8B,730,36,16539997499,16794643904,254646405,6846,30221397,6412143,"[10446557, 6348573, 6348669, 6348701, 6348797, 6348861, 6283594, 6283594, 6283626, 6283658, 6283690, 6283722, 6283754, 6283786, 6283786, 6283818, 6283850, 6283882, 6283914, 6283946, 6283946, 6283978, 6284010, 6284042, 6284074, 6284106, 6284138, 6284138, 6284170, 6284202, 6284234, 6284266, 6284298, 6284298, 6284330]"
