instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL
1,0,meta-llama/Llama-3.1-8B,4808,10,0,212450239,212450239,97922877,152848571,6622407,"[6611338, 6611338, 6611434, 6611498, 6611562, 6611658, 6611722, 6611786, 6709332]"
1,1,meta-llama/Llama-3.1-8B,3180,8,26000000,251625677,225625677,126848571,176559685,7009427,"[9890554, 6528925, 6529085, 6529181, 6529309, 6529405, 6529533]"
1,2,meta-llama/Llama-3.1-8B,110,27,49094500,370254187,321159687,103754071,153465185,6449788,"[9890554, 6528925, 6529085, 6529181, 6529309, 6529405, 6529533, 6234218, 6235498, 6236746, 6237994, 6239210, 6240426, 6241642, 6242826, 6244042, 6245226, 6246378, 6247562, 6247690, 6247818, 6247978, 6248106, 6248234, 6248394, 6248522]"
1,4,meta-llama/Llama-3.1-8B,34,12,222497000,489017286,266520286,133557015,192789538,6702795,"[6701908, 6702036, 6702228, 6702420, 6702612, 6702804, 6702964, 6703156, 6703348, 6703540, 6703732]"
1,3,meta-llama/Llama-3.1-8B,7433,14,70342000,502523648,432181648,285712015,344944538,6710546,"[6701908, 6702036, 6702228, 6702420, 6702612, 6702804, 6702964, 6703156, 6703348, 6703540, 6703732, 6753085, 6753277]"
1,5,meta-llama/Llama-3.1-8B,374,14,269593500,502523648,232930148,86460515,145693038,6710546,"[6701908, 6702036, 6702228, 6702420, 6702612, 6702804, 6702964, 6703156, 6703348, 6703540, 6703732, 6753085, 6753277]"
1,6,meta-llama/Llama-3.1-8B,6985,9,349285500,643198932,293913432,221798248,240264560,6706109,"[6705693, 6705821, 6705917, 6706045, 6706173, 6706269, 6706397, 6706557]"
1,8,meta-llama/Llama-3.1-8B,1145,7,649656000,718132048,68476048,1063,27298503,6862924,"[9467398, 6342132, 6342228, 6342324, 6342420, 6341043]"
1,7,meta-llama/Llama-3.1-8B,34,23,508020500,730705624,222685124,63063248,81529560,6416162,"[6705693, 6705821, 6705917, 6706045, 6706173, 6706269, 6706397, 6706557, 6143178, 6143274, 6143370, 6143434, 6143530, 6143626, 6362557, 6342132, 6342228, 6342324, 6342420, 6341043, 6286708, 6286868]"
1,10,meta-llama/Llama-3.1-8B,137,9,699461000,762291273,62830273,20042,7846056,6873027,"[10824992, 6286708, 6286868, 6316925, 6317021, 6317149, 6317245, 6317309]"
