instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL
0,0,meta-llama/Llama-3.1-8B,374,44,0,841393182,841393182,1,24126416,19006203,"[19004938, 19005002, 19005066, 19005130, 19005194, 19005258, 19005322, 19005386, 19005450, 19005514, 19005578, 19005610, 19005674, 19005738, 19005802, 19005866, 19005930, 19005994, 19006026, 19006090, 19006154, 19006218, 19006282, 19006346, 19006378, 19006442, 19006506, 19006570, 19006634, 19006666, 19006730, 19006794, 19006858, 19006922, 19006954, 19007018, 19007082, 19007146, 19007178, 19007242, 19007306, 19007370, 19007402]"
0,3,meta-llama/Llama-3.1-8B,91,16,2355213500,2678552196,323338696,16826529,37103868,19082321,"[19081460, 19081588, 19081716, 19081812, 19081940, 19082068, 19082196, 19082324, 19082452, 19082580, 19082708, 19082804, 19082932, 19083060, 19083188]"
0,4,meta-llama/Llama-3.1-8B,91,16,2946327500,3277023831,330696331,18794795,39092230,19440273,"[19084532, 19084660, 19084756, 19084884, 19085012, 19085140, 19085268, 19085364, 19085492, 24371410, 19093203, 19093363, 19093523, 19093683, 19093811]"
0,2,meta-llama/Llama-3.1-8B,879,55,2270938500,3353397415,1082458915,7718048,43796354,19234491,"[19101597, 19101725, 19101853, 20277339, 19081460, 19081588, 19081716, 19081812, 19081940, 19082068, 19082196, 19082324, 19082452, 19082580, 19082708, 19082804, 19082932, 19083060, 19083188, 19103837, 19103965, 19104093, 19104221, 19104349, 19104445, 19104541, 19104669, 19104797, 19104893, 19105021, 19105149, 19105245, 19105373, 19105501, 20297435, 19084532, 19084660, 19084756, 19084884, 19085012, 19085140, 19085268, 19085364, 19085492, 24371410, 19093203, 19093363, 19093523, 19093683, 19093811, 19093172, 19093300, 19093460, 19093652]"
0,1,meta-llama/Llama-3.1-8B,396,109,2157289500,4309712929,2152423429,103682,26335094,19686003,"[19006282, 19006346, 19006378, 19006442, 19006506, 36078306, 19101597, 19101725, 19101853, 20277339, 19081460, 19081588, 19081716, 19081812, 19081940, 19082068, 19082196, 19082324, 19082452, 19082580, 19082708, 19082804, 19082932, 19083060, 19083188, 19103837, 19103965, 19104093, 19104221, 19104349, 19104445, 19104541, 19104669, 19104797, 19104893, 19105021, 19105149, 19105245, 19105373, 19105501, 20297435, 19084532, 19084660, 19084756, 19084884, 19085012, 19085140, 19085268, 19085364, 19085492, 24371410, 19093203, 19093363, 19093523, 19093683, 19093811, 19093172, 19093300, 19093460, 19093652, 19069853, 19069885, 19069949, 19069981, 19070045, 19070077, 19070109, 19070173, 19070205, 19070269, 19070301, 19070365, 19070397, 19070429, 19070493, 19070525, 19070589, 19070621, 19070685, 19070717, 19070781, 19070813, 19070877, 19070909, 19070973, 19071005, 19071069, 19071101, 46552404, 19115316, 19115476, 19115604, 19115732, 19115892, 19116020, 19116148, 19116276, 19116404, 19116564, 19116660, 25711157, 22087702, 19155357, 19155645, 19155933, 21931640, 19158002, 19158386]"
0,8,meta-llama/Llama-3.1-8B,242,14,4168539499,4451626104,283086605,1370765,23458467,19971395,"[19155357, 19155645, 19155933, 21931640, 19158002, 19158386, 19139997, 19140317, 19140605, 27029194, 19154162, 19154354, 19154546]"
0,5,meta-llama/Llama-3.1-8B,381,84,3155764500,4851211898,1695447398,1420338,25791748,20116333,"[19093203, 19093363, 19093523, 19093683, 19093811, 19093172, 19093300, 19093460, 19093652, 19069853, 19069885, 19069949, 19069981, 19070045, 19070077, 19070109, 19070173, 19070205, 19070269, 19070301, 19070365, 19070397, 19070429, 19070493, 19070525, 19070589, 19070621, 19070685, 19070717, 19070781, 19070813, 19070877, 19070909, 19070973, 19071005, 19071069, 19071101, 46552404, 19115316, 19115476, 19115604, 19115732, 19115892, 19116020, 19116148, 19116276, 19116404, 19116564, 19116660, 25711157, 22087702, 19155357, 19155645, 19155933, 21931640, 19158002, 19158386, 19139997, 19140317, 19140605, 27029194, 19154162, 19154354, 19154546, 19150653, 19150941, 19151229, 19151517, 19151805, 19152093, 19152381, 19152669, 19152957, 19153245, 19153533, 19153821, 19154109, 19154397, 27064586, 19167986, 19168338, 19168690, 46880844]"
0,13,meta-llama/Llama-3.1-8B,2221,15,5053189500,5426099604,372910104,71508710,94267685,19903029,"[19341671, 19342023, 19342375, 19342727, 19343079, 19343431, 19343783, 26992224, 19374171, 19374555, 19374971, 19375387, 19375803, 19376219]"
0,7,meta-llama/Llama-3.1-8B,388,84,4125715500,5879345074,1753629574,18483607,44194764,20595600,"[22087702, 19155357, 19155645, 19155933, 21931640, 19158002, 19158386, 19139997, 19140317, 19140605, 27029194, 19154162, 19154354, 19154546, 19150653, 19150941, 19151229, 19151517, 19151805, 19152093, 19152381, 19152669, 19152957, 19153245, 19153533, 19153821, 19154109, 19154397, 27064586, 19167986, 19168338, 19168690, 46880844, 19209202, 19209490, 19209778, 19210098, 19210386, 19210674, 19210962, 19211250, 19211570, 19211858, 19212146, 62168898, 22758975, 19341671, 19342023, 19342375, 19342727, 19343079, 19343431, 19343783, 26992224, 19374171, 19374555, 19374971, 19375387, 19375803, 19376219, 19247463, 19247815, 19248167, 19248551, 19248903, 19249255, 19249607, 19249959, 27556345, 19283995, 19284411, 19284827, 19285211, 19285627, 19286043, 20654466, 19331951, 19332463, 19333007, 19333551, 19334095, 19334607, 19335151]"
0,11,meta-llama/Llama-3.1-8B,394,59,4713734000,5961884905,1248150905,6027454,33092040,20949290,"[19167986, 19168338, 19168690, 46880844, 19209202, 19209490, 19209778, 19210098, 19210386, 19210674, 19210962, 19211250, 19211570, 19211858, 19212146, 62168898, 22758975, 19341671, 19342023, 19342375, 19342727, 19343079, 19343431, 19343783, 26992224, 19374171, 19374555, 19374971, 19375387, 19375803, 19376219, 19247463, 19247815, 19248167, 19248551, 19248903, 19249255, 19249607, 19249959, 27556345, 19283995, 19284411, 19284827, 19285211, 19285627, 19286043, 20654466, 19331951, 19332463, 19333007, 19333551, 19334095, 19334607, 19335151, 19271931, 19272379, 19272827, 24722694]"
