req_id,policy,src,dst,bytes,ready_ns,start_ns,stall_ns,setup_ns,resv_hit
0,ROTOR,0,2,268435456,1,110000000,109999999,10000000,
0,ROTOR,0,2,268435456,156874174,156874174,0,10000000,
0,ROTOR,0,2,93323264,207922876,410000000,202077124,10000000,
1,ROTOR,0,3,175112192,207922876,210000000,2077124,10000000,
1,ROTOR,0,3,241696768,464925694,510000000,45074306,10000000,
2,ROTOR,0,2,14417920,464925694,464925694,0,10000000,
3,ROTOR,0,3,12320768,464925694,510000000,45074306,10000000,
3,ROTOR,0,3,268435456,559711114,559711114,0,10000000,
3,ROTOR,0,3,268435456,606785768,810000000,203214232,10000000,
3,ROTOR,0,3,268435456,861266910,861266910,0,10000000,
3,ROTOR,0,3,156631040,916419676,1110000000,193580324,10000000,
4,ROTOR,0,2,4456448,916419676,1010000000,93580324,10000000,
5,ROTOR,0,3,49020928,916419676,1110000000,193580324,10000000,
6,ROTOR,0,2,58327040,916419676,1010000000,93580324,10000000,
6,ROTOR,0,2,268435456,1169232523,1310000000,140767477,10000000,
6,ROTOR,0,2,268435456,1357856990,1357856990,0,10000000,
6,ROTOR,0,2,268435456,1409861820,1610000000,200138180,10000000,
6,ROTOR,0,2,51904512,1665935390,1665935390,0,10000000,
7,ROTOR,0,3,4456448,1665935390,1710000000,44064610,10000000,
8,ROTOR,0,3,150077440,1665935390,1710000000,44064610,10000000,
9,ROTOR,0,3,26345472,1665935390,1710000000,44064610,10000000,
10,ROTOR,0,3,17956864,1665935390,1710000000,44064610,10000000,
11,ROTOR,0,3,17694720,1665935390,1710000000,44064610,10000000,
11,ROTOR,0,3,268435456,1769940480,1769940480,0,10000000,
11,ROTOR,0,3,268435456,1817084798,2010000000,192915202,10000000,
11,ROTOR,0,3,268435456,2061359102,2061359102,0,10000000,
11,ROTOR,0,3,150470656,2116606588,2310000000,193393412,10000000,
12,ROTOR,0,2,203816960,14739872366,14810000000,70127634,10000000,
13,ROTOR,0,3,268435456,14847875139,14910000000,62124861,10000000,
13,ROTOR,0,3,241827840,14956874174,14956874174,0,10000000,
14,ROTOR,0,2,26607616,14956874174,15110000000,153125826,10000000,
14,ROTOR,0,2,212860928,15161042366,15161042366,0,10000000,
15,ROTOR,0,3,51642368,15161042366,15210000000,48957634,10000000,
16,ROTOR,0,3,3932160,15161042366,15210000000,48957634,10000000,
16,ROTOR,0,3,84541440,15257310922,15257310922,0,10000000,
17,ROTOR,0,2,183894016,15257310922,15410000000,152689078,10000000,
17,ROTOR,0,2,268435456,15456999326,15456999326,0,10000000,
17,ROTOR,0,2,268435456,15506857788,15710000000,203142212,10000000,
17,ROTOR,0,2,253886464,15763906942,15763906942,0,10000000,
18,ROTOR,0,3,14548992,15763906942,15810000000,46093058,10000000,
18,ROTOR,0,3,6160384,15867791294,15867791294,0,10000000,
19,ROTOR,0,2,262275072,15867791294,16010000000,142208706,10000000,
19,ROTOR,0,2,268435456,16057093790,16057093790,0,10000000,
19,ROTOR,0,2,268435456,16108062652,16310000000,201937348,10000000,
19,ROTOR,0,2,64225280,16364863006,16364863006,0,10000000,
20,ROTOR,0,2,100007936,16364863006,16364863006,0,10000000,
21,ROTOR,0,3,104202240,16364863006,16410000000,45136994,10000000,
21,ROTOR,0,3,99745792,16468938186,16468938186,0,10000000,
22,ROTOR,0,2,168689664,16468938186,16610000000,141061814,10000000,
22,ROTOR,0,2,268435456,16658574750,16658574750,0,10000000,
22,ROTOR,0,2,232390656,16708182108,16910000000,201817892,10000000,
23,ROTOR,0,3,20840448,16708182108,16710000000,1817892,10000000,
24,ROTOR,0,2,15204352,16708182108,16910000000,201817892,10000000,
24,ROTOR,0,2,44826624,16963697386,16963697386,0,10000000,
25,ROTOR,0,3,223608832,16963697386,17010000000,46302614,10000000,
25,ROTOR,0,3,99352576,17057100510,17057100510,0,10000000,
26,ROTOR,0,3,169082880,17057100510,17057100510,0,10000000,
26,ROTOR,0,3,268435456,17107521532,17310000000,202478468,10000000,
26,ROTOR,0,3,87949312,17359614142,17359614142,0,10000000,
27,ROTOR,0,2,180486144,17359614142,17510000000,150385858,10000000,
27,ROTOR,0,2,33423360,17563701406,17563701406,0,10000000,
28,ROTOR,0,3,235012096,17563701406,17610000000,46298594,10000000,
28,ROTOR,0,3,101449728,17659797694,17659797694,0,10000000,
29,ROTOR,0,3,95682560,17659797694,17659797694,0,10000000,
