instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL
1,0,meta-llama/Llama-3.1-8B,4808,10,0,524429912,524429912,207922876,464925694,6611579,"[6611338, 6611338, 6611434, 6611498, 6611562, 6611658, 6611722, 6611786, 6611882]"
1,2,meta-llama/Llama-3.1-8B,110,27,49094500,721943086,672848586,415831194,510616614,6239691,"[6225162, 6226442, 6227754, 6229066, 6230378, 6231690, 6232970, 6234218, 6235498, 6236746, 6237994, 6239210, 6240426, 6241642, 6242826, 6244042, 6245226, 6246378, 6247562, 6247690, 6247818, 6247978, 6248106, 6248234, 6248394, 6248522]"
1,4,meta-llama/Llama-3.1-8B,34,12,222497000,1236804185,1014307185,693922676,946735523,6142878,"[6142410, 6142442, 6142570, 6142666, 6142794, 6142890, 6142986, 6143082, 6143178, 6143274, 6143370]"
1,6,meta-llama/Llama-3.1-8B,6985,9,349285500,1824357136,1475071636,1316649890,1420654980,6802082,"[6801802, 6801834, 6801930, 6802026, 6802122, 6802218, 6802314, 6802410]"
1,12,meta-llama/Llama-3.1-8B,1555,19,14739534500,14961970615,222436115,337866,108340639,6338637,"[6338218, 6338218, 6338282, 6338346, 6338378, 6338442, 6338506, 6338538, 6338602, 6338666, 6338730, 6338762, 6338826, 6338890, 6338922, 6338986, 6339050, 6339114]"
1,14,meta-llama/Llama-3.1-8B,1827,10,14805162500,15314547012,509384512,355879866,452148422,6359565,"[6359146, 6359210, 6359338, 6359434, 6359562, 6359690, 6359786, 6359914, 6360010]"
1,17,meta-llama/Llama-3.1-8B,7436,9,15088934500,15922541646,833607146,674972442,778856794,6843794,"[6843530, 6843562, 6843658, 6843754, 6843818, 6843914, 6844010, 6844106]"
1,20,meta-llama/Llama-3.1-8B,763,8,15251729500,16516015349,1264285849,1113133506,1217208686,6725309,"[6725021, 6725085, 6725181, 6725309, 6725405, 6725533, 6725629]"
1,19,meta-llama/Llama-3.1-8B,6587,18,15241363000,16583653049,1342290049,1123500006,1227575186,6747933,"[6725021, 6725085, 6725181, 6725309, 6725405, 6725533, 6725629, 6763306, 6763402, 6763530, 6763626, 6763722, 6763818, 6763914, 6764010, 6764138, 6764234]"
1,22,meta-llama/Llama-3.1-8B,5108,12,15642708000,17036667160,1393959160,1065474108,1320989386,6633615,"[6633322, 6633322, 6633386, 6633482, 6633546, 6633610, 6633674, 6633738, 6633834, 6633898, 6633962]"
1,24,meta-llama/Llama-3.1-8B,458,67,15727508500,17471263986,1743755486,1236188886,1329592010,6275204,"[6273706, 6273706, 6273738, 6273802, 6273834, 6273898, 6273930, 6273994, 6274026, 6274090, 6274154, 6274186, 6274250, 6274282, 6274346, 6274378, 6274442, 6274474, 6274538, 6274570, 6274634, 6274666, 6274730, 6274762, 6274826, 6274858, 6274922, 6274954, 6275018, 6275050, 6275114, 6275146, 6275210, 6275242, 6275306, 6275338, 6275402, 6275434, 6275498, 6275530, 6275562, 6275626, 6275658, 6275722, 6275754, 6275818, 6275850, 6275914, 6275946, 6275978, 6276042, 6276074, 6276138, 6276170, 6276234, 6276266, 6276298, 6276330, 6276362, 6276426, 6276458, 6276490, 6276522, 6276586, 6276618, 6276650]"
1,27,meta-llama/Llama-3.1-8B,1632,9,16313690999,17710537756,1396846757,1250010407,1346106695,6342507,"[6342360, 6342378, 6342410, 6342474, 6342538, 6342570, 6342634, 6342698]"
2,1,meta-llama/Llama-3.1-8B,3180,8,26000000,605023600,579023600,438925694,533711114,6473212,"[6473002, 6473034, 6473130, 6473194, 6473290, 6473386, 6473450]"
2,3,meta-llama/Llama-3.1-8B,7433,14,70342000,1257009412,1186667412,846077676,1098890523,6752068,"[6750909, 6751037, 6751261, 6751453, 6751645, 6751869, 6752061, 6752253, 6752445, 6752701, 6752893, 6753085, 6753277]"
2,5,meta-llama/Llama-3.1-8B,374,14,269593500,1257009412,987415912,646826176,899639023,6752068,"[6750909, 6751037, 6751261, 6751453, 6751645, 6751869, 6752061, 6752253, 6752445, 6752701, 6752893, 6753085, 6753277]"
2,8,meta-llama/Llama-3.1-8B,1145,7,649656000,1807982866,1158326866,1016279390,1120284480,6340397,"[6340051, 6340147, 6340307, 6340467, 6340627, 6340787]"
2,10,meta-llama/Llama-3.1-8B,137,9,699461000,1820555962,1121094962,966474390,1070479480,6326935,"[6340051, 6340147, 6340307, 6340467, 6340627, 6340787, 6286452, 6286644]"
2,7,meta-llama/Llama-3.1-8B,34,23,508020500,1908963216,1400942716,1157914890,1261919980,6319215,"[6340051, 6340147, 6340307, 6340467, 6340627, 6340787, 6286452, 6286644, 6313277, 6313693, 6314109, 6314557, 6314653, 6314781, 6314909, 6314973, 6315101, 6315229, 6315325, 6315453, 6315549, 6315645]"
