instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL
1,0,meta-llama/Llama-3.1-8B,4808,10,0,265429912,265429912,130048702,205925694,6611579,"[6611338, 6611338, 6611434, 6611498, 6611562, 6611658, 6611722, 6611786, 6611882]"
1,2,meta-llama/Llama-3.1-8B,110,27,49094500,446943086,397848586,156831194,235616614,6239691,"[6225162, 6226442, 6227754, 6229066, 6230378, 6231690, 6232970, 6234218, 6235498, 6236746, 6237994, 6239210, 6240426, 6241642, 6242826, 6244042, 6245226, 6246378, 6247562, 6247690, 6247818, 6247978, 6248106, 6248234, 6248394, 6248522]"
1,5,meta-llama/Llama-3.1-8B,374,14,269593500,663733709,394140209,218559266,312639023,6269322,"[6269002, 6269002, 6269066, 6269130, 6269194, 6269258, 6269322, 6269386, 6269450, 6269514, 6269578, 6269610, 6269674]"
1,8,meta-llama/Llama-3.1-8B,1145,7,649656000,932992280,283336280,139279390,245284480,6341966,"[6341780, 6341812, 6341908, 6342004, 6342100, 6342196]"
1,7,meta-llama/Llama-3.1-8B,34,23,508020500,1034024744,526004244,280914890,386919980,6322012,"[6341780, 6341812, 6341908, 6342004, 6342100, 6342196, 6312381, 6312829, 6313277, 6313693, 6314109, 6314557, 6314653, 6314781, 6314909, 6314973, 6315101, 6315229, 6315325, 6315453, 6315549, 6315645]"
1,9,meta-llama/Llama-3.1-8B,201,24,649668500,1040282418,390613918,139266890,245271980,6319214,"[6341780, 6341812, 6341908, 6342004, 6342100, 6342196, 6312381, 6312829, 6313277, 6313693, 6314109, 6314557, 6314653, 6314781, 6314909, 6314973, 6315101, 6315229, 6315325, 6315453, 6315549, 6315645, 6257674]"
1,11,meta-llama/Llama-3.1-8B,7427,8,699543500,1200872366,501328866,400703986,453428316,6842935,"[6842666, 6842762, 6842858, 6842922, 6843018, 6843114, 6843210]"
1,13,meta-llama/Llama-3.1-8B,3893,19,14790203500,15044057133,253853633,65670674,135838866,6556375,"[6527786, 6527850, 6527978, 6528106, 6528234, 6528362, 6528490, 6528618, 6528746, 6528874, 6529002, 6529130, 6604372, 6604532, 6604724, 6604884, 6605044, 6650035]"
1,14,meta-llama/Llama-3.1-8B,1827,10,14805162500,15063348553,258186053,120879866,195148422,7004181,"[10676992, 6604532, 6604724, 6604884, 6605044, 6650035, 6430292, 6430484, 6430644]"
1,16,meta-llama/Llama-3.1-8B,675,6,14858744000,15069696326,210952326,141566922,177369706,6716524,"[7943427, 6430292, 6430484, 6430644, 6347773]"
