req_id,policy,src,dst,bytes,ready_ns,start_ns,stall_ns,setup_ns,resv_hit
0,ROTOR,0,2,268435456,1,1100000,1099999,100000,
0,ROTOR,0,2,268435456,47974174,49100000,1125826,100000,
0,ROTOR,0,2,93323264,100148702,100148702,0,100000,
1,ROTOR,0,3,175112192,100148702,101100000,951298,100000,
1,ROTOR,0,3,241696768,156025694,158100000,2074306,100000,
2,ROTOR,0,2,14417920,156025694,157100000,1074306,100000,
3,ROTOR,0,3,12320768,156025694,158100000,2074306,100000,
3,ROTOR,0,3,268435456,207811114,209100000,1288886,100000,
3,ROTOR,0,3,268435456,256174654,257100000,925346,100000,
3,ROTOR,0,3,268435456,308366910,308366910,0,100000,
3,ROTOR,0,3,156631040,363519676,365100000,1580324,100000,
4,ROTOR,0,2,4456448,363519676,364100000,580324,100000,
5,ROTOR,0,3,49020928,363519676,365100000,1580324,100000,
6,ROTOR,0,3,58327040,363519676,365100000,1580324,100000,
6,ROTOR,0,3,268435456,424332523,425100000,767477,100000,
6,ROTOR,0,3,268435456,472956990,473100000,143010,100000,
6,ROTOR,0,3,268435456,525104830,527100000,1995170,100000,
6,ROTOR,0,3,51904512,583035390,584100000,1064610,100000,
7,ROTOR,0,2,4456448,583035390,583100000,64610,100000,
8,ROTOR,0,3,150077440,649657070,650100000,442930,100000,
9,ROTOR,0,2,26345472,677397440,679100000,1702560,100000,
10,ROTOR,0,3,17956864,699471208,701100000,1628792,100000,
11,ROTOR,0,3,268435456,708926014,710100000,1173986,100000,
11,ROTOR,0,3,268435456,756974174,758100000,1125826,100000,
11,ROTOR,0,3,268435456,809148702,809148702,0,100000,
11,ROTOR,0,3,168165376,864080732,866100000,2019268,100000,
12,ROTOR,0,2,203816960,14740138173,14740138173,0,100000,
13,ROTOR,0,3,268435456,14790257433,14792100000,1842567,100000,
13,ROTOR,0,3,241827840,14838974174,14840100000,1125826,100000,
14,ROTOR,0,3,26607616,14838974174,14840100000,1125826,100000,
14,ROTOR,0,3,212860928,14891142366,14891142366,0,100000,
15,ROTOR,0,3,51642368,14891142366,14891142366,0,100000,
16,ROTOR,0,3,3932160,14891142366,14891142366,0,100000,
16,ROTOR,0,3,84541440,14938453288,14939100000,646712,100000,
17,ROTOR,0,2,268435456,15089262038,15091100000,1837962,100000,
17,ROTOR,0,2,268435456,15137974174,15139100000,1125826,100000,
17,ROTOR,0,2,268435456,15190148702,15190148702,0,100000,
17,ROTOR,0,2,169345024,15245080732,15247100000,2019268,100000,
18,ROTOR,0,3,20709376,15245080732,15245100000,19268,100000,
19,ROTOR,0,2,78381056,15245080732,15247100000,2019268,100000,
19,ROTOR,0,2,268435456,15306137290,15307100000,962710,100000,
19,ROTOR,0,2,268435456,15355279934,15355279934,0,100000,
19,ROTOR,0,2,248119296,15407597500,15409100000,1502500,100000,
20,ROTOR,0,3,20316160,15407597500,15407597500,0,100000,
20,ROTOR,0,3,79691776,15465351454,15467100000,1748546,100000,
21,ROTOR,0,2,203948032,15491831183,15493100000,1268817,100000,
22,ROTOR,0,3,268435456,15642744660,15644100000,1355340,100000,
22,ROTOR,0,3,268435456,15690974174,15692100000,1125826,100000,
22,ROTOR,0,3,132644864,15743148702,15743148702,0,100000,
23,ROTOR,0,2,20840448,15743148702,15745100000,1951298,100000,
24,ROTOR,0,3,60030976,15743148702,15743148702,0,100000,
25,ROTOR,0,2,268435456,15820011231,15820100000,88769,100000,
25,ROTOR,0,2,54525952,15866974174,15868100000,1125826,100000,
26,ROTOR,0,3,268435456,15903562920,15905100000,1537080,100000,
26,ROTOR,0,3,257032192,15951974174,15953100000,1125826,100000,
27,ROTOR,0,2,213909504,16313700293,16315100000,1399707,100000,
28,ROTOR,0,3,268435456,16353993217,16355100000,1106783,100000,
28,ROTOR,0,3,68026368,16401974174,16403100000,1125826,100000,
29,ROTOR,0,2,95682560,16540030040,16540100000,69960,100000,
