prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,60.3313
0,0,1,32,60.9917
0,0,1,64,62.3363
0,0,1,128,63.37
0,0,1,256,65.675
0,0,1,512,69.0553
0,0,1,1024,67.82
0,0,1,2048,69.3443
0,0,1,4096,72.1187
0,0,1,8192,75.5313
0,0,1,16384,80.4057
0,0,1,32768,86.187
0,0,2,16,60.993
0,0,2,32,60.9077
0,0,2,64,62.688
0,0,2,128,64.0233
0,0,2,256,65.6423
0,0,2,512,68.9703
0,0,2,1024,69.9647
0,0,2,2048,70.0913
0,0,2,4096,73.6323
0,0,2,8192,77.269
0,0,2,16384,83.0187
0,0,2,32768,91.9783
0,0,4,16,62.4963
0,0,4,32,61.5143
0,0,4,64,63.072
0,0,4,128,65.526
0,0,4,256,66.636
0,0,4,512,69.012
0,0,4,1024,70.1327
0,0,4,2048,72.4893
0,0,4,4096,76.7037
0,0,4,8192,83.6043
0,0,4,16384,91.339
0,0,4,32768,109.122
0,0,8,16,62.0067
0,0,8,32,61.3003
0,0,8,64,63.9367
0,0,8,128,65.0143
0,0,8,256,67.9993
0,0,8,512,69.8883
0,0,8,1024,71.9043
0,0,8,2048,77.953
0,0,8,4096,81.9517
0,0,8,8192,91.446
0,0,8,16384,108.501
0,0,8,32768,142.24
0,0,16,16,60.833
0,0,16,32,60.6183
0,0,16,64,62.1227
0,0,16,128,63.8497
0,0,16,256,69.1203
0,0,16,512,72.6723
0,0,16,1024,75.595
0,0,16,2048,80.7143
0,0,16,4096,89.3133
0,0,16,8192,106.496
0,0,16,16384,141.195
0,0,16,32768,208.887
0,0,32,16,64.9173
0,0,32,32,65.4307
0,0,32,64,66.3683
0,0,32,128,67.7663
0,0,32,256,76.7573
0,0,32,512,80.1693
0,0,32,1024,84.7043
0,0,32,2048,92.982
0,0,32,4096,110.22
0,0,32,8192,145.558
0,0,32,16384,211.777
0,0,32,32768,348.896
0,0,64,16,67.1147
0,0,64,32,67.146
0,0,64,64,69.152
0,0,64,128,70.5923
0,0,64,256,84.9497
0,0,64,512,88.5867
0,0,64,1024,97.9727
0,0,64,2048,116.96
0,0,64,4096,150.784
0,0,64,8192,219.756
0,0,64,16384,355.01
0,0,64,32768,623.481
0,0,128,16,74.837
0,0,128,32,74.6987
0,0,128,64,76.9717
0,0,128,128,79.5743
0,0,128,256,93.344
0,0,128,512,102.657
0,0,128,1024,119.692
0,0,128,2048,153.858
0,0,128,4096,222.518
0,0,128,8192,357.804
0,0,128,16384,625.891
0,0,128,32768,1160.82
0,0,256,16,91.296
0,0,256,32,92.1183
0,0,256,64,95.436
0,0,256,128,100.897
0,0,256,256,130.465
0,0,256,512,150.316
0,0,256,1024,184.522
0,0,256,2048,250.742
0,0,256,4096,385.494
0,0,256,8192,652.002
0,0,256,16384,1177.07
0,0,256,32768,2237.26
16,0,0,0,64.8217
16,0,1,16,67.6587
16,0,1,32,66.976
16,0,1,64,68.4163
16,0,1,128,70.0373
16,0,1,256,75.083
16,0,1,512,75.3813
16,0,1,1024,75.4777
16,0,1,2048,77.7063
16,0,1,4096,80.7907
16,0,1,8192,88.1707
16,0,1,16384,101.631
16,0,1,32768,129.823
16,0,2,16,67.0723
16,0,2,32,67.4777
16,0,2,64,69.2277
16,0,2,128,70.3143
16,0,2,256,73.3013
16,0,2,512,74.2287
16,0,2,1024,74.6247
16,0,2,2048,76.8423
16,0,2,4096,80.6737
16,0,2,8192,86.4957
16,0,2,16384,101.132
16,0,2,32768,128.118
16,0,4,16,67.5843
16,0,4,32,67.6473
16,0,4,64,69.0877
16,0,4,128,70.976
16,0,4,256,73.5367
16,0,4,512,75.3593
16,0,4,1024,76.2783
16,0,4,2048,80.544
16,0,4,4096,84.097
16,0,4,8192,89.8453
16,0,4,16384,104.779
16,0,4,32768,132.534
16,0,8,16,67.7767
16,0,8,32,67.7763
16,0,8,64,68.5857
16,0,8,128,70.0703
16,0,8,256,74.8587
16,0,8,512,76.353
16,0,8,1024,79.5843
16,0,8,2048,81.9523
16,0,8,4096,88.6727
16,0,8,8192,97.237
16,0,8,16384,114.986
16,0,8,32768,148.907
16,0,16,16,69.12
16,0,16,32,69.1517
16,0,16,64,70.294
16,0,16,128,71.7863
16,0,16,256,78.9223
16,0,16,512,78.411
16,0,16,1024,83.093
16,0,16,2048,86.614
16,0,16,4096,96.972
16,0,16,8192,115.861
16,0,16,16384,148.086
16,0,16,32768,216.907
16,0,32,16,71.562
16,0,32,32,71.3397
16,0,32,64,72.7157
16,0,32,128,74.0487
16,0,32,256,81.7707
16,0,32,512,84.9077
16,0,32,1024,89.4843
16,0,32,2048,98.39
16,0,32,4096,116.907
16,0,32,8192,152.053
16,0,32,16384,217.611
16,0,32,32768,354.966
16,0,64,16,72.1833
16,0,64,32,72.522
16,0,64,64,73.9203
16,0,64,128,76.011
16,0,64,256,89.7183
16,0,64,512,93.5477
16,0,64,1024,102.263
16,0,64,2048,121.728
16,0,64,4096,157.153
16,0,64,8192,224.374
16,0,64,16384,360.055
16,0,64,32768,629.219
16,0,128,16,88.992
16,0,128,32,89.2277
16,0,128,64,89.2917
16,0,128,128,89.782
16,0,128,256,101.932
16,0,128,512,110.603
